IDlist,GLOSS,VALUE,FORM,ID,NOTES,DOCULECT,SOURCE
105,huevo,ndìvǐ,,3452,,bate11,oxnard2020
106,tomate,tnàná,,3453,,tlah11,oxnard2020
106,tomate,tsìnanǎ,,3454,,pied12,oxnard2020
106,tomate,tsìnanǎ,,3455,,flor12,oxnard2020
106,tomate,tìnanà,,3456,,mont12,oxnard2020
106,tomate,tinǎna,,3457,,bate11,oxnard2020
107,camote,ndya'mí,,3458,,tlah11,oxnard2020
107,camote,ña'mǐ,,3459,,pied12,oxnard2020
107,camote,ña'mì,,3460,,flor12,oxnard2020
107,camote,ñamìì,,3461,,mont12,oxnard2020
107,camote,ña'mǐ,,3462,,bate11,oxnard2020
108,aguacate,tìchi,,3463,,tlah11,oxnard2020
108,aguacate,chìjchí,,3464,,pied12,oxnard2020
108,aguacate,chìjchí,,3465,,flor12,oxnard2020
108,aguacate,tìchí,,3466,,mont12,oxnard2020
108,aguacate,tǐchi,,3467,,bate11,oxnard2020
109,plátano,ndiká,,3468,,tlah11,oxnard2020
109,plátano,ntsijkǎ,,3469,,pied12,oxnard2020
109,plátano,ntsijkǎ,,3470,,flor12,oxnard2020
109,plátano,ndikà,,3471,,mont12,oxnard2020
109,plátano,nchikǎ,,3472,,bate11,oxnard2020
110,nopal,vì'tá,,3473,,tlah11,oxnard2020
110,nopal,vi'ntsiǎ,,3474,,pied12,oxnard2020
110,nopal,vi'ntsiǎ,,3475,,flor12,oxnard2020
110,nopal,mindyà,,3476,,mont12,oxnard2020
110,nopal,mì'nchǎ,,3477,,bate11,oxnard2020
111,mamey,ndiká kwá'a,,3478,,tlah11,oxnard2020
111,mamey,ntsiká kuá'a,,3479,,pied12,oxnard2020
111,mamey,ntsiká kuá'a,,3480,,flor12,oxnard2020
111,mamey,ndokò kuaá,,3481,,mont12,oxnard2020
111,zapote,ndokó,,3482,,tlah11,oxnard2020
111,zapote,ntòkǒ,,3483,,pied12,oxnard2020
111,zapote,ntsìká kuá'a,,3484,,flor12,oxnard2020
111,zapote,ndokò,,3485,,mont12,oxnard2020
112,chirimoya,ndokó tyá'tàn,,3486,,tlah11,oxnard2020
112,chirimoya,ntokǒ,,3487,,pied12,oxnard2020
112,chirimoya,ntojkǒ,,3488,,flor12,oxnard2020
113,hongo,xì'í,,3489,,tlah11,oxnard2020
113,hongo,xi'ǐ,,3490,,pied12,oxnard2020
113,hongo,xi'ǐ,,3491,,flor12,oxnard2020
113,hongo,sì'ì,,3492,,mont12,oxnard2020
113,hongo,tsì'ǐ,,3493,,bate11,oxnard2020
114,carne,kùñu,,3494,,tlah11,oxnard2020
114,carne,koñû,,3495,,pied12,oxnard2020
114,carne,koñô,,3496,,flor12,oxnard2020
114,carne,kòño,,3497,,mont12,oxnard2020
114,carne,kǔñù,,3498,,bate11,oxnard2020
115,comal,xìyó,,3499,,tlah11,oxnard2020
115,comal,xìyǒ,,3500,,pied12,oxnard2020
115,comal,xìjyǒ,,3501,,flor12,oxnard2020
115,comal,tsiòó,,3502,,bate11,oxnard2020
116,olla,kìsi,,3503,,tlah11,oxnard2020
116,olla,kìsi,,3504,,pied12,oxnard2020
116,olla,kìsi,,3505,,flor12,oxnard2020
116,olla,kìji,,3506,,mont12,oxnard2020
116,olla,kìsi,,3507,,bate11,oxnard2020
117,horno,xitùn,,3508,,tlah11,oxnard2020
117,horno,xìtùn,,3509,,pied12,oxnard2020
117,horno,sìtò,,3510,,mont12,oxnard2020
117,horno,tsìtù,,3511,,bate11,oxnard2020
118,"fuego, lumbre",ñu'ùn,,3512,,tlah11,oxnard2020
118,"fuego, lumbre",ñu'ù,,3513,,pied12,oxnard2020
118,"fuego, lumbre",ñu'ù,,3514,,flor12,oxnard2020
118,"fuego, lumbre",ñoò,,3515,,mont12,oxnard2020
118,"fuego, lumbre",ñu'ù,,3516,,bate11,oxnard2020
119,ceniza,yàá,,3517,,tlah11,oxnard2020
119,ceniza,yàjǎ,,3518,,pied12,oxnard2020
119,ceniza,yàjǎ,,3519,,flor12,oxnard2020
119,ceniza,ya'à,,3520,,mont12,oxnard2020
119,ceniza,yàá,,3521,,bate11,oxnard2020
120,carbón,tùún,,3522,,tlah11,oxnard2020
120,carbón,tùún,,3523,,pied12,oxnard2020
120,carbón,tòjǔn,,3524,,flor12,oxnard2020
120,carbón,tò'òn,,3525,,mont12,oxnard2020
120,carbón,tùǔn,,3526,,bate11,oxnard2020
120,carbón,tùún,,3527,,tlah11,oxnard2020
120,carbón,tsìkàyì,,3528,,pied12,oxnard2020
120,carbón,tùjun,,3529,,flor12,oxnard2020
120,carbón,to'on,,3530,,mont12,oxnard2020
121,humo,yu'mà,,3531,,tlah11,oxnard2020
121,humo,i'màn,,3532,,pied12,oxnard2020
121,humo,ì'mân,,3533,,flor12,oxnard2020
121,humo,ñìmà,,3534,,mont12,oxnard2020
121,humo,ñu'ma`,,3535,,bate11,oxnard2020
122,basura,xe'è,,3536,,tlah11,oxnard2020
122,basura,xè'è,,3537,,pied12,oxnard2020
122,basura,xè'è,,3538,,flor12,oxnard2020
122,basura,sè'è,,3539,,mont12,oxnard2020
122,basura,mǐ'in ,,3540,,bate11,oxnard2020
124,jícara,yaxín  te'é,,3541,,tlah11,oxnard2020
124,jícara,yaxǐn tsié'é,,3542,,pied12,oxnard2020
124,jícara,yaxǐn,,3543,,flor12,oxnard2020
124,jícara,yasì,,3544,,mont12,oxnard2020
124,jícara,yátsǐ,,3545,,bate11,oxnard2020
125,tenate,ndò'ó,,3546,,tlah11,oxnard2020
125,tenate,ntò'ǒ,,3547,,pied12,oxnard2020
125,tenate,ntò'ǒ,,3548,,flor12,oxnard2020
125,tenate,ndò'ò,,3549,,mont12,oxnard2020
125,tenate,ndoò tsítí,,3550,,bate11,oxnard2020
125,canasta,tòká,,3551,,tlah11,oxnard2020
125,canasta,kanàsta,,3552,,pied12,oxnard2020
125,canasta,tìká,,3553,,flor12,oxnard2020
127,hilo,yù'và,,3554,,tlah11,oxnard2020
127,hilo,yi'và,,3555,,pied12,oxnard2020
127,hilo,yi'và,,3556,,flor12,oxnard2020
127,hilo,yìvà,,3557,,mont12,oxnard2020
127,hilo,yù'à,,3558,,bate11,oxnard2020
128,peine,kwikà,,3559,,tlah11,oxnard2020
128,peine,kuijkà,,3560,,pied12,oxnard2020
128,peine,kuikà,,3561,,flor12,oxnard2020
128,peine,kuìkà,,3562,,mont12,oxnard2020
128,peine,kwìkà,,3563,,bate11,oxnard2020
129,mecate,yo'ó,,3564,,tlah11,oxnard2020
129,mecate,yo'ǒ,,3565,,pied12,oxnard2020
129,mecate,yo'ǒ,,3566,,flor12,oxnard2020
129,mecate,yo'ò,,3567,,mont12,oxnard2020
129,mecate,yo'ó,,3568,,bate11,oxnard2020
130,agujero,yàvì,,3569,,tlah11,oxnard2020
130,agujero,yavì,,3570,,pied12,oxnard2020
130,agujero,yavì,,3571,,flor12,oxnard2020
130,agujero,yavì,,3572,,mont12,oxnard2020
130,agujero,yavì,,3573,,bate11,oxnard2020
131,red,yáti,,3574,,tlah11,oxnard2020
131,red,yujñǔ,,3575,,pied12,oxnard2020
131,red,tiyivá,,3576,,mont12,oxnard2020
131,red,ñunǔ,,3577,,bate11,oxnard2020
132,jabón,nàma,,3578,,tlah11,oxnard2020
132,jabón,nǎjma,,3579,,flor12,oxnard2020
133,anillo,xé'é,,3580,,tlah11,oxnard2020
134,luna,yóǒ,,3581,,tlah11,oxnard2020
134,luna,yòjǒ,,3582,,pied12,oxnard2020
134,luna,yòjǒ,,3583,,flor12,oxnard2020
134,luna,yòò,,3584,,mont12,oxnard2020
134,luna,yòó,,3585,,bate11,oxnard2020
135,nube,vìkó,,3586,,tlah11,oxnard2020
135,nube,vìkǒ,,3587,,pied12,oxnard2020
135,nube,vìjkǒ,,3588,,flor12,oxnard2020
135,nube,vìkò,,3589,,mont12,oxnard2020
135,nube,vìkǒ,,3590,,bate11,oxnard2020
136,relámpago,taxan sàví,,3591,,tlah11,oxnard2020
136,relámpago,taxa,,3592,,pied12,oxnard2020
136,relámpago,kááni sàjvǐ / taxa,,3593,,flor12,oxnard2020
136,relámpago,ntsá nduchǎ,,3594,,bate11,oxnard2020
136,rayo,kaxan,,3595,,tlah11,oxnard2020
136,rayo,taxa,,3596,,pied12,oxnard2020
136,rayo,taxa,,3597,,flor12,oxnard2020
136,rayo,ndasa,,3598,,mont12,oxnard2020
136,rayo,tatsa,,3599,,bate11,oxnard2020
137,agua,tìkwíi,,3600,,tlah11,oxnard2020
137,agua,tsìkuǐi,,3601,,pied12,oxnard2020
137,agua,tsìkuǐi,,3602,,flor12,oxnard2020
137,agua,tikuií,,3603,,mont12,oxnard2020
137,agua,chukwíi,,3604,,bate11,oxnard2020
138,lluvia,sàví,,3605,,tlah11,oxnard2020
138,lluvia,sàvǐ,,3606,,pied12,oxnard2020
138,lluvia,sàjvǐ,,3607,,flor12,oxnard2020
138,lluvia,jàvì,,3608,,mont12,oxnard2020
138,lluvia,sàvǐ,,3609,,bate11,oxnard2020
139,río,ìta,,3610,,tlah11,oxnard2020
139,río,ìtsia,,3611,,pied12,oxnard2020
139,río,ìjtsia,,3612,,flor12,oxnard2020
139,río,yùtya,,3613,,mont12,oxnard2020
139,río,yùcha,,3614,,bate11,oxnard2020
140,rocío,kaxin,,3615,,tlah11,oxnard2020
140,rocío,yúyú,,3616,,pied12,oxnard2020
140,rocío,yúyú es brisa / yìva cuando hace mucho frio como,,3617,,flor12,oxnard2020
140,rocío,yúyú,,3618,,mont12,oxnard2020
140,rocío,yúyú,,3619,,bate11,oxnard2020
141,cerro,ko'nto,,3620,,tlah11,oxnard2020
141,cerro,ko'nto,,3621,,pied12,oxnard2020
141,cerro,ko'nto,,3622,,flor12,oxnard2020
141,cerro,yukù,,3623,,mont12,oxnard2020
141,cerro,yùkǔ,,3624,,bate11,oxnard2020
142,llano,yosó,,3625,,tlah11,oxnard2020
142,llano,yosǒ ,,3626,,pied12,oxnard2020
142,llano,yosǒ ,,3627,,flor12,oxnard2020
142,llano,yojò,,3628,,mont12,oxnard2020
142,llano,yosǒ,,3629,,bate11,oxnard2020
143,piedra,yùú,,3630,,tlah11,oxnard2020
143,piedra,yùjǔ,,3631,,pied12,oxnard2020
143,piedra,yùjǔ,,3632,,flor12,oxnard2020
143,piedra,yùù,,3633,,mont12,oxnard2020
143,piedra,yùú,,3634,,bate11,oxnard2020
144,algodón,kàchí,,3635,,tlah11,oxnard2020
144,algodón,kàchǐ,,3636,,pied12,oxnard2020
144,algodón,kàjchǐ,,3637,,flor12,oxnard2020
144,algodón,kàchì,,3638,,mont12,oxnard2020
144,algodón,kàchǐ,,3639,,bate11,oxnard2020
145,fierro,kàà,,3640,,tlah11,oxnard2020
145,fierro,kǎà,,3641,,pied12,oxnard2020
145,fierro,kàa,,3642,,flor12,oxnard2020
145,fierro,kà'a,,3643,,mont12,oxnard2020
145,fierro,kàa,,3644,,bate11,oxnard2020
146,papel,tutu,,3645,,tlah11,oxnard2020
146,papel,tujtû,,3646,,pied12,oxnard2020
146,papel,tutu,,3647,,flor12,oxnard2020
146,papel,tutì,,3648,,mont12,oxnard2020
147,cal,kaka,,3649,,tlah11,oxnard2020
147,cal,kajkâ,,3650,,pied12,oxnard2020
147,cal,kajka,,3651,,flor12,oxnard2020
147,cal,kakà,,3652,,mont12,oxnard2020
147,cal,kakà,,3653,,bate11,oxnard2020
148,cera,yùmá,,3654,,tlah11,oxnard2020
148,cera,ìmǎ,,3655,,pied12,oxnard2020
148,cera,ìjmǎ,,3656,,flor12,oxnard2020
148,cera,nìmà,,3657,,mont12,oxnard2020
148,cera,ñùmǎ,,3658,,bate11,oxnard2020
149,lodo,ndà'ì,,3659,,tlah11,oxnard2020
149,lodo,ntsia'yì,,3660,,pied12,oxnard2020
149,lodo,ntsia'yì,,3661,,flor12,oxnard2020
149,lodo,ndyàyì,,3662,,mont12,oxnard2020
149,lodo,nchà'ì,,3663,,bate11,oxnard2020
150,espuma,ñùñùn,,3664,,tlah11,oxnard2020
150,espuma,chìkìñù,,3665,,pied12,oxnard2020
150,espuma,chìkìñù,,3666,,flor12,oxnard2020
150,espuma,chi'ìñò,,3667,,mont12,oxnard2020
150,espuma,tiñun`,,3668,,bate11,oxnard2020
150,espuma,chiñùn,,3669,,tlah11,oxnard2020
151,polvo,yáka,,3670,,tlah11,oxnard2020
151,polvo,yájkǎ,,3671,,pied12,oxnard2020
151,polvo,yakǎ,,3672,,flor12,oxnard2020
151,polvo,yàká,,3673,,mont12,oxnard2020
151,polvo,yǎka,,3674,,bate11,oxnard2020
152,rojo,kwá'a,,3675,,tlah11,oxnard2020
152,rojo,kuá'a,,3676,,pied12,oxnard2020
152,rojo,kuá'a,,3677,,flor12,oxnard2020
152,rojo,kua'á,,3678,,mont12,oxnard2020
152,rojo,kwaá o kwá'à ,,3679,,bate11,oxnard2020
153,verde,kwí'ǐ,,3680,,tlah11,oxnard2020
153,verde,kuijǐ,,3681,,pied12,oxnard2020
153,verde,kuijǐ,,3682,,flor12,oxnard2020
153,verde,kuíì,,3683,,mont12,oxnard2020
153,verde,kwíìí  (o) kwíǐ,,3684,,bate11,oxnard2020
154,amarillo,kwáan,,3685,,tlah11,oxnard2020
154,amarillo,kuáan,,3686,,pied12,oxnard2020
154,amarillo,kuáan,,3687,,flor12,oxnard2020
154,amarillo,kuaán,,3688,,mont12,oxnard2020
154,amarillo,kwáan,,3689,,bate11,oxnard2020
155,negro,ndáá/tùú,,3690,,tlah11,oxnard2020
155,negro,tùjǔn,,3691,,pied12,oxnard2020
155,negro,tòjǒn,,3692,,flor12,oxnard2020
155,negro,tòón,,3693,,mont12,oxnard2020
155,negro,nché'ì,,3694,,bate11,oxnard2020
155,negro,ndaá/tùú,,3695,,tlah11,oxnard2020
155,negro,ntsiayì,,3696,,pied12,oxnard2020
155,negro,nché'ì,,3697,,bate11,oxnard2020
156,blanco,yaa,,3698,,tlah11,oxnard2020
156,blanco,yaa,,3699,,pied12,oxnard2020
156,blanco,yaa,,3700,,flor12,oxnard2020
156,blanco,yaa,,3701,,mont12,oxnard2020
156,blanco,yaa,,3702,,bate11,oxnard2020
157,uno,iin,,3703,,tlah11,oxnard2020
157,uno,iin,,3704,,pied12,oxnard2020
157,uno,iin,,3705,,flor12,oxnard2020
157,uno,iin,,3706,,mont12,oxnard2020
157,uno,iin,,3707,,bate11,oxnard2020
158,dos,ùvì,,3708,,tlah11,oxnard2020
158,dos,ìvì,,3709,,pied12,oxnard2020
158,dos,ìvì,,3710,,flor12,oxnard2020
158,dos,ìvì,,3711,,mont12,oxnard2020
158,dos,ùvì,,3712,,bate11,oxnard2020
159,tres,ùnì,,3713,,tlah11,oxnard2020
159,tres,ònì,,3714,,pied12,oxnard2020
159,tres,ònì,,3715,,flor12,oxnard2020
159,tres,ònì,,3716,,mont12,oxnard2020
159,tres,ùnì,,3717,,bate11,oxnard2020
160,cuatro,kòmí,,3718,,tlah11,oxnard2020
160,cuatro,kòmǐ,,3719,,pied12,oxnard2020
160,cuatro,kòjmǐ,,3720,,flor12,oxnard2020
160,cuatro,kòmì,,3721,,mont12,oxnard2020
160,cuatro,kùmǐ,,3722,,bate11,oxnard2020
161,cinco,ù'ùn,,3723,,tlah11,oxnard2020
161,cinco,ù'ùn,,3724,,pied12,oxnard2020
161,cinco,ù'ùn,,3725,,flor12,oxnard2020
161,cinco,ò'òn,,3726,,mont12,oxnard2020
161,cinco,ù'ùn,,3727,,bate11,oxnard2020
162,seis,ìñù,,3728,,tlah11,oxnard2020
162,seis,ìñù,,3729,,pied12,oxnard2020
162,seis,ìñù,,3730,,flor12,oxnard2020
162,seis,ìñò,,3731,,mont12,oxnard2020
162,seis,ìñù,,3732,,bate11,oxnard2020
163,siete,ùxà,,3733,,tlah11,oxnard2020
163,siete,ùxà,,3734,,pied12,oxnard2020
163,siete,ùxà,,3735,,flor12,oxnard2020
163,siete,ùsà,,3736,,mont12,oxnard2020
163,siete,ùtsà,,3737,,bate11,oxnard2020
164,ocho,ùnà,,3738,,tlah11,oxnard2020
164,ocho,ònà,,3739,,pied12,oxnard2020
164,ocho,ònà,,3740,,flor12,oxnard2020
164,ocho,ònà,,3741,,mont12,oxnard2020
164,ocho,ùnà,,3742,,bate11,oxnard2020
165,nueve,iìn,,3743,,tlah11,oxnard2020
165,nueve,ììn,,3744,,pied12,oxnard2020
165,nueve,ììn,,3745,,flor12,oxnard2020
165,nueve,ììn,,3746,,mont12,oxnard2020
165,nueve,ììn,,3747,,bate11,oxnard2020
166,diez,uxì,,3748,,tlah11,oxnard2020
166,diez,ùxì,,3749,,pied12,oxnard2020
166,diez,ùxì,,3750,,flor12,oxnard2020
166,diez,ùsì,,3751,,mont12,oxnard2020
166,diez,ùtsì,,3752,,bate11,oxnard2020
167,quince,xa'ùn,,3753,,tlah11,oxnard2020
167,quince,xa'ùn,,3754,,pied12,oxnard2020
167,quince,xa'ùn,,3755,,flor12,oxnard2020
167,quince,sà'òn,,3756,,mont12,oxnard2020
167,quince,tsà'ùn,,3757,,bate11,oxnard2020
168,veinte,oko,,3758,,tlah11,oxnard2020
168,veinte,òjkò,,3759,,pied12,oxnard2020
168,veinte,òkò,,3760,,flor12,oxnard2020
168,veinte,òkò,,3761,,mont12,oxnard2020
169,pobre,ndá'vi,,3762,,tlah11,oxnard2020
169,pobre,ntá'vi,,3763,,pied12,oxnard2020
169,pobre,ntá'vi,,3764,,flor12,oxnard2020
169,pobre,ndaví,,3765,,mont12,oxnard2020
169,pobre,ndávì,,3766,,bate11,oxnard2020
170,rico ,kwíká,,3767,,tlah11,oxnard2020
170,rico ,kuíjka,,3768,,pied12,oxnard2020
170,rico ,kuíka,,3769,,flor12,oxnard2020
170,rico ,kuíká,,3770,,mont12,oxnard2020
170,rico ,kwíka,,3771,,bate11,oxnard2020
171,frío,vìxin,,3772,,tlah11,oxnard2020
171,frío,vìxin,,3773,,pied12,oxnard2020
171,frío,vìxin,,3774,,flor12,oxnard2020
171,frío,vìsi,,3775,,mont12,oxnard2020
171,frío,vìtsi,,3776,,bate11,oxnard2020
172,caliente,i'ní,,3777,,tlah11,oxnard2020
172,caliente,i'ní,,3778,,pied12,oxnard2020
172,caliente,i'ní,,3779,,flor12,oxnard2020
172,caliente,iní,,3780,,mont12,oxnard2020
172,caliente,i'ní,,3781,,bate11,oxnard2020
173,grande.SG,ká'nu,,3782,,tlah11,oxnard2020
173,grande.SG,ká'nu,,3783,,pied12,oxnard2020
173,grande.SG,ka'nu,,3784,,flor12,oxnard2020
173,grande.SG,káno,,3785,,mont12,oxnard2020
173,grande.SG,ká'nu,,3786,,bate11,oxnard2020
175,pequeño.SG,lo'o,,3787,,tlah11,oxnard2020
175,pequeño.SG,lo'o,,3788,,pied12,oxnard2020
175,pequeño.SG,lo'o,,3789,,flor12,oxnard2020
175,pequeño.SG,ló'ò,,3790,,mont12,oxnard2020
175,pequeño.SG,kwáchi,,3791,,bate11,oxnard2020
176,pequeño.PL,válí,,3792,,tlah11,oxnard2020
176,pequeño.PL,lo'o,,3793,,flor12,oxnard2020
176,pequeño.PL,loò,,3794,,mont12,oxnard2020
176,pequeño.PL,kwáchi,,3795,,bate11,oxnard2020
176,pequeño (en pedazos?),sava vali,,3796,,tlah11,oxnard2020
176,pequeño (en pedazos?),litsín,,3797,,flor12,oxnard2020
176,pequeño (en pedazos?),kwáchi,,3798,,bate11,oxnard2020
177,largo.SG,kâni,,3799,,tlah11,oxnard2020
177,largo.SG,kajnǐ,,3800,,pied12,oxnard2020
177,largo.SG,kajnǐ,,3801,,flor12,oxnard2020
177,largo.SG,kánìì,,3802,,mont12,oxnard2020
177,largo.SG,kanǐ,,3803,,bate11,oxnard2020
179,bueno,và'a,,3804,,tlah11,oxnard2020
179,bueno,và'a,,3805,,pied12,oxnard2020
179,bueno,và'a,,3806,,flor12,oxnard2020
179,bueno,và'a,,3807,,mont12,oxnard2020
179,bueno,và'a,,3808,,bate11,oxnard2020
180,dulce,vìxì,,3809,,tlah11,oxnard2020
180,dulce,vìxì,,3810,,pied12,oxnard2020
180,dulce,vìxì,,3811,,flor12,oxnard2020
180,dulce,vìxì,,3812,,mont12,oxnard2020
180,dulce,vìxì,,3813,,bate11,oxnard2020
181,salado,u'và,,3814,,tlah11,oxnard2020
181,salado,ò'và,,3815,,pied12,oxnard2020
181,salado,ò'vâ,,3816,,flor12,oxnard2020
181,salado,ìvà,,3817,,mont12,oxnard2020
181,salado,ù'và,,3818,,bate11,oxnard2020
182,amargo,ùvà,,3819,,tlah11,oxnard2020
182,amargo,òvà,,3820,,pied12,oxnard2020
182,amargo,òvà,,3821,,flor12,oxnard2020
182,amargo,ìvà,,3822,,mont12,oxnard2020
182,amargo,ùvà,,3823,,bate11,oxnard2020
182,amargo,ajtu,,3824,,pied12,oxnard2020
182,amargo,òvà,,3825,,flor12,oxnard2020
183,sabroso,yàsí,,3826,,tlah11,oxnard2020
183,sabroso,àsǐn,,3827,,pied12,oxnard2020
183,sabroso,àsǐn,,3828,,flor12,oxnard2020
183,sabroso,ànjìn,,3829,,mont12,oxnard2020
183,sabroso,àsǐ,,3830,,bate11,oxnard2020
184,ancho,ndìkà,,3831,,tlah11,oxnard2020
184,ancho,ntsíjkà,,3832,,pied12,oxnard2020
184,ancho,ntsíjkà,,3833,,flor12,oxnard2020
184,ancho,ndika,,3834,,mont12,oxnard2020
185,nuevo,xàá,,3835,,tlah11,oxnard2020
185,nuevo,xàá,,3836,,pied12,oxnard2020
185,nuevo,xàá,,3837,,flor12,oxnard2020
185,nuevo,sàá,,3838,,mont12,oxnard2020
185,nuevo,tsaa (MAM),,3839,,bate11,oxnard2020
186,flojo,xúxan,,3840,,tlah11,oxnard2020
186,flojo,xúxan,,3841,,pied12,oxnard2020
186,flojo,xúxan,,3842,,flor12,oxnard2020
186,flojo,júsá,,3843,,mont12,oxnard2020
186,flojo,kukuxà,,3844,,bate11,oxnard2020
187,feo,kini,,3845,,tlah11,oxnard2020
187,feo,kini,,3846,,pied12,oxnard2020
187,feo,kini,,3847,,flor12,oxnard2020
187,feo,kini,,3848,,mont12,oxnard2020
187,feo,kini,,3849,,bate11,oxnard2020
188,celoso,kwiñu,,3850,,tlah11,oxnard2020
188,celoso,kuíñun,,3851,,pied12,oxnard2020
188,celoso,kuíñû,,3852,,flor12,oxnard2020
189,"cerca, próximo",yachi,,3853,,tlah11,oxnard2020
189,"cerca, próximo",yatsin,,3854,,pied12,oxnard2020
189,"cerca, próximo",yajtsin,,3855,,flor12,oxnard2020
189,"cerca, próximo",yati,,3856,,mont12,oxnard2020
189,"cerca, próximo",yachi,,3857,,bate11,oxnard2020
190,lejos,xíka,,3858,,tlah11,oxnard2020
190,lejos,xìka,,3859,,pied12,oxnard2020
190,lejos,xíka,,3860,,flor12,oxnard2020
191,pesado,vèe,,3861,,tlah11,oxnard2020
191,pesado,vèje,,3862,,pied12,oxnard2020
191,pesado,vèje,,3863,,flor12,oxnard2020
191,pesado,vè'e,,3864,,mont12,oxnard2020
191,pesado,vèe,,3865,,bate11,oxnard2020
192,crudo,ì'i,,3866,,tlah11,oxnard2020
192,crudo,í'i,,3867,,pied12,oxnard2020
192,crudo,í'i,,3868,,flor12,oxnard2020
192,crudo,yíí,,3869,,mont12,oxnard2020
193,liso,kaní,,3870,,tlah11,oxnard2020
193,liso,kaní,,3871,,pied12,oxnard2020
193,liso,kaní,,3872,,flor12,oxnard2020
193,liso,vilá,,3873,,mont12,oxnard2020
193,liso,ndiìí,,3874,,bate11,oxnard2020
194,despacio,kwe,,3875,,tlah11,oxnard2020
194,despacio,kuée,,3876,,pied12,oxnard2020
194,despacio,kuée,,3877,,flor12,oxnard2020
194,despacio,kueé,,3878,,mont12,oxnard2020
194,despacio,kwée,,3879,,bate11,oxnard2020
194,despacio,kuee,,3880,,tlah11,oxnard2020
194,despacio,yàà,,3881,,pied12,oxnard2020
194,despacio,kuée,,3882,,flor12,oxnard2020
195,ayer,kùni,,3883,,tlah11,oxnard2020
195,ayer,kojni,,3884,,pied12,oxnard2020
195,ayer,koni,,3885,,flor12,oxnard2020
195,ayer,koni,,3886,,mont12,oxnard2020
195,ayer,kuni,,3887,,bate11,oxnard2020
196,año,kwiyà,,3888,,tlah11,oxnard2020
196,año,kuiyà,,3889,,pied12,oxnard2020
196,año,kuìyà,,3890,,flor12,oxnard2020
196,año,kuìyà,,3891,,mont12,oxnard2020
196,año,kwìyà,,3892,,bate11,oxnard2020
197,"ahora, hoy",viti,,3893,,tlah11,oxnard2020
197,"ahora, hoy",vitsin,,3894,,pied12,oxnard2020
197,"ahora, hoy",vitsin,,3895,,flor12,oxnard2020
197,"ahora, hoy",viti,,3896,,mont12,oxnard2020
197,"ahora, hoy",vichi,,3897,,bate11,oxnard2020
198,noche,ñuûn,,3898,,tlah11,oxnard2020
198,noche,ñǔu,,3899,,pied12,oxnard2020
198,noche,ñǔu,,3900,,flor12,oxnard2020
198,noche,ñoó,,3901,,mont12,oxnard2020
198,noche,tsi kwaǎ,,3902,,bate11,oxnard2020
200,"día, fecha",kìví,,3903,,tlah11,oxnard2020
200,"día, fecha",kìjǐ,,3904,,pied12,oxnard2020
200,"día, fecha",kìjǐ,,3905,,flor12,oxnard2020
200,"día, fecha",kìvì,,3906,,mont12,oxnard2020
200,"día, fecha",kìí,,3907,,bate11,oxnard2020
201,de día,nduví,,3908,,tlah11,oxnard2020
201,de día,ntiví,,3909,,pied12,oxnard2020
201,de día,ntiví,,3910,,flor12,oxnard2020
201,de día,ndiví,,3911,,mont12,oxnard2020
201,de día,nduú,,3912,,bate11,oxnard2020
202,mitad,ña'ñu,,3913,,tlah11,oxnard2020
202,mitad,mà'ñú,,3914,,pied12,oxnard2020
202,mitad,mà'ñú,,3915,,flor12,oxnard2020
202,mitad,java,,3916,,mont12,oxnard2020
202,mitad,mǎ'in,,3917,,bate11,oxnard2020
203,dinero,xù'ún,,3918,,tlah11,oxnard2020
203,dinero,xù'ún,,3919,,pied12,oxnard2020
203,dinero,xù'ún,,3920,,flor12,oxnard2020
203,dinero,xò'ón,,3921,,mont12,oxnard2020
203,dinero,xǔ'un,,3922,,bate11,oxnard2020
204,trabajo,chiñu,,3923,,tlah11,oxnard2020
204,trabajo,chiñu,,3924,,pied12,oxnard2020
204,trabajo,chiñu,,3925,,flor12,oxnard2020
204,trabajo,chiño,,3926,,mont12,oxnard2020
204,trabajo,chuun,,3927,,bate11,oxnard2020
204,trabajo,chuun,,3928,,pied12,oxnard2020
204,trabajo,chuun,,3929,,flor12,oxnard2020
205,palabra,tù'un,,3930,,tlah11,oxnard2020
205,palabra,tù'un,,3931,,pied12,oxnard2020
205,palabra,tò'on,,3932,,flor12,oxnard2020
205,palabra,tò'on,,3933,,mont12,oxnard2020
205,palabra,tù'un,,3934,,bate11,oxnard2020
206,culpa,kwàchi,,3935,,tlah11,oxnard2020
206,culpa,kuachi,,3936,,pied12,oxnard2020
206,culpa,kuàjchi,,3937,,flor12,oxnard2020
206,culpa,kuàchi,,3938,,mont12,oxnard2020
206,culpa,kwàchi,,3939,,bate11,oxnard2020
207,sueño,xàni,,3940,,tlah11,oxnard2020
207,sueño,xànì,,3941,,pied12,oxnard2020
207,sueño,xànì,,3942,,flor12,oxnard2020
209,canción,yaa,,3943,,tlah11,oxnard2020
209,canción,yaà,,3944,,pied12,oxnard2020
209,canción,yaà,,3945,,flor12,oxnard2020
