ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
PinL,sabi,yabi,yubi,kũmĩ,tũmĩ,sũʔmã,yũmã,šitĩ,tũʔũ,yatĩ,yutũ,isu,šãʔã,šiko,šita,ⁿduča,suča,čito,čiyo/čio,kʷati,ⁿduti,ⁿduta,yuta,ⁿdaʔyu,yãnĩ,ũnĩ,nũʔũ,ũʔũ,uwa,kũñũ,kʷaʔa,kʷãʔã,uča,yuʔwa,kɨtɨ,ⁿdɨʔɨ,ⁿdɨwɨ,tũñũ,nɨ͂ñɨ͂̀,yɨɨ,ñɨ͂ɨ͂,yũnũ,yačĩ,yɨkɨ,yɨyɨ,ⁿdayu,uʔwa,šikũ,tiñũ,kati,tati,ra yɨɨ,kuta,čitũ,čatũ,tu kʷañɨ̃,ⁿdatu,taʔyu,tɨ͂ɨ͂,tuti,tɨwɨ,too,či toʔo,[čatɨ̃],kaʔnũ,sukũ,kiči,ⁿdɨkɨ,koo,[ⁿdasɨ]/kinĩ,yuku,yakʷĩ,yakʷa,kʷiya,sukʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kiku,kʷiso,ikã,nĩnũ,nĩñũ,ĩʔnĩ,nũnĩ,nãmã,nãʔã,nũnã,ũnã,tɨ nãnã,ⁿditi,saba,ⁿdoo,kɨsɨ,ⁿdiši,[ñũñũ]/ⁿduši,šeʔe,yoko,ñã yɨbɨ,ñũũ,yũʔmã,čači,tasu,ⁿdiča,ñũʔũ,ĩñũ,tĩñũ,yãmã,yuča,seʔe,sayu,baʔa,ti,mãã,(kiči),(čãʔã),(mĩhta),bĩʔⁿda,čaʔa,čaʔⁿda,čãʔũ,čɨtɨ,uči,bičĩ,ⁿdičãʔ,sɨ͂ʔɨ͂,sɨwɨ,čikula/suʔba,soʔo,asɨ͂,ⁿdasɨ,isa,biši,bitĩ,yabi,yuʔbi,ⁿdaʔbi,ubi,tɨ sũʔmã,[keta],kaʔyu,tɨ͂ñɨ͂,kʷĩñũ,ⁿdɨʔyɨ,kãʔⁿdi,koo yãʔⁿdi,saa,saʔba,[čɨtɨ koʔo],(tata) čaša,ⁿdačã,ⁿdɨɨ/ⁿdɨʔbɨ,luʔu,kɨwɨ,ãwã,[ⁿduʔba],nãã ša,ⁿdiso,[tu koso],ⁿdaka,kʷweʔe,ⁿdeʔe,kʷee,beʔe,ⁿdika čaʔa,ⁿdiko,ⁿdičĩ,tayu,itu,iku,tuku,kuka,kaku,[kɨyɨ],yuu,yuʔu,*yuʔu,[kačĩ],[kuʔu]/yuku,yukũ,čatu,sutu,tũnĩ,[koto],kʷãñũ,taya,bee,ĩñũ
Colo,sabi,yabi,yuwi,kũmĩ,tũmĩ,hũʔmã,yũmã,šitʸi,tũʔũ,yatʸĩ,yutũ,isu,šãʔã,,šita/išta,ⁿduča,učã,čito,čiyo,kʷatʸi,ⁿdutʸi,ⁿdutʸa,yutʸa,ⁿdʸaʔyu,yãñĩ,ũñĩ,nũʔũ,ũʔũ,uba,kũñũ,kʷaʔa,kʷãʔã,uča,yuʔba,kɨtɨ,ⁿdɨʔɨ,ⁿdɨbɨ,ti ñũũ,nɨ͂ñɨ͂,yɨɨ,ñɨ͂ɨ͂,yũnũ,yači,yɨkɨ,yɨyɨ,ⁿdʸayu,uʔba,šikũ,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,čitũ,čatũ,ti kʷañĩ,ⁿdatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨwɨ,too,či toʔo,[čatɨ],kaʔnũ,hukũ,kiči,ⁿdɨkɨ,koo,kiñĩ,yuku,yakʷĩ,yakʷa,kʷiya,sukʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kiku,kʷiso,ikã,nĩnũ,ñĩñũ,ĩʔnĩ,nũñĩ,nãmã,[ha tʸãã]/nãʔã,nũñã,ũnã,tɨ nãnã,ⁿdʸitʸi,saba,ⁿdoo,kɨsɨ,ⁿdiši,ⁿduši,tʸi šeʔe,yoko,ñã yɨbɨ,ñũũ,yũʔmã,čači,tasu,ⁿdʸiča,ñũʔũ,ĩñũ,tʸĩñũ,yãmã,yučã,seʔe,sayu,waʔa,bati,mãã,bači,(čãʔã),(mĩstu),bĩʔⁿda,čaʔa,čaʔⁿdʸa,čãʔũ,čɨtɨ,uči,bičĩ,ⁿdʸičã,sɨ͂ʔɨ͂,sɨwi,[čikula],soʔo,asɨ,ⁿdasɨ,isa,biši,bitʸĩ,yabi,yuʔwi,ⁿdaʔbi,ubi,tu hũʔmã,[keta],kaʔyu,tɨ͂ñɨ͂,kʷĩñũ,ⁿdɨʔyɨ,kãʔⁿdi,[koo kʷiiya],saa,saʔba,[čɨtɨ koʔo],tʸatʸa čaša/laša,ⁿdačã,ⁿdɨʔbɨ/ⁿdɨɨ,luʔu,kɨbɨ,(h) ãwã,[ⁿduʔba],nãã,ⁿdiso,[tu koso],[kiši] ⁿdaka,kʷweʔe,ⁿdʸeʔe,beʔe,,ⁿdʸika,ⁿdʸiko,ⁿdʸičĩ,tʸayu,itu,iku,tuku,kuka,kaku,ku tuʔba,yuu,yuʔu,*yuʔu,[kačĩ],yuku/[yuba],yukũ,[ti čaʔa],hutu,tũñĩ,[ku ⁿdʸeʔe],kʷãñũ,taya,bee,ĩnũ
Nuti,sabi,yabi,yubi,kũmĩ,tũmĩ,sũʔmã,yũmã,šitʸĩ,tõʔõ,yatʸi,yutũ,isu,šãʔã,šiko,šita,,,čito,č̯iyo,,ⁿdutʸi,ⁿdutʸa,yutʸa,ⁿdʸaʔyu,,ũñĩ,,õʔõ/ũʔũ,,kũñũ,kʷaʔa,kʷãʔã,uča,yuʔba,kɨtɨ,,ⁿdɨbɨ,tĩñõ,nɨ͂ñɨ͂̀,yɨɨ,ñɨ͂̀ɨ͂̀,yũnũ/yõnõ,yačĩ,yɨkɨ͂,[tɨ mãʔã],,,,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,[ur̃nõ],[kaxa],[tʸukũ],ⁿdatu,tʸaʔyu,tɨ͂ɨ͂,,tɨbɨ,,,,kaʔnũ,š̩ukũ,kiči,ⁿdɨkɨ,,,yuku,,,kʷiya,,ⁿdakʷa,,kʷãã,kiku,kʷa kʷiso,ikã,,,,nɨ͂ñĩ,[čaʔa],nãʔã-ri,lũñã,ũñã,,,saba,ⁿdoo,,ⁿdʸiši,ⁿduši,t̯ʸič̯i šeʔe,,ñɨ͂wɨ/ñɨ͂́ɨ͂́,ñũũ,ñũʔmã,čači,,,ñũʔũ,ĩñũ,tʸĩñũ,,yučã,seʔe,,,či,mãã,bači,,(mištu),,čaʔa,čaʔⁿdʸa,čãʔũ,čitʸi,uči,biči,ⁿdʸiča,,sɨbɨ,siʔba,soʔo,,(kasɨ),,biši,,,yuʔbi,ⁿdaʔbi,ubi,,,,tɨ͂ñɨ͂,,[ⁿdɨkɨ],kãʔⁿdɨ,,saa,saʔba,,,,,luʔlu,kɨbɨ,ãwã,[nũ ⁿdaa],nasa/naha,kʷa kʷiso],,,kʷweʔe,ⁿdʸeʔe,kʷee,beʔe,,,,[banka],itu,iku,[ɨnɡa čiki],,,,yuu,,[mãĩ],,,,,,,[koto],kʷãñũ,,bee,
Ixty,sabi,yabi,yubi,kũmĩ,tũmĩ,sũʔmã,ñũmã,šitʸĩ,tũʔũ,yatʸĩ,yutũ,isu,šãʔã,šiko,šita,ⁿdača,sučã,čito,čiyo,kʷatʸi,ⁿdutʸi,ⁿdutʸa,yutʸa,ⁿdʸaʔyu,ñãñĩ,ũñĩ,nũʔũ,ũʔũ,uba,kũñũ,kʷãʔã,k°ãʔã,uča,yuʔwa,kɨtɨ,(i)ⁿdɨʔɨ,ⁿdɨbɨ,tɨ͂ñɨ͂,nɨ͂ñɨ͂,yɨɨ,ñɨ͂ɨ͂,ñũnũ,yačĩ,yɨkɨ,yɨyɨ,,uʔba,šikũ,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,čitu,čatũ,tɨ kʷañĩ/tɨ kʷañɨ̃,ⁿdatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨbɨ,too,či toʔo,[čatɨ],kaʔnũ,sukũ,kiči,ⁿdɨkɨ,koo,kinĩ,yuku,yakʷĩ,yakʷa,kʷiya,sɨkʷa,lakʷa,kʷĩʔnã,kʷãã,kiku,kiso,yukʷã,[yɨɨ ñũũ] /nĩnũ,[ñũũ],ñĩʔnĩ,nũñĩ,nãmã,ñãʔã,[ta koʔo],ũñã,tɨ nãnã,ⁿdʸitʸi,saba,ⁿdoo,kɨsɨ,ⁿdiši,ⁿduši,ča šeʔe,yoko,ñã yɨbɨ,ñũũ,ñũʔmã,čači,tasu,ⁿdiča/[ⁿdaa],ñũʔũ,ĩñũ,tʸĩĩ,nãmã,yučã,seʔe,sayu,baʔa,či,mãã,bači,mĩʔĩ,bilu,bĩʔⁿdʸa,čaʔa,čaʔⁿdya,čãʔũ,čɨtɨ,uči,bičĩ,ⁿdičãʔ,sɨ͂ʔɨ͂,sɨbɨ,suʔba,soʔo,asɨ͂,ⁿdasɨ,isa,bišĩ,bitʸĩ,yabi,yuʔbi,ⁿdaʔbi,ubi,tu sũʔmã,[keta],kaʔyu,tɨ͂ñɨ͂,kʷĩñũ,ⁿdɨʔyɨ,kãʔⁿdɨ,koo ñãʔⁿdi,saa,saʔba,[čoʔle]/šãⁿdu,[ⁿdutʸa yuʔu]/šaša,lačã,ⁿdɨʔbɨ/lɨʔbɨ/ⁿdɨɨ,loʔo,kɨbɨ,ãwã,[ⁿduʔba],iso,ⁿdiso,ti tʸeʔe,ⁿdʸaka,kʷweʔe,ⁿdʸeʔe,kʷee(ñi),beʔe,ⁿdʸika,ⁿdʸiko,ⁿdičĩ,[silʸa]/tʸayu,itu,iku,tuku,kuka,[i tubi]/i kaku,ku tuʔba,yuu,yuʔu,[mãĩ]/yuʔu,yuyu,yuba,yukũ,čatu,sutu,tũñĩ,[koto/ku ⁿdʸeʔe],[biši],taya/[yaʔla],bee,ĩnũ
Cris,sabi,[maɡeĩ],ǰubi,kũmĩ,tũmĩ,čũʔmã,ñũmã,šiči,tũʔũ,yačĩ,yutũ,iču,čãʔã,šiko,čita,,,[kama],čiyo,,ⁿduči,ⁿdutʸa/ⁿduča,ⁿǰu ⁿǰuča,ⁿǰaʔyu/ⁿǰaʔžu,yãñũ/žãñũ,ũñĩ,,ũʔũ,,kõñõ,kʷaʔa,,uča,žuʔba,kɨtɨ,,ⁿdɨwɨ,tɨ͂ñũ,nɨ͂ñɨ͂,ⁿǰɨɨ,ñɨ͂ɨ͂,yõnõ,yačĩ,yɨkɨ͂/žɨkɨ͂,ⁿǰɨǰɨ,,,,činũ,kači,tači,ra yɨɨ,kuča,[ʔornũ],[kaxa],ti kʷãñĩ,čatu,čaʔǰu,tɨ͂ɨ͂,,tɨbɨ,,,,kaʔnũ,čukũ,kis̯i,ⁿdɨkɨ,,,žuku/ⁿǰuku,,,kʷiya,,lakʷa,,kʷãã,kiku,kʷa kʷičo,(i)kã,,,,nũñĩ,[ⁿčika],ti ñãʔã,[ⁿdika],ũñã,,,čaba,ⁿdoo,,ⁿdišči,ⁿduši,šeʔe,,ñã ǰɨwɨ,ñũũ,ñũʔmã,čači,,,ñũʔũ,ĩñũ,čĩĩ,,žučã/ⁿǰučã,seʔe,,,či,mãã,bači,,milu/ᵐbilu,,saʔa,čaʔⁿdʸa,čãʔũ,(sisi),uči,ᵐbiči,ⁿdiščã,,sɨbɨ,[kakao],soʔo,,(kači),,biši,,,ⁿǰuʔu,ⁿdaʔbi,ubi,,,,tɨ͂ñɨ͂,,ⁿdɨʔyɨ,kãʔⁿdɨ,,čaa,čaʔba/saʔba,,,,,luʔlu,kɨbɨ,ãwã,[ⁿdaa],ⁿǰosa,kʷa kʷičo],,,kʷweʔe,ni čeʔe,kʷee,beʔe,,,,čažu,itʸu,iku,[inɡa čaʔa],,,,žuu,,[ⁿčuʔbi],,,,,,,[koto/kotũ],kʷãñũ,,bee,
Lor,(kũũ)sawi,yawi,yuu/yuwi,kũmĩ,tũmĩ,sũʔmã,yũmã,šitʸi,tũʔũ,yatʸi,yutũ,isu,šãʔã,šiko,šita,ⁿduča,suča,čito,čiyo,[čatɨ],ⁿdutʸi,ⁿdutʸa,yutʸa,ⁿdʸaʔyu,yãñĩ,ũñĩ,nũʔũ,ũʔũ,uwa,kõñõ,kʷaʔa,kʷãʔã,uča,yuʔwa,kɨtɨ,(ñĩ)ⁿdɨʔɨ,ⁿdɨwɨ,tɨ͂ñɨ͂,nɨ͂ñɨ͂,yɨɨ,ñɨ͂ɨ͂,yõnõ,yači,yɨkɨ,yɨyɨ,ⁿdayu,uʔwa,šukũ,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,,čatũ,tɨ kʷañɨ̃,ⁿdatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨwɨ,too,či toʔo,[čatɨ],kaʔnũ,suku,kiči,ⁿdɨkɨ,koo,kiñĩ kaa,yuku,yakʷi,yakʷa,kʷiya,sɨkʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kiku,kʷiso,ikã,ĩñĩ nũũ,ñĩñũ,ĩʔñĩ,nũñĩ,nãmã/[ⁿdʸika],ñãʔã,nũñã,ũñã,tɨ nãnã,ⁿdʸitʸi,sawa,ⁿdoo,kɨsɨ,ⁿdiši,ⁿduši,čaʔa šeʔe,yoko,ñã yɨwɨ,ñũũ,yũʔmã,čači,tasɨ,ⁿdʸiča,ñũʔũ,ĩñũ,tʸĩĩ,yãmã,yuča,seʔe,sayu,waʔa,,mãã,wači,mĩʔĩ,mĩlu,wĩʔⁿdʸa,čaʔa,saʔya,čãʔũ,čɨtɨ,uči,wiči,ⁿdʸičã,sɨ͂ʔñɨ͂,sɨwɨ,suʔwa,soʔo,asɨ,ⁿdasɨ,isa,wiši,witʸi,yawi,yuʔu/yuʔwi,ⁿdaʔwi,uwi/uu,tɨ sũʔmã,[kita],(nã)kaʔyu,tɨ͂ñɨ͂,,ⁿdɨʔyɨ,kãʔⁿdɨ,koo yãʔnã,saa,saʔwa,[čɨtɨ kãʔnũ],[tʸatʸa],ⁿdačã,ⁿdɨʔwɨ/ⁿdɨɨ,luʔlu,kɨwɨ,ãwã,[čɨkɨ],[yoso],ⁿdʸiso,[ti kʷãã],,kʷweʔe,ⁿdʸeʔe,kʷee,weʔe,ⁿdʸika,ⁿdʸiko,ⁿdʸičĩ,tʸayu,itu,iku,tuku,kuka,(ñi) kaku,,yuu,yuʔu,yuʔu,yuyu,yuku,yukũ,[ti čaʔa],sutu,tũñĩ,[koto],kʷãñũ,taya,wee,ĩnõ
Mech,(kũũ)sawi,yawi,yuu/yuwi,kũmĩ,tũmĩ,sũʔmã,ñũmã,šitʸĩ,tũʔũ,yatʸĩ,yutũ,isu,šãʔã,šiko,šita,ⁿdučã,sučã,čito,čiyo,[čatɨ],ⁿdutʸi,ⁿdutʸa,[yuu],ⁿdʸaʔyu,yãñĩ,ũñĩ,nõʔõ,õʔõ,uwa,kõñõ,kʷaʔa,kʷãʔã,uča,yuʔwa,kɨtɨ,ⁿdɨʔɨ,ⁿdɨwɨ,tɨ͂ñɨ͂,nɨ͂̀ñɨ͂̀,yɨɨ,ñɨ͂̀ɨ͂̀,yõnõ,yačĩ,,yɨyɨ,ⁿdʸayu,uʔwa,šukũ,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,čitũ,čatũ,tɨ kʷañĩ,ⁿdatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨwɨ,too,či toʔo,[čatɨ],kaʔnũ,sùkũ̀,kiči,ⁿdɨkɨ,koo,kiñĩ,yuku,yakʷĩ,yakʷa,kʷiya,sukʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kiku,kʷiso,yukʷã,nĩnõ,,ĩʔñĩ,nũñĩ,nãmã/[čaʔa],ñãʔã,[ta koʔo]/ta nũñã,ũñã,tɨ nãnã,ⁿdʸitʸi,sawa,ⁿdoo,kɨsɨ,ⁿdiši,[ñũñũ]/ⁿduši,šeʔe,yókó,ñã yɨvɨ,ñũũ,ñũʔmã,čači,tasũ,ⁿdiča,ñũʔũ,ĩñũ,tʸĩĩ,ñãmã,yučã,seʔe,θayu/sayu,waʔa,či,mãã,wači,mĩʔĩ,(čumĩ),wĩʔⁿdʸa,čaʔa,čaʔⁿdʸa,čãʔũ,čɨtɨ,uči,wičĩ,ⁿdičã,sɨ͂ʔñɨ͂,sɨwɨ,suʔwa,soʔo,asɨ,ⁿdasɨ,isa,wiši,witʸĩ,yawi,yuʔu/yuʔwi,ⁿdaʔwi,uu/uwi,tɨ sũʔmã,[kita],nã kaʔyu,tɨ͂ñɨ͂,[ⁿdaa],ⁿdɨʔyɨ,kãʔⁿdɨ,koo yãʔⁿdʸi,saa,saʔwa,[čɨtɨ kãʔnũ],[tʸatʸa]/čaša,ⁿdačã,ⁿdɨʔwɨ,luʔlu,kɨwɨ,ãwã,[ⁿduʔwa],ⁿdʸiso,ⁿdʸiso,[ti šiko]/ti tʸeʔe,,kʷweʔe,ⁿdʸeʔe,kʷee,weʔe,ⁿdʸika,ⁿdʸiko,ⁿdičĩ,tʸayu,itu,iku,tuku,kuka,kaku,ku tuʔwa,yuu,yuʔu,yuʔu,yuyu,[kuʔu],yukũ,[ti čaʔa],sutu,tũñĩ,[koto],kʷãñũ,taya,wee,ĩnõ
Huaz,(kõõ)sawi,yawi,yuwi,kũmĩ,tũmĩ,sũʔmã,yũmã,šitʸĩ,tõʔõ,yatʸi,yutũ,isu,šãʔã,šiko,šita,ⁿdučã,sučã,čito,čiyo,[čatɨ],ⁿdutʸi,ⁿdutʸa,[yuu],ⁿdʸaʔyu,yãñĩ,ũñĩ,nõʔõ,õʔõ,uwa,kõñõ,kʷaʔa,kʷãʔã,uča,yuʔwa,kɨtɨ,ⁿdɨʔɨ,ⁿdɨwɨ,tɨ͂ñɨ͂,nɨ͂̀ñɨ͂̀,yɨɨ,ñɨ͂̀ɨ͂̀,yõnõ,yačĩ,,yɨyɨ,ⁿdʸayu,uʔwa,šikũ,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,,čatũ,tɨ kʷañĩ,ⁿdʸatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨwɨ,too,či toʔo,[čatɨ],kaʔnũ,sùkũ̀,kiči,ⁿdɨkɨ,koo,kiñĩ,yuku,yakʷĩ,yakʷa,kʷiya,sɨkʷa,ⁿdak a,kʷĩʔnã,kʷãã,kiku,kʷiso,yukʷã,[yuu],,ĩʔñĩ,nũñĩ,nãmã,[yu kãʔnũ ka],nũñã,ũñã,tɨ nãnã,ⁿdʸitʸi,sawa,ⁿdoo,kɨsɨ,ⁿdiši,[ⁿdutʸa ñũñũ],tʸiči šeʔe,yoko,ñã yɨwɨ,ñũũ,yũʔmã,čači,tasũ,ⁿdiča,ñũʔũ,ĩñũ,tʸĩĩ,yãmã,yučã,seʔe,sayu,waʔa,,,wači,mĩʔĩ,(čumĩ),wĩʔⁿdʸa,čaʔa,čaʔⁿdʸa,čãʔũ,čɨtɨ,uči,wičĩ,ⁿdičã,[tu čaʔa],sɨwɨ,suʔwa,soʔo,asɨ,ⁿdasɨ,isa,wiši,witʸĩ,yawi,yuʔu,ⁿdaʔwi,uu/uwi,tɨ sũʔmã,[kita],kaʔyu,tɨ͂ñɨ͂,kʷĩñõ/kʷañõʔõ,ⁿdɨʔyɨ,kãʔⁿdɨ,ko yãʔⁿdʸi,saa,[lekʷe]/saʔwa,[čɨtɨ koʔo],[tʸatʸa]/čaša,ⁿdačã,ⁿdɨʔwɨ,luʔlu/[tʸu waa],kɨwɨ,ãwã,[ⁿduʔwa],ñõso kaa,ⁿdʸiso,[ti šiko]/ti tʸeʔe,[ča kiši],kʷweʔe,ⁿdʸeʔe,kʷee,weʔe,ⁿdʸika nãʔnã,ⁿdʸiko,ⁿdičĩ,tʸayu,itu,iku,tuku,kuka,kaku,ku tuʔwa,yuu,yuʔu,yuʔu,[kačĩ],[kuʔu],yukũ,[kutu čaʔa],sutu,tũñĩ,[koto],kʷãñũ,taya,wee,ĩnõ
Jam,sabi,yabi,yubi,kũmĩ,tũmĩ,sũʔmã,ñũmã,šitʸĩ,tũʔũ,yatʸĩ,yutũ,isu,šãʔã,šiko,šita,ⁿdučã,suča,čito,čiyo,kʷatʸi,ⁿdutʸi,ⁿdutʸa,yutʸa,ⁿdʸaʔyu,yãñĩ,ũñĩ,nõʔõ,õʔõ,uba,kõñõ,k°aʔa,kʷãʔã,uča,yuʔba,kɨtɨ,ⁿdɨʔɨ,ⁿdɨbɨ,tɨ͂ñɨ͂,nɨ͂ñɨ͂,yɨɨ,ñɨ͂ɨ͂,yõnõ,yačĩ,yɨkɨ (kʷaʔa),yɨyɨ,,uʔba,šikũ,tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,,čatũ,tɨ kʷañɨ̃,ⁿdʸatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨwɨ,too,či toʔo,[čatɨ],kaʔnũ,sukũ,kiči,ⁿdɨkɨ,koo,kiñĩ kaa,yuku,yakʷĩ,yakʷa,kʷiya,sɨkʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kiku,kʷiso,yukʷã,[(itʸi) yubi],[ⁿdi ñũũ],ĩʔñĩ,nũñĩ,nãmã/[ča beʔe],ñãʔã,ta nũñã,ũñã,tɨ nãnã,ⁿdʸitʸi,saba,ⁿdoo,kɨsɨ,ⁿdiši,[tʸa ñũñũ]/ⁿdušu,šeʔe,yoko,ñã yɨbɨ,ñũũ,ñũʔmã,čači,tasũ,ⁿdiča,ñũʔũ,ĩñũ,tʸĩĩ,ñãmã,yučã,seʔe,sayu,baʔa,batʸi/či,mãã,bači,mĩʔĩ,(čumĩ),bĩʔⁿdʸa,čaʔa,čaʔⁿdʸa,čãʔũ,čɨtɨ,uči,bičĩ,ⁿdičã,sɨ͂ʔñɨ͂,sɨbɨ,siʔba,soʔo,asɨ͂,yasɨ,isa,bišĩ,bitʸĩ,yabi,yuʔbi,ⁿdaʔbi,ubi,tɨ sũʔmã,[kita],kaʔyu,tɨ͂ñɨ͂,[kʷa ñũʔũ],ⁿdɨʔyɨ,kãʔⁿdɨ,koo yãʔⁿdʸi,saa,saʔba,[čɨtɨ koʔo],čaša,ⁿdačã,ⁿdɨʔbɨ/ⁿdɨɨ,luʔlu,kɨbɨ,ãwã,[ⁿduʔba],yoso,ⁿdʸiso,ti tʸaʔya,[sučã],kʷweʔe,ⁿdʸeʔe,kʷee,beʔe,ⁿdʸika,ⁿdʸiko,ⁿdiči,tʸayu,itu,iku,tuku,kuka,kaku,[yatʸĩ],yuu,yuʔu,yuʔu,[kačĩ],[kuʔu],yukũ,[kutu čaʔa],sutu,tũñĩ,[koto],kʷãñũ,taya,bee,ĩnõ
Chay,(kũũ)sawi,yawi,yuu/yuwi,kũmĩ,tũmĩ,sũʔmã,ñũmã,šitʸi,tũʔũ,yatʸĩ/yačĩ,yutu,isu,šãʔã,šiko,šita,ⁿduča,sučã,čito,čiyo,[čatɨ],ⁿdutʸi,ⁿdutʸa,yutʸa,ⁿdʸaʔyu,yãñĩ,ũñĩ,nõʔõ,õʔõ,uwa,kõñõ,kʷaʔa,kʷãʔã,uča,yuʔwa,kɨtɨ,ⁿdɨʔɨ,ⁿdɨwɨ,tɨ͂ñɨ͂,nɨ͂̀ñɨ͂̀,yɨɨ,ñɨ͂̀ɨ͂̀,yõnõ,yači,,yɨyɨ,ⁿdʸayu,uʔwa,[su ⁿduʔu],tʸiñũ,katʸi,tatʸi,ra yɨɨ,kutʸa,,čatũ,tɨ kʷañɨ̃,ⁿdatu,tʸaʔyu,tɨ͂ɨ͂,tutʸi,tɨwɨ,too,či toʔo,[čatɨ],kaʔnũ,sùkũ̀,kiči,ⁿdɨkɨ,koo,kiñĩ,yuku,yakʷĩ,yakʷa,kʷiya,sukʷa,ⁿdakʷa,kʷĩʔnã,kʷã́ã́,[ⁿdɨkʷɨ],kʷiso,yukʷã,nĩnũ,[ñãku],ĩʔñĩ,nũñĩ,nãmã/[ⁿdʸika],ñãʔã,nũñã,ũñã,tɨ nãnã,ⁿdʸitʸi,sawa,ⁿdoo,[kɨyɨ]/kɨsɨ,ⁿdiši,ⁿduši,čaʔa šeʔe,yoko,ñĩ yɨwɨ,ñũũ,ñũʔmã,čači,tasũ,ⁿdiča,ñũʔũ,ĩñũ,tʸĩĩ,ñãmã,yuča,seʔe,sayu,waʔa,,mãã,wači,mĩʔĩ,mĩlu,mĩʔⁿdʸa,čaʔa,čaʔⁿdʸa,čãʔũ,čɨtɨ,uči,wiči,ⁿdiča,sɨ͂ʔñɨ͂,sɨwɨ,suʔwa,soʔo,asi,ⁿdasi,isa,wiši,witʸi,yawi,yuʔu/yuʔwi,ⁿdaʔwi,uwi/uu,ti sũʔmã,[kita],kaʔyu,tɨ͂ñɨ͂,kʷĩñũ,ⁿdɨʔyɨ,kãʔⁿdi,ko yãʔⁿdʸi,saa,saʔwa,[čɨtɨ koʔo],čaša,ⁿdača,ⁿdɨʔwɨ/ⁿdɨɨ,luʔlu,kɨwɨ,ãwã,[ⁿduʔwa],yoso,ⁿdʸiso,ti tʸeʔe,[suča],kʷweʔe,ⁿdʸeʔe,kʷee,weʔe,ⁿdʸika,ⁿdʸiko,ⁿdiči,tʸayu,itu,iku,tuku,kuka,kaku,ku tuʔwa,yuu,yuʔu,yuʔu,[kačĩ],yuku,yukũ,[čoto čaʔa],sutu,tũñĩ,[čito/koto],kʷãñũ,taya,wee,ĩnõ
