ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
Cah,(ko̠o̠) sawi,yawi,yiwi,kũmĩ,tnõmĩ,sĩʔmã,ñĩmã,šitnĩ,tnõʔõ,yatnĩ,yitnõ,yusu,sãʔã,siko,sita,ⁿdušã,šũšã,šito,šiyo,kʷači,ⁿduču,[ta kʷii]/*ⁿduta,yuta,ⁿdaʔyi,ñãnĩ,õnĩ,nõʔõ,õʔõ,yowa,kõñõ,kʷaʔa,kʷãʔã,uša,yiʔwa,kiti,ⁿdiʔi,ⁿdiwi,či kĩñũ,nĩ̀ĩ̀,žii/ⁿǰii,ñĩ̀ĩ̀,ñõnõ,yašĩ,yikĩ,yii,ⁿdayi,yoʔwa,sikõ,čiñõ,kači,tači,taa,ti kʷita,šitnõ,šatnõ,ti kʷĩĩ/ti šeʔe,ⁿdati,taʔyi,tnĩĩ,tuči,tiwi,too,[taši ñãʔã],šakĩ,kaʔnõ,sikũ,kiši,ⁿdiki,koo,kinĩ kaa,yuku,yakʷĩ,ⁿdʸakʷa,kʷiya,sekʷã,lakʷa,[ti nãʔã]/ta`kʷĩʔnã = ladrón,kʷãã,kuku,[sa kaa],kã,nĩnõ,nĩñõ,ñĩʔnĩ,nõnĩ,nãmã,[ši tnãã],nõnã,õnã,ti nãnã kʷaʔa,ⁿdiči,sawa,ⁿdòò,kisi,ⁿðisi,[ñõñõ],seʔe,yokõ,nĩwi,ñõõ,ñĩʔmã,šiši,[šĩʔñã]/tasĩ(ʔĩ)(/yaʔa),[ñã ⁿdaa]/ⁿdiša,ñõʔõ,ñĩñõ,čĩĩ,ñãmã,yušã,seʔe,sayi,waʔa,,,waši,mĩʔĩ,(mĩčõ),tnõ wĩʔⁿda,šãʔã,šaʔⁿda,šãʔũ,šiti,ušu,wišĩ,ⁿdušã,sĩʔĩ,kiwi,siʔwa,soʔo,yasĩ,ⁿdasi,žisa/ⁿǰisa,wisi,witnĩ,,yiʔwi,ⁿdaʔwi,owi,ti sĩʔmã,kee,nã kaʔyi,tnĩĩ,kʷiño,ⁿdiʔi,kãʔⁿdi,kʷãᵑgu,saa,saʔwa,sãⁿdi,,ⁿdasã,ⁿdiʔwi,loʔo,kiwi,ãmã,yoso,ⁿdeke,[sa kʷiso],ti teʔe,ⁿdaka,kʷeʔe,[šito],kʷee,weʔe,ⁿdika,ⁿdiko,ⁿdišĩ,tayi,yutu,[koni],tuku,kʷika,kaku,,yuu,yuʔu,yiʔi,yuyu,yuku,[čiči],šati,sutu,,kũnĩ,ⁿdi kʷãñũ,taya,wee,yuču kʷĩnõ
Alco,(kũũ) sawi,yawi,iwi,kõmĩ,tũmĩ,[ⁿdõʔã],ĩmã,ištĩ,tũʔũ,yatĩ,itũ,isu,šãʔã,šiko,šta/išta,ⁿdušã,šušã,išʰto/šito,šiyo,kʷači,ⁿduči,[ti kʷii]/*ⁿduta,ita,ⁿdaʔyu/ⁿdaʔi,ñãnĩ,ũnĩ,nũʔũ,ũʔũ,(ñã) uwa,kũñũ,kʷaʔa,kʷãʔã,uša,iʔwa,kiti,ⁿdiʔi,ⁿdiwi,čī̡ñu,nĩ̀ĩ̄,ii,ĩ̀ĩ́,ñũnũ,yašĩ,ikĩ,ii,ⁿdayu,(ñã) uʔwa,šikũ,čiñõ,kači,tači,taa,ti kata,šitũ,šatũ,ti kʷĩĩ,ⁿdatu,taʔyu,tĩĩ,tuči,tiwi,,iš toʔo,šakĩ,kaʔnũ,sukũ,kiši,ⁿdikĩ,koo,kinĩ,iku,yakʷĩ,ⁿdʸakʷa,kʷiya,šikʷa,lakʷa,[timĩã]/ta kʷĩʔnã,kʷãã,kiku,kʷeso,ikã,nĩnõ,nĩñũ,ĩʔnĩ,nũnĩ,nãmã,[štãã]/nãʔã,nũnã,ũnã,ti nãnã (ⁿdèè),ⁿdiči,sawa,ⁿdoo,kisi,ⁿdisi,[ñũñũ],tiši šeʔe,yoko,yuwi,ñũũ,ĩʔmã,šiši,tasũ/[šĩʔñã],ⁿdiša,ñũʔũ,ĩñũ,čĩĩ,ñãmã,išã,seʔe,sayu,waʔa,,mĩĩ,waši,(taka)/mĩʔĩ,wilu/(mištũ),wĩʔⁿda,šaʔa,šaʔⁿda,šãʔũ,siti,uši,wišĩ,ⁿdušã,sĩʔĩ,kiwi,siʔwa,soʔo,yasĩ,ⁿdasi,isa,wiši,witĩ,,yuʔwi,ⁿdaʔwi,uwi,ti sõʔmã,kee,kaʔyi,tĩĩ,kʷĩñũ,ⁿdiʔi,kãʔⁿdi,,saa,saʔwa,šãⁿdu,,laša/[tʸũũ iku],[ⁿdii],loʔo,kiwi,ãmã,yoso,ⁿda,[si kʷeso],te teʔe,,kʷeʔe,[šito],kʷee,weʔe,ⁿdika kʷaʔa,ⁿdeko,ⁿdišĩ,tayu,itu,[kuni],tuku,wika,kaku,,yuu,yuʔu,eʔe,yuyu,iku,[čiči],šatu,sutu,tũnĩ,kũnĩ,ⁿdi kʷãñũ,taya,wee,kũnũ
Cruz,(kũũ) sawi,yawi,yiwi,kũmĩ,tnũmĩ,sũʔmã,ĩmã,šitnĩ,tnõʔõ,yatnĩ,itnũ,usu,šãʔã,,šita,ⁿdušã,šušã,šito,šiyo,kʷači,ⁿduču,[ta kʷii]/*ⁿduta,ita,ⁿdaʔyi,ñãnĩ,ũnĩ,nõʔõ,õʔõ,uwa,kõñõ,kʷaʔa,kʷãʔã,uša,yiʔwa,kiti,ⁿdiʔi,ⁿdiwi,či kĩñũ,nĩĩ,ii,ĩ̀ĩ̀,ñõnõ,yašĩ,ikĩ,yii,ⁿdayi,uʔwa,šikõ,čiñõ,kači,tači,taa,či kʷita,šitnõ,šatnõ,ti kʷĩĩ,ⁿdatu,taʔyi,tnĩĩ,tuči,tiwi,,štoʔo,šakĩ,kaʔnpus,sikũ,kiši,ⁿdiki,koo,kinĩ,yuku,yakʷĩ,yakʷa,kʷiya,sikʷa,lakʷa [ñe͂ nãʔã],[ñe͂ nãʔã]/ñã kʷĩʔnã,kʷãã,kuku,kʷiso,xãã,nĩnõ,[ñũũ],ĩʔnĩ,nũnĩ,,[štnãã],nĩnã,ũnã,ti nãnã,ⁿdiči,sawa,ⁿdòò,kisi,[ⁿdutiʔnĩ]/ⁿdiši=pulque,[ñõñõ],,yoko,yiwi,ñõõ,ĩʔmã,šiši,[šĩʔñã]/tasũ,[ⁿdaa]/ⁿdiša,ñõʔõ,ĩñõ,čĩĩ,ñãmã,yušã,seʔe,sayi,waʔa,,mĩĩ,(ša) waši,mĩʔĩ,(mĩštnõ),wĩʔⁿda,šaʔa,šaʔⁿda,šãʔũ,šiti,uši,wišĩ,ⁿdušã,sĩʔĩ,kiwu,suʔwa,soʔo,ya asĩ,ⁿdasi,isa,wiši,witnĩ,,yiʔwi,ⁿdaʔŵi,owi,ti sũʔmã,kee,kaʔyi,tnĩĩ,kʷĩñõ,ⁿdiʔi,si kãʔⁿdi,koo yãʔᵑgi,saa,saʔwa,šãⁿdu,,,ⁿdiʔwi,loʔo,kiwi,ãmã,yoso,ⁿdaa,ⁿdiso,[tʸũũ],ⁿdaka,kʷeʔe,[šito],kʷee,weʔe,ⁿdika,ⁿdiko,ⁿdišĩ,tayi,utu,[kuni],tuku,kʷika,kaku,,yuu,yuʔu,yiʔi,yuyu,yuyu,[čiči],šatu,sutu,,kũnĩ,ⁿdi kʷãñũ,taya,gʷee,kʷĩnõ
Durz,(kũũ) sàbi,žābì,žibi,kú̡mĩ̀,tũ̀mĩ̄,[ⁿdoʔo],ñũmã,šiči,tũ̀ʔũ,žači,ītũ̀,ʔisi,šãʔã,šiko,šita,ⁿdušã,ku šušã,šito,šʸoo,kʷàči,ⁿduči,[či kʷii],žiča,ⁿčaʔi,ñãnĩ,ũ̀nĩ̀,nũ̀ʔũ,ʔũʔũ,ʔua,kũñũ,kʷáʔā,kʷã̀ʔã̀,ʔišā,žùʔwà,kīȼì,ⁿčiʔã,ⁿčibi,čĩ̄ñũ̀,nĩĩ,žiī,ñĩĩ,ñũñũ,žāšì,žīkĩ̀,žii,[ñã̀ ká šã́ʔã],ʔuʔwa,,čũũ,kači,tači,čàā,[boʔlo],šitũ,šatũ,či kʷañĩ/[ⁿči žaʔa],ⁿčati,čaʔi,ȼĩĩ,tuči,ȼivi,,ʔes toʔo,šaki,kaʔnũ,sukũ,kiši,ⁿčikĩ,koo,kinĩ,žīkì,žakʷĩ,žakʷa,kʷia,šikʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kíkī,kʷiso,čikã,či nĩnũ,ñĩnũ žaa,ʔĩʔnĩ,nũ̀nĩ̀,nã̄mã̀,nãʔwã,nũnã,ʔũnã,či nãnã,ⁿčiči,sava/[ñãʔnũ],ⁿdoo,kisi,ⁿčiši,ⁿduši,šúʔù,žoko,nã živi,ñũũ,ñũʔmã,[ši šãʔã],tasi/[šã̀ʔã̀],ⁿčisa,ñũʔũ,ʔĩñũ,čĩĩ,,žišã,seʔe,sai,ƀàʔā,ži/ši,mĩĩ,ƀaši,(čeʔe),(čiti),tũ ƀĩʔⁿča,šàʔà,šaʔⁿde,šaʔũ,šiȼi,ʔìšì,ƀišĩ,ⁿčišã,sĩʔĩ,kìvì,sùʔƀà,suʔu,ʔasi,ⁿdasi,ʔīsá,ƀiši,ƀiči,,žuʔvi,ⁿdaʔvi,ʔìvì,či sũʔmã,[i kãnã],ⁿda kaʔvi,ȼĩĩ/[čoko],kʷĩñũ,ⁿčiʔi,kãʔⁿči,ko zãʔⁿda,laa,[kũⁿdu]/laʔwa,šãⁿti,,[taka],ⁿčiʔi,loʔo,kìvì,ñãmã,žoso,nĩši,ⁿdiso,ȼʸeʔe,ⁿčaka,kʷeʔe,ši ⁿči,kʷee,veʔe,ⁿčika,ⁿčiko,ⁿčišĩ,čei,ʔiti,[kuni],tuku/[inga],kʷika,kaki,,žii,žūʔù,žīʔì,žiʔi,žùʔù,žīkù,šati,siti,tũnĩ,[ku ⁿčiʔi],ⁿči kʷãñĩ,taža,vee,žiku ĩnũ ša̡nu̡ = cigarro
Teco,(kṹũ̄),žabi,žībì,kũmĩ̀,tũmĩ,[ⁿdoʔo],ñũ̀mã̀,šiči,tũʔũ,žači,ʔítò,ʔisu/ʔisa,šãʔã,šiku,šita,ⁿdixa,[kùʂ̌í],šito,sʸòò,kʷàčí,ⁿdūčì,[či kʷii],žɨ̄tʸá,ⁿčaʔi,ñã̄ñĩ̄(-ĩ̄),ʔũ̀nĩ̀,nũʔũ,ʔũʔũ,ʔoba,kũ̄ñṍ,kʷaʔa,kʷãʔã,ʔìxà,yoʔba,kítʸì,(ʔī) ⁿdíʔ(báñá),ⁿǰìbì,čĩ̄ñũ̀,ñĩĩ,žii,ñĩ̄ĩ̀/ñĩ̀ĩ̀,ñũ̄nũ̀,žaši,ž̯íkì,[mãʔã],[ka šãʔñũ],ʔuʔva,šikũ,čṹṹ,kàčì,tàčì,čàá,,,šatũ,[ⁿči žaʔa]/či kʷanĩ,ⁿčati,čaʔi,tʸĩ́ĩ̄,tūčí,čʸíƀí-rà,too,ʔes toʔo,šākí-rí,káʔnũ̄,suku,kiši,ⁿdíkì,kòò ká,kīnĩ́,žɨ́kɨ̀,žakʷĩ,žakʷa,kʷia,šikʷa,ⁿdakʷa,kʷĩʔnã,kʷãã,kiki,kʷiso,ʔikã́n,nĩnũ,ñĩñũ žaa,ʔĩʔnĩ,nũ̀nĩ̀,nãmã,nãʔã,nṹnã,ʔũnã,či nãnã,ⁿčiči,[ñãʔnũ],ⁿdoo,kìsí,ⁿdʸiši,ⁿdūší,šēʔè,žoko,ne͂ žíbí,ñṹṹ,ñũ̄ʔmã̄,[ší šáʔã-řa],[šãʔã]/[ñãã],ⁿčisa,ñṹʔũ̀,ʔĩ́ñũ̀,čĩ́ĩ́,ñã̀mã̀,žúsʸà,seʔe,sēí,ƀaʔa,ní ƀàʔa,mĩĩ,ƀāší(-řá),mĩʔĩ,(čiti),tũ ƀĩʔⁿča,šaʔa,šaʔⁿde,šàʔũ̀,siti,ʔišì,ƀišʸi,ⁿčiša,sĩ́ʔì̡,kìì,soʔƀa ,soʔo,ʔasi,ⁿdāsí,ʔisa,ñã ƀīšī,ƀiči,,nĩ́ žìʔƀíì,ⁿdáʔƀí,ʔīƀì/ʔìƀì,či sũʔmã,[kãnã],ⁿda kavi,tʸĩĩ,kʷĩñũ,ⁿǰīʔí,sá kã̄ʔⁿǰí-rā,ko zãʔⁿda,laa,lava/[kõⁿdo],lãⁿtu,,ⁿči lasʸa,ⁿčiʔi,loʔo,kìƀì,ñãmã,žoso/[ⁿdōʔƀà],ⁿdiši,sísō,ⁿdi ȼʸeʔe,ⁿčaka,kʷeʔe,ší ⁿǰīʔí,kʷee,veʔe,ⁿčika,ⁿčiko,ⁿdīšì,čei,ʔiti,[kuni],tiki,kʷìkà,kaki,[kama],žìì,yīʔì,[ⁿdžìká],žüžü,žuku,yīkũ̀,šati,siti,tũ̄nĩ́,[ku ⁿdžìʔī],la kʷãñĩ,taža,vee,zuki ĩnũ
Juxt,sabi,žabi,žubi,kũmĩ,tũmĩ,[ⁿdoʔo],ñũmã,šiti,tũʔũ,žatʸi,žutu,isu,šãʔã,šiku,šita,ⁿdušã,[kuši],ʂito,sʸoo,kʷači,ⁿduči,[tʸi kʷii],žutʸa,ⁿdʸeʔi,ñãnĩ,ũnĩ,nũʔũ,ũʔũ,uba,kũñũ,kʷaʔa,kʷãʔã,uš̯a,žuʔba,kitʸi,ⁿdʸiʔi,ⁿdʸibi,či kĩñũ,nĩĩ,žii,ñĩĩ,ñũnũ,yas̯i/žas̯i,žiki,žii,,uʔba,[sũʔnũ]/šiku,čũũ,kači,tači,tʸaa,tʸi kutʸa,šitu= BBQ,šatu,tʸikʷayĩ/tʸi kʷañĩ,ⁿdʸatu,tʸaʔi,tʸĩĩ,tuči,tʸiƀi,too,stoʔo,šaki,kaʔnũ,suku,kiši,ⁿdʸiki,koo,kinĩ,žuku,žakʷi/yakʷi,žakʷa,kʷia,šikʷa,ⁿdakʷa [tʸi mãʔã]/kjʔnã,[tʸi mãʔã]/kʷĩʔnã = ladrón,kʷãã,kiku,ku kʷiso,ikã,nĩnũ,nĩñũ,ĩʔnĩ,nũnĩ,nãmã,nãʔã,nũnã,ũnã,tʸi nãnã,ⁿdiči,sawa,ⁿdoo,kisi,ⁿdiši=pulque,ⁿduši,tʸi šeʔe,žoko,nĩ žiƀi,ñũũ,ñũʔmã,[šiša],[šĩʔã],[mĩã ⁿdaa],ñũʔũ,ĩñũ,čĩĩ,ñãmã,žusa,seʔe,sai,ƀaʔa,,mĩĩ,ƀaši/ƀai,mĩʔĩ,(čitu),ƀĩʔⁿdʸa,ṣaʔa,ṣaʔⁿdʸa,ṣãʔũ,ṣitʸi,uṣi,ƀiṣi,ⁿdiṣa,siʔi,kiƀi,siʔƀa ,soʔo,asi,[kai],isa,ƀiši,ƀitʸi,žaƀi,žuʔu,ⁿdaʔƀi,uƀi,ti sũʔmã,[keta],kaʔi,tʸĩĩ,kʷĩñũ,ⁿdʸiʔi,kãʔⁿdʸa,tʸi ku žãʔⁿda,laa,laʔƀa,šãⁿdu,lala,ⁿdʸi ⁿdasa,ⁿdiʔƀi,luu,kiƀi,ñãmã,[nũ ⁿdaa],nĩši,ⁿdʸiso,ⁿdʸi tʸeʔe,ⁿdʸaka,kʷeʔe,ku ⁿdeʔe,kʷee,weʔe,ⁿdika sʸaʔa,ⁿdʸiko,ⁿdʸisʸi,[šila]/tʸʰai,itu,iku,tuku,kʷìkà,kaku,[sa ƀaʔa],žuu,žuʔu,žuʔu,žužu,žuku,žuku,satu,sutu,tũnĩ,[kʷa ⁿdeʔe],ⁿdʸi kʷãĩ,taža,ƀee,yuku kʷĩnũ šanu = cigarro
ChaP,sabi,žabi,žubi,kũmĩ,tũmĩ,[ⁿdoʔo],ñũmã,hɨti,tũʔũ,žati,žutu,isu,šãʔã,šiko,šɨta/hɨta,,,šito,šio,,ⁿduči,[ti kʷii],žutʸa,[žači-ra],ñãnĩ,ũnĩ,,ũʔũ,,kũñũ,kʷaʔa,[sãʔã],uša,žuʔba,kiti,,ⁿdibi,čĩʔñũ,ñĩĩ,žii,ñĩĩ,žũnũ,žaši,žiki,žii,,,,čũũ,kači,tači,tʸaa,kutʸa,[ornũ]/šɨtɨ,[kaxa],[ⁿdi žaʔa],ⁿdʸatu,teʔi,tĩĩ,,tiƀi,,,,kaʔnũ,suku,kiši,ⁿǰika,,,žuku,,,kʷia,,[nã teʔi],,kʷãã,kiku,kʷiso,kaa,,,,nũnĩ,nãmã/[ⁿdīka ƀeʔe],nãʔã,[ⁿdaku],ũnã,,,saƀa,ⁿdoo,,ⁿdisi=pulque,ⁿduši,heʔe,,ñã žuƀi,ñũũ,ñũʔmã,[ši šãʔã]/kaši,,,ñũʔũ,ĩñũ,čii,,žušʸà, seʔe/sɨʔɨ,,,či,mĩĩ,ƀaši,,ƀilʸu,,sʸaʔa/šaʔa,šãʔⁿǰa,šãʔũ,(tiši),uši,ƀiši,ⁿdiša,,kiƀi,siʔƀa ,soʔo,,[kasi],,ƀiši,,,žuʔu,ⁿdaʔƀi,uƀi,,,,tĩĩ,,ⁿdiʔi,kaʔⁿǰi,,laa,laʔwa,,,,,luu,kiƀi,ñãmã,[ⁿduʔƀa]/žoso,nĩšɨ,[kʷiso],,,kʷeʔe,[ii šini],kʷee,ƀeʔe,,,,tei,itu,iku,tuku,,,,žuu,,žuʔu,,,,,,,[kutu],ⁿdi kʷãĩ,,ƀee,
Yuco,(kṹũ̄) sàbí,žābí,žūbí,kũ̀mĩ́,tũ̀mĩ̄`,[ⁿdōʔó],ñũ̀mã́,ʔĩ̀štĩ́,tũ̀ʔũ̄,žātĩ̄,ʔītṹ,ʔīsù,šãʔã,šìkò,ʔìštá,[kã́nã nã-yuu],[kùší],ʔìštō,šìžó,kʷàčī,ⁿdūčí,[tà kʷíì],ʔìtē,ⁿdaʔžu,žã̄nĩ̀,ʔũ̀nĩ̀,nũ̀ʔũ̄,ʔũ̄ʔũ̀,ʔùwà,kũ̄ñũ̀,kʷáʔà,kʷã̀ʔã̀(-nã̀),ʔùsʸà,žùʔbà,kītí,(nĩ̀) ⁿdiʔi(ã̀),ⁿdìbí,čĩ̀ñũ̀,nĩ̀ĩ́,ʔīí(-nã̀),ʔĩ̀ĩ́,žũ̄nṹ,žāsĩ́,ʔīkĩ́ (ʔĩ́ñṹ),ʔīì,ⁿdāžú,ʔùʔwà,šùkũ̀,tʸũũ,kàčí,tàčí,tàā,tì kùtè,čìtũ̀,čàtṹ,tì kʷāñṹ,ⁿdátū-nà,nĩ̀ tàʔyù-à,tí̡ī̡-nã̀,tùčī,tívì-nã̀,tōō,ʔīš tōʔò-nã̀,sʸákì-đi,káʔnũ̄-đú,sùkṹ,kīšī-nã̀,ⁿdīkí-đí,kòō,kīnĩ̄,žūkú,žākʷí,žākʷá,kʷìà,šìkʷá,lākʷá,[tàčí]/t kʷĩ̀ʔnã́,kã́ã̀,kîkū-nã,kōsō-nã̀,[ñã̄ã́],[čí vāá],[ⁿdũví ñĩ̄ñṹ],žĩʔnĩ,nũ̀nĩ̄,ⁿdika nãmã =adobe,nã̄ʔã̀,nṹnã́-yá,ʔũ̀nã̀,tì nã̄nã́ ⁿdáʔyá,ⁿdī`čī,sāvā ⁿdàà,ⁿdòó,kìsī,[vāréⁿdè]/ⁿdīšì=pulque,ⁿdūšì,tīsì šēʔè,žōkó,[nã̀ʔã̄],ñũũ̀,ñũ̀ʔmã̀,[řʔí syáʔā-dà],[šĩ́ʔñã́]/[žāʔá],[ⁿdàà]/ⁿdīsyā,ñũ̄ʔũ̀,ʔĩ̄ñṹ,tĩ́ĩ́,tī ã́mã́,ʔīsyã́,sèʔē,kasi sàžù,ƀàʔā,či,,ƀàšī-nã̀,(žàkā/čēʔè)polvo,ƀílú,mã̀ʔⁿdé,sʸàʔá,sʸáʔⁿdè-nã̀,sʸà̡ʔũ̀,čītì,ʔusi,ƀìšī̡,ʔí ⁿdìsʸã́,sì̡ʔì̡,sîví-dí,sìʔƀà,sóʔō,žàsí,ⁿdásì,ʔīsâ,ñã ƀìšì,ƀītī̡,,yúʔū-yū,ⁿdáʔƀì,ʔùvì,tì sũ̄ʔmã̀,[kã́nã̄-đá],káʔyū(đa),tĩ̀ĩ́/ⁿdē tēʔé,kʷĩ̄ñũ̄,ⁿdìʔī,kãʔⁿdi-đu,[ⁿdīkó ⁿdíí],sāá,[ⁿdīšíkʷí]/[lī kóʔⁿdó],šãⁿdu,,[žú kʷáʔà],[ⁿdīí],lūū-čī,kìí,[ⁿdâ kìí],yōsó,ⁿǰi,ⁿdíso-nã̀,ⁿdī téʔe,[ñã̀ kīšĩ́]/ⁿdākà,kʷēʔè,ⁿdéʔé-nã̀,kʷéè,vēʔē,ⁿdīká sʸāʔà,ⁿdíkō-nà,ⁿdìsĩ́,tažu,ʔītù,[kuni],[ʔīnkà-ñà],[đìkà],nì kākū-nà,[tíí],žùú,žūžú,[mīí-ì],žúžú,žùžù,žūžũ̀,[čātù],sùtù,tũ̄nì̡,đā kũ̄nĩ̄-yó,ⁿdī kʷã́ñũ,tāyā,vèē,žùkù nṹ šãnũ = cigarro
Mix,sabi,yabi,yubi,kũmĩ,tũmĩ,[ⁿdoʔo],ñũmã,šitʸi,tũʔũ,yatʸi,yutũ,isu,šãʔã,šiko,staa,ⁿduča,[ku kuši]/[ⁿdi kuʔⁿdu],čito,čioo,kʷatʸi,ⁿdutʸi,[tʸi kʷii],yutʸa,ⁿdʸaʔi,ñãnĩ,ũnĩ,nũʔũ,ũʔũ,uba,kũñũ,kʷaʔa,kʷãʔã,uča,yuʔwa,kiti,ⁿdiʔi,ⁿdibi,tĩñũ,nĩĩ,ii,ĩĩ,ñũnũ,yači,iki,ii,ⁿdʸayu,ùʔvà,,tʸũũ,katʸi,tatʸi,tʸaa,ti kutʸa,čìtu,čatu,[tʸuku too]/ti kʷãĩ,ⁿdʸatu,tʸaʔi,tĩĩ,tutʸi,tiƀi,too,stoʔo,ȼaki,kaʔnũ,suku,ku ⁿgiča,ⁿdiki,koo,kinĩ,žūkū,žakʷi/yakʷi,yaka,kʷia,šikʷa,ⁿdakʷa,ⁿdi kʷĩʔnã,kʷãã,kiku,ku ⁿgiso,ikã,nĩnũ,nĩñũ,ĩʔnĩ,nũnĩ,nãmã,nãʔã,nũnã,ũnã,ti nãnã,ⁿdʸitʸi,saƀa,ⁿdoo,kisi,[ƀareⁿǰe]/ⁿdiši=pulque,ⁿduši,ti šeʔe,yoko,nĩƀi,ñũũ,ñũʔmã,[tʸi tʸaʔa/ku šãʔĩ],[šĩʔã],[ⁿdaa],ñũʔũ,ĩñũ,tʸĩĩ,ñãmã,yuča,seʔe,sai,ƀaʔa,(ƀa)ří,me͂e͂,ƀatʸi,mĩʔĩ,ƀílú,mĩʔⁿdʸa,čaʔa,čaʔⁿdʸa,čãʔũ,čiti,uči,ƀiči,ⁿdʸiča,sĩʔĩ,siƀi,siʔƀa ,soʔo,asi,,isa,ƀišĩ,ƀitʸi,yaƀi,yuʔu,ⁿdaʔƀi,uƀi,ti sũʔmã,kʷa kee,ⁿda kaʔi,tiʔĩ,kʷĩñũ,ⁿdiʔi,kãʔⁿdi,škoo ⁿdʸãʔⁿdʸa,saa,saʔƀa,šãⁿdu,tʸatʸa šaša,,ⁿdii/ⁿdiʔƀi resbala,(ñã)luu,kii,[ⁿdʸi kii]/ãmã,[nũ ⁿdaa],nĩšĩ,ⁿdʸiso,ⁿdi tʸeʔe,ⁿdʸaka,kʷeʔe,ⁿdʸeʔe,kʷee,ƀeʔe,ⁿdʸika čaʔa,ⁿdʸiko,ⁿdʸičĩ,tʸai,itu,[ta kuni],tuku,kuika,kaku,,yuu,yuʔu,yuʔu,yuyu,yuku,yuku/[tʸiki],čatu,sutu,tũnĩ,[ku ⁿgu ⁿdʸeʔe],ⁿdʸi kʷãĩ,taya,ƀee,ⁿgʷi̡nu̡ šãnũ = cigarro
Tejc,sabi,yabi,yubi,kũmĩ,tũmĩ,[ⁿdoʔi],ñũmã,šiči,tũʔũ,yači,yutu,isu,šãʔã,šiko,staa,,,čito,ȼio,,ⁿduči,[či kʷii],yuča,ⁿčeʔi,,ũnĩ,,ũʔũ,,kũñũ,kʷaʔa,[sãʔã],uča,yuʔa,kiti,,ⁿdibi,tĩñũ,nĩĩ,ii,ĩĩ,[yo ⁿdaa],yaȼi,iki,,,,,čũũ,[yaa],tači,ñã čaa,kuča,čìtu,[kaxa],[saⁿkuđu],ⁿčatu,čaʔi,tĩĩ,,tiƀi,,,,kaʔnũ,suku,ⁿgiči,ⁿdiki,,,yuku,,,kʷia,,ⁿdākʷa,,kʷãã,kiku,,(i)kã,,,,nũnĩ,[paree],nãʔã,[ⁿčõnã],ũnã,,,saƀa,ⁿdoo,,[ƀareⁿče],ⁿduši,ti šeʔe,,nĩƀi,ñũũ,ñũʔmã,ⁿdaȼi/kaȼi,,,ñũʔũ,ĩñũ,čĩĩ,,yuȼa,siʔi/seʔe,,,ƀari,me͂e͂,ƀači,,ƀilu,,saʔa,ku kãʔⁿča,čãʔũ,(tiči),uči,ƀiči,ⁿdiča/ⁿdiȼa,,šiƀi,[čokolati],soʔo,,[ⁿgasi],,ƀiši,,,yuʔu,ⁿdaʔƀi,uƀi,,,,tĩʔĩ,,ⁿdiʔ,kaʔⁿdia,,saa,[ⁿdi koʔⁿdo],,,,,lulu/luu,kii,[ⁿči kii],yoso,nĩšĩ,[kʷika],,,kʷeʔe,[ni čini],kʷee,ƀeʔe,,,,čai,,[kuni],inga tuku,,,,yuu,,[meeku]/-yo,,,,,,,kũnũ,[ardiya-ȼa],,ƀee,
