ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
Amat,đaƀi,yaƀi,yuƀi,ku̧mi̧,tu̧mi̧,[ⁿdoʔo],ño̧ma̧,điči,tu̧ʔu̧,žači̧,žutu̧,sa-kʷaa,đa̧ʔa̧,[sa̧ʔa̧],đita,,,šitu,šoo,,ⁿǰuči,[či kʷii],yuča,ⁿǰeʔi,ña̧ni̧,u̧ni̧,,u̧ʔu̧,,ku̧ñu̧,kʷaʔa,[sa̧ʔa̧],usa,žoʔo,kiči,,ⁿyiƀi,i̧ñu̧,ni̧i̧,ii,i̧i̧,[ređe],yaši,iki,,,,,ču̧u̧,kači,tači,ta čaa,ti kača,šitu,[kaxa],[ti ñu̧ku],ⁿǰači,čeʔi,či̧i̧,,[sa̧ʔmi̧],,,,kaʔnu̧,điku,kiši,ⁿdiki/nyiki,,,žuku,,,kʷia,,ⁿdakʷa,,kʷa̧a̧,kiki,kʷa̧ʔa̧ kʷiđo,(-xa̧),,,,nu̧ni̧,na̧ma̧,na̧ʔa̧,su̧na̧,u̧na̧,,,đaƀa,ⁿdoo,,[ⁿǰʸuča],[ñu̧ñu̧],leʔe,,ña̧ ʔiƀi,ñu̧u̧,ño̧ʔma̧,saši,,,ñu̧ʔu̧,i̧ñu̧,či̧i̧,,yusa̧,đeʔe,,,[a(wa)],mi̧i̧/mȩȩ=niño,ƀaši,,(čutu),,saʔa,saʔⁿdʸa,sa̧ʔu̧,(tiši)=estómago,uši,ƀiši,ⁿǰisa,,kiƀi,či điʔwa/či điʔwo,đoʔo,,kađi,,ƀiđi,,,žuʔu,,uƀi,,,,či či̧i̧,,ⁿǰiʔi,kaʔⁿǰi,,laa,[ti rana],,,,,loʔo,kiƀi,[ⁿda kii],yoo,[ⁿǰa kađa],ku ⁿǰiđo,,,kʷeʔe,ⁿdeʔe,kʷee-ni,ƀeʔe,,,,[ƀanku],iči/iti,[kuni],,,,,žuu,,žuʔu,,,,,,,[ni̧ tu̧ʔu̧],[mu̧tu],,ƀee,
Zap,(ku̧u̧) đawi,yawi,yuu,ko̧mi̧,to̧mi̧,[ⁿdoʔo],ño̧ma̧,điči,,yači,yuto,sa-kʷaa,đa̧ʔa̧,điko,đita,ⁿdʸusa̧,đusa̧,šito,šoo,kʷači,ⁿdʸuči,[te kʷii]/ⁿdʸute/ⁿsʸute,yute,ⁿdeʔyu,ña̧ni̧,o̧ni̧,no̧ʔo̧,o̧ʔo̧,ʔwaa,ko̧ño̧,kʷaʔa,xʷa̧ʔa̧,usa,yuʔa,kiȼi,ⁿsiʔi,ⁿsiwi,či ʔi̧ñu̧,nì̧ì̧,ii,ì̧ì̧,ño̧no̧,yašI,iki̧,[ȼi ma̧ʔa̧],ⁿdeyu,ʔwaʔa,,ču̧u̧,kači,tači,te ii,ȼi kate,šito,sato̧,,ⁿdetʸu,teʔyu,ȼi̧i̧,tʸuči,ȼiwi,,stoʔo,saki̧,kaʔno̧,đika̧,wiši,ⁿsiki,koo,kini̧ kaa,yuku,yakʷi̧/[čiyo],yakʷa,kʷia,điku̧,ⁿdakʷa,te kʷi̧ʔna̧,kʷa̧a̧,kiku,na̧ kʷiđo,yikʷa̧,ni̧nu̧,[ñu̧u̧],i̧ʔni̧,no̧ni̧,na̧ma̧,nȩʔȩ,nu̧na̧,o̧na̧,ȼi na̧na̧,ⁿsiči,đawa,ⁿdoo,kiđi,[ⁿdʸute]/ⁿsiđi=pulque,[ñu̧ñu̧]/ⁿdʸuđi,čiko leʔe,yoko,ña̧ ʔiwi,ño̧o̧,ño̧ʔma̧,šiši,[ȼi đi̧ʔa̧]/ȼi tađi,[ⁿdaa]/[ⁿsʸisa],ño̧ʔo̧,i̧ño̧,či̧i̧,tu ña̧ma̧,yusa,đeʔe,,waʔa,či,mi̧i̧/mȩȩ,waši,mi̧ʔi̧,(šitʸu),wi̧ʔⁿde,saʔa,saʔⁿde,sa̧ʔu̧,šiȼi,uši,[kaši]/wiši̧,ⁿsʸisa̧/ⁿdʸisa̧,đi̧ʔɨ͂,,đuʔa,đoʔo,ađi,ⁿdeđi,iđa,wiđi,wiči,yawi,yuʔi,ⁿdaʔwi,uu,ȼi đo̧ʔma̧,kee,,ȼi ti̧i̧,[nȩñu̧],ⁿsiʔi,ka̧ʔⁿsi,ȼi ya̧ⁿǰi,ȼi laa,ȼi laʔwa,lȩⁿdʸu,te đeđe,ȼi ⁿdasa,ⁿsiʔwi,[ȼii],kii,[ⁿde kii],yođo,[ⁿde ⁿdʸüa],ⁿdiđo,[ȼiši waa],ⁿdeka,kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿǰika,ⁿčiko,ⁿdʸiši/ⁿsʸiši,teyu,itʸu,iku,tʸuku,kʷika,kaku,tʸuʔwa,yuu,yuʔu,yuʔu,[kaši]/yuyu,yuku,yuku̧,satʸu,đutʸu,to̧ni̧,[koto̧ni̧],[ti arđiya],[đaya],wee,ni̧no̧/i̧no̧=cigarro
Cac,đaƀi,žawi,žüü,ko̧mi̧,to̧mi̧,[ⁿdoʔo],ñi̧ma̧,điči̧,tu̧ʔu̧,žati̧,žitu̧,sa-kʷaa,đȩʔȩ,điko,đita,ⁿdüsa,đüsa,šito,šoo,kʷači,ⁿdʸuči,[te kʷii],žute,ⁿdei̭ʔi,ña̧ni̧,o̧ni̧,no̧ʔo̧,o̧ʔo̧,owa,ko̧ño̧,kʷaʔa,kʷa̧ʔa̧,üsa,žüa(ʔa),kiti,ⁿdi(ʔ)i,ⁿdiƀi,či i̧ỹo̧,ni̧i̧,ii,i̧i̧,,žašI,iki̧,[texón],[na kuhi],owaʔa,[đo̧no̧],čo̧o̧,kači,tači,te ʔii,[ti ⁿdüa],šito̧,satu̧,[sanɡuđo],ⁿdete,teya,ti̧i̧,tüči,tüü,,is tua(ʔa)/[na̧ʔa̧],saki (ti),ka(ʔ)nu̧,điku̧,wai/kisa,ⁿdiki̧,,,žükü,[armađiža],[žoʔa]/žakʷa,küa,[leko̧],ⁿdakʷa,kʷena=ladrón,kʷa̧a̧,kükü,(ko) ⁿdiđo,kaa,ni̧no̧,[ño̧o̧],i̧ni̧,no̧ni̧,na̧ma̧,nȩ(ʔ)ȩ,no̧na̧,o̧na̧,ti na̧na̧ (na̧ʔnu̧),ⁿdiči,đaƀa,ⁿdoo,kiđi,[ⁿdute ini]/ⁿdiđi=pulque,,(či) đeʔe,(ti) žoko,ña̧ iƀi,ño̧o̧,ñi̧ʔma̧,šiša,[ža(ʔ)a],ⁿdisa,ñó̧(ʔ)ò̧,i̧ño̧,či̧i̧,ni̧ ña̧ma̧=corn in ear,žüsa,đee,đai,(o)ƀa(ʔ)a,na̧/čii/na̧čo,,wai/waši,(šee)/mi̧ʔi̧,(ti čütü),(to) ƀȩʔⁿde,saʔa,šeʔⁿde,sa̧ʔu̧(ʔu),šiti,üši,ƀiši̧,ⁿdisa̧,đi̧i̧,kiƀi,θüʔa,loo,ađi,,iđa,wiđi,ƀiči̧/žači̧,žawi,žüi,ⁿdaƀi,üü,ti đi̧ʔma̧,kee,kai,[ti žoto],[kü a̧o̧],ⁿdii,ka̧(ʔ)ⁿdi,ti koo ži̧ⁿči,ti laa,[lokoⁿde],lȩⁿde,te đeđe,[čačalaka],[čia],lilü,kii,[na̧ (kii)],[ⁿdaa]/yođo,a ⁿdʸaa,[đakio],[kukarača],[na ti̧i̧],küee,ⁿdee,küee,wee,čika saʔa,čiko,ⁿdiši̧,tei,iti,[koni],,kuka,kaku,[kama],žüü,žüü,žüʔü,[na kati],žükü,žiku̧,sati,đütü,[marka],[ko ⁿdee],[arđiya],na̧ tei,ƀee,i̧no̧=cigarro
Ndo,sau,žau,žuu,ku̧u̧ⁿ,tu̧u̧,[ⁿdoʔo],ñu̧a̧,šti̧i̧,tu̧ʔu̧,,žutu̧,isu,šȩʔȩ,šiko,staa,,,xito,xio,,ⁿduči,ⁿdute,žute,ⁿdeʔi,ña̧ni̧,u̧ni̧,,u̧ʔu̧,,ku̧ñu̧,kʷaʔa,[xa̧ʔa̧],uxa,žuʔa/šuʔa,kiti,,ⁿdiƀi,i̧·ñu̧,ni̧ñi̧,žii,ñi̧i̧,ñu̧nu̧,žaxi̧,žɨku̧,,,,,tiu̧,kači,tači,tee,ti kute,xitu,[kaxa],[ti žuku̧],ⁿdetu,teʔi,[kako],,tiƀi,,,,kaʔnu̧,suku̧,kii,ⁿdiki,,,[ti ⁿduu],,,kʷia,,ⁿdakʷa,,kʷa̧a̧,kiku,kuso,ñu̧a̧/žu̧a̧,,,,nu̧ni̧,žika na̧ma̧,xa nȩʔȩ,[taʔu],u̧na̧,,,saƀa,ⁿdoo,,điši,ⁿduši,či leʔe,,ña̧ žii,ñu̧u̧,ñu̧ʔa̧,xaa,,,ñu̧ʔu̧,i̧ñu̧,ti̧i̧,,žuxa̧,seʔe,,,či,ma̧a̧,ƀaxi,,ƀilu,,xaʔa,xeʔⁿde,ša̧ʔu̧,[ini]=dentro,uši,ƀixi̧,ⁿdixa̧,,kii,siʔƀa,soʔo,,(kasi),,ƀiši,,,žuʔu,ⁿdaʔwa̧,uu,,,,[ti žoto]/ti ti̧ñi̧,,ⁿǰiʔi,kaʔⁿdi,,ti laa,laʔƀa,,,,,lu(ʔ)lu,kii,[ⁿde kii],žoso,na̧ša,kʷiso,,,kʷeʔe,na ku ⁿdeʔ-o,kʷee-ni,ƀeʔe,,,,tei,itu,iku,[inɡa xiči],,,,žuu,,,,,,,,,ku̧ni̧,ⁿdi kʷa̧i̧/ⁿdi kʷa̧ñu̧,,ƀee,
Ixtp,đaƀi,žaƀi,žuui,ku̧mi̧,tu̧mi̧,[ⁿdoʔo],ñu̧ma̧,điči,[kaʔo],,žutu̧,sa-kʷaa,đa̧a̧,điko,đita,,,šito,šoo,,ⁿduči,[te kʷii]/ⁿdute=liquid,žute,ⁿdeʔi,ña̧ni̧,u̧ni̧,,u̧ʔu̧,,ku̧ñu̧,kʷaʔa,[sa̧a̧],usa,žua,kisi,,ⁿsiƀi,či i̧ñu̧,ni̧i̧,ii,ī̧̀ì̧,ñu̧nu̧=hamaca,žaši,iki,,,,,ču̧u̧,kači,tači,tee/tʸaa,si kate,šitu̧,[kaxa],[saⁿkuđu],ⁿdʸatu,teʔyi,ti̧i̧,,siƀi,,,,kaʔnu̧,suku,kiši,ⁿǰiki,,,žuku,,,kʷia,,ⁿdakʷa,,kʷa̧a̧,kiku,čiđo/ku ⁿǰiđo,(žu)ka̧,,,,nu̧ni̧,na̧ma̧,na̧ʔa̧,na̧ ku̧na̧,u̧na̧,,,đaƀa,ⁿdoo,,[ⁿdute i̧ʔni̧],[ñu̧ñi̧],čika lee,,ñȩ ʔiƀi,ñu̧u̧,ñu̧(ʔ)ma̧,saši,,,ñu̧ʔu̧,i̧ñu̧,či̧i̧,,žusa,đeʔi/đee,,,,mi̧i̧/mȩȩ=niño,ƀaši,,(čitu),,sa(ʔ)a,saⁿde,sa̧ʔu̧,(tiši)=estómago,uši,ƀiši,ⁿdisa,,kii,điʔƀa=fruta de cacao,[tutu],,kađi,,ᵐƀiđi,,,žui,ⁿdaʔƀi,ui,,,,si ti̧i̧,,ⁿǰiʔi,[kati],,laa,[rana],,,,,[ti kʷati],kii,a̧ma̧,žođo,na̧sa̧,ku ⁿǰiđo,,,kʷeʔe,[ni ṣ̌ini],kʷee,ƀeʔe,,,,[ƀanku],itu,iku,tuku,,,,žuu,,žuu,,,,,,,ku̧ni̧,[si arđiya],,ƀee,
Mic,đawi,yawi,žuui,ku̧mi̧,tu̧mi̧,[ⁿdo(ʔ)o],ñu̧ma̧,điči,[ña̧ kani̧],,žutu,sa-kʷaa,đa̧a̧,điko,đita,,,šito,šio,,ⁿduči,[te kʷii],yute,ⁿdei,ña̧ni̧,u̧ni̧,,u̧u̧,,ku̧ñu̧,kʷaa,[sa̧a̧],usa,žua,kisi,,ⁿsiƀi,či ʔi̧ñu̧,ni̧i̧,ii,i̧i̧,ñu̧nu̧,žaši,iki,,,,,ču̧u̧,kači,tači,tʸaa,si kate,šitu,[kaxo̧ⁿ],[kʷisi],ⁿdʸatu/ⁿdetu,tei,ti̧i̧,,siƀi,,,,kaʔnu̧,điku,kiši,ⁿsiki,,,žuku,,,kuia,,ⁿdakʷa,,kʷa̧a̧,tiku,ku ⁿǰiđo,(-xa̧),,,,nu̧ni̧,na̧ma̧,na̧a̧,na̧ ku̧na̧,u̧na̧,,,đaƀa,ⁿdoo,,[ⁿdute i̧ni̧],[ñu̧ñu̧],čika leʔe,,ñȩ ʔiƀi,ñu̧u̧,ñu̧ma̧,saši,,,ñu̧ʔu̧,i̧ñu̧,či̧i̧,,žusa̧,đee,,,,mi̧i̧,ƀaši,,(či̧tu),,sa(ʔ)a,sa(ʔ)ⁿde,sa̧ʔu̧,(tiši)=estómago,uši,ƀiši,ⁿdisa,,kii,điƀa,[tutu],,či kađi,,ƀiđi,,,žui,ⁿdaʔƀi,ui,,,,si ti̧i̧,,ⁿtii,[kati],,(si)laa,laƀa,,,,,[tii (kʷati)],kii,a̧ma̧,žođo,na̧sa̧,ku ⁿǰiđo,,,kʷee,ⁿdee,kʷee-ni,ƀee,,,,[ƀanku],itu,iku,[inɡa ƀuelta],,,,[kaƀa],,žuu,,,,,,,[kači tu̧u̧-i],[arđiya],,ƀee,
Tepj,(ku̧u̧) đawi,yawi,yui,ku̧mi̧,tu̧mi̧,[ⁿdoʔo],ñu̧ma̧,điči,[đa̧ʔa̧],yači,yutu,sa-kʷaa,đa̧ʔa̧,điko,đita,ⁿdusa,đusa̧,šito,šʸoo,kʷači,ⁿduči,[te kʷii]/ⁿdute=liquid,yute,ⁿdeʔi,ña̧ni̧,u̧ni̧,nu̧ʔu̧,u̧ʔu̧,ua,ku̧ñu̧,kʷaʔa,kʷa̧ʔa̧,usa,yuʔa,kisi,ⁿsiʔi,ⁿsiwi,či ʔi̧ñu̧,ni̧i̧,ii,ì̧ì̧,ñu̧ñu̧,yaši,iki,[si ma̧ʔa̧]=mapache,ⁿdei=mole,uʔa,,ču̧u̧,kači,tači,tʸaa,si kate,šitu,satu,[si yuku̧],ⁿdʸatu,teʔi,ti̧i̧,tuči,siwi,,stoʔo,saki,kaʔnu̧,đuku,kiši,ⁿsiki,koo,[ⁿǰeʔe]/kini̧,yuku,,yakʷa,kʷia,đikʷa,ⁿdakʷa,te kʷi̧ʔna̧,kʷa̧a̧,kiku,kʷiđo,yuka̧,[tiši],ni̧nu̧,i̧ʔni̧,nu̧ni̧,na̧ma̧,na̧ʔa̧,nu̧na̧,u̧na̧,si na̧na̧,ⁿdiči,đawa/[la taʔwi],ⁿdòò,kiđi,[ⁿdute]/ⁿsiđi=tepache,[ñu̧ñu̧]/ⁿduđi,čika leʔe,yoko,ñȩ ʔiwi,ñu̧u̧,ñu̧ʔma̧,šiši,[si đi̧ʔa̧],[ⁿdaa]/ⁿdisa,ñú̧ʔú̧,i̧ñu̧,či̧i̧,tu ña̧ma̧,yusa,đeʔe,,waʔa,ƀači,mi̧i̧,waši,mi̧ʔi̧,(čitu),wi̧ʔⁿdʸa,saʔa,saʔⁿde,sa̧ʔu̧,sisi,uši,wiši,ⁿdisa̧,đɨ͂ʔɨ͂,kii,điʔwa,[tutu],ađi,ⁿdʸađi,iđa,wiđi,wiči=today,yawi,yuʔi,ⁿdaʔwi,uwi,si đu̧ʔma̧,kee,,[ti yoto]/si ti̧i̧,kʷi̧ñu̧/[ni̧ nȩi̧],ⁿsiʔi,[kati],si koo ya̧ʔⁿǰi,laa,laʔwa,la̧ⁿdu,te đađa,,ⁿsiʔwi/ⁿǰii,[ti tii],kii,a̧ma̧,yođo,na̧ⁿsa̧,ⁿsiđa,[ši waa],,kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿčika,ⁿǰiko,ⁿdiši̧,tei,itu,iku,tuku,kʷika,kaku,tuʔwa,yuu,yuʔu,yuʔu,yuyu,yuku,yuku,satu,đutu,,[ku ⁿdeʔe],[arđiya],[đaya],wee,i̧nu̧=cigarro
Cos,đawi̧ (ku̧u̧),yawi,yui,ku̧mi̧,tu̧mi̧,[ⁿdoʔo],ñu̧ma̧,điči̧,tu̧ (đawi),yači̧,yutu̧ⁿ,sa-kʷaa,đa̧ʔa̧,điko,đita,ⁿdusa,đusa̧,šito,šio,kʷači,ⁿduči,[ti kʷii]/ⁿdute=liquid,yute,ⁿdeʔi,ña̧ni̧,u̧ni̧,nu̧ʔu̧,u̧ʔu̧,ua,ku̧nu̧,kʷaʔa,kʷa̧ʔa̧,usa,yuʔa,kisi,ⁿsiʔi,ⁿsiwi,či ʔi̧ñu̧,ni̧i̧,ii,i̧i̧ⁿ,ñu̧nu̧,yaši̧,iki̧,[si ma̧ʔa̧]=mapache,ⁿdeyu=mole,uʔa,điku̧,či̧ñu̧,kači,tači,tʸaa,si kate,šitu̧ᵑ,satu̧ᵑ,[si yuku̧],ⁿdʸatu,teʔi,ti̧i̧,tuči,siwi,too,stoʔo,saki̧,kaʔnu̧,đuku̧,waši,ⁿsiki,koo,kini̧,yuku,yakʷi̧,yakʷa,kʷia/kʷiya,đikʷa,ⁿdakʷa,te kʷi̧ʔña=ladrón,kʷa̧a̧,kiku,ku ⁿsiđo,yukʷa̧,[tiši],ni̧nu̧,i̧ʔni̧,nu̧ni̧,na̧ma̧,na̧ʔa̧,nu̧na̧,u̧na̧,si na̧na̧,ⁿǰiči,đawa/[đa taʔwi],ⁿdoo,kiđi,ⁿsiđi=tepache,ⁿduđi,čika leʔe,yoko,ñȩ ʔiwi,ñu̧u̧,ñu̧ʔma̧,šiši,tađu,[ⁿdaa]/ⁿdisa,ñú̧ʔú̧,i̧ñu̧,či̧i̧,tu ña̧ma̧,yusa̧,đeʔe,đayu,waʔa,ti,mi̧i̧,waši,mi̧ʔi̧,(šitu),wi̧ʔⁿdʸa,saʔa,saʔⁿde,sa̧ʔu̧,sisi,uši,[kaši̧]/wiši̧,ⁿdisa̧,đi̧ʔi̧,kii,điʔwa,[tutu]/đoʔo,ađi,ⁿdʸađi,iđa,wiđi,wiči,yawi,yuʔi,ⁿdaʔwi,uwi,si đu̧ʔma̧,kee,kaʔi=product of nopal,[si yoto]/si ti̧i̧,kʷi̧ñu̧,ⁿsiʔi,[kati̧]/ka̧ʔⁿsi,si koo ya̧ʔⁿǰi,laa,laʔwa,la̧ⁿdu,te đađa,[kolo yuku]/si ⁿdasa̧,nǰii/ⁿsiʔwi,[ti ti(i)],kiwi,na̧ma̧,yođo,na̧ⁿsa,đa kʷiđa,[ši waa],ⁿdʸaka,kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿǰika,ⁿǰiko,ⁿdiši̧,tei,itu,iku,tuku,kʷika,kaku,tuʔwa,yuu,yuʔu,yuʔu,yuyu,yuku,yuku̧,satu,đutu,tu̧ni̧,[ku ⁿdaa ini],si kʷa̧ñi̧,[đaya],wee,i̧nu̧=cigarro
Chaz,đawi,yawi,yuwi,ku̧mi̧,tu̧mi̧,[ⁿdoʔo],ñu̧ma̧,điči̧,,yači,yutu̧,sa-kʷaa,đa̧ʔa̧,điko,đita,ⁿdusa,đusa,,šio,kʷači,ⁿduči,[te kʷii]/ⁿdute=liquid,yute,ⁿdeʔi,ña̧ni̧,u̧ni̧,nu̧ʔu̧,u̧ʔu̧,uwa,ku̧ñu̧,kʷaʔa,kʷa̧ʔa̧,usa,yuʔa,kiȼi,ⁿsiʔi,ⁿsiwi,či i̧ñu̧,ni̧i̧,ii,i̧i̧,,yaši̧,iki̧,[ȼi ma̧ʔa̧]=mapache,ⁿdeyu=mole,uʔa,,či̧ñu̧,kači,tači,tʸaa,,šitu̧,satu̧,,ⁿdʸatu,teʔi,ti̧i̧,tuči,[ȼi tači],,[ña̧ʔa̧],saki,kaʔnu̧,đuku̧,kiši,ⁿsiki̧,koo,[ⁿǰeʔe]/kini̧,yuku,[toči],yakʷa,kʷia,đikʷa,ⁿdakʷa,te kʷi̧ʔna̧=ladrón,kʷa̧a̧,kiku,kʷiđo,yukʷa̧,,(i)ni̧nu̧,i̧ʔni̧,nu̧ni̧,na̧ma̧,na̧ʔa̧,nu̧na̧,u̧na̧,ȼi na̧na̧,ⁿǰiči,đawa/[i taʔwi],ⁿdoo,kiđi,,ⁿduđi,čika leʔe,yoko,ni̧ iwi,ñu̧u̧,ñu̧ʔma̧,xixi,[ȼi đi̧ʔña̧]/tađu̧,[ⁿdaa]/ⁿdisa,ñu̧ʔu̧,i̧ñu̧,čȩȩ,ña̧ma̧,yusa̧,đeʔe,,waʔa,či,,waši,mi̧ʔi̧,(šitu),wi̧ʔⁿdʸa,saʔa,saʔⁿde,sa̧ʔu̧,ȼiȼi,uši,[kasi]/wiši,ⁿdisa,(tu) đi̧ʔi̧,kii,điʔwa,loʔo,ađi,ⁿdʸađi,[i̧ŋɡa tʸa̧a̧]/iđa=after lunchtime,wiđi,viči,yawi,yuʔu,ⁿdaʔwi,uwi,ȼi đu̧ʔma̧,kee,kaʔi,ȼi ti̧i̧,[nȩñu̧],ii (?),[kati]/ka̧ʔⁿsi,ȼiko ya̧ʔⁿǰi,laa,,la̧ⁿdu,te đađa,syu ⁿdrasa̧,ⁿsiʔwi,[titi],[ⁿduwi]/kiwi,na̧ma̧,yođo,na̧a̧ ⁿsa,ⁿsiđa,,[đusa̧],kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿǰika,ⁿǰiko,ⁿdiši̧,teyu,itu,iku,tuku,kʷika,kaku,,yuu/[kawa],yuʔu,yuʔu,yuyu,yuku,yuku,satu,đutu,tu̧ni̧,ku̧ni̧,,[đaya],wee,i̧nu̧=cigarro
Tot,đaƀi,yaᵍwi,yuui,ku̧mi̧,tnu̧mi̧,[ⁿdoʔo],ñu̧ma̧,đitni̧,[palaƀra],[čiɡayo],yutnu̧,sa-kʷaa,đa̧ʔa̧,[sa̧ʔa̧],đita,,,[kama],šio,,ⁿduči,[te kʷii]/ⁿdute=liquid,yute,ⁿdeʔi,ña̧ni̧,u̧ni̧,,u̧ʔu̧,,ku̧ñu̧,kʷaʔa,kʷa̧ʔa̧,usa,yuʔa,kisi,,ⁿyiƀi,i̧ñu̧,ni̧i̧,ii,i̧i̧,ñu̧nu̧,yaši̧,iki̧,[ina],,,,ču̧u̧,kači,tači,tʸaa,si kate,šitnu̧,,,ⁿdʸatu,teʔi,tni̧i̧,,šiƀe,,,,kaʔnu̧,đuku̧,kiši,ⁿǰiki,,,yuku,,,kʷia,,ⁿdakʷa,,kʷa̧a̧,kiku,ku ⁿčiđa,yuka̧,,,,nu̧ni̧,[ⁿǰika ƀeʔe],na̧ʔa̧-ni̧,[ⁿdatu],u̧na̧,,,đaƀa,ⁿdoo,,[ⁿdute i̧ʔni̧],ⁿduđi,čika leʔe,,ñȩ ʔiƀi,ñu̧u̧,ñu̧ʔma̧,saši,,,ñu̧ʔu̧,i̧ñu̧,čȩȩ,,yusa̧,đeʔe,,,,mi̧i̧,ƀaši,,(čitu),,saʔa,saʔⁿde,sa̧ʔu̧,[a̧ni̧ma̧/i̧ni̧]=estómago / dentro),uši,ƀiši,ⁿdisa̧,,[na̧sa na̧nu̧],[kakayu],[tutni̧],,kađi,,ƀiđi,,,yuʔi,ⁿdaʔƀi,ui,,,,si tni̧i̧,,ⁿsiʔi,[katnia],,laa,[rana],,,,,[kʷači],[ⁿdui],na̧ a̧,yođo,,ku ⁿčiđa,,,kʷeʔe,ⁿdeʔe,kʷee-ni,ƀeʔe,,,,[siyeta],itu,iku,[inɡa ƀwelta],,,,yuu,,[miini],,,,,,,ku̧ni̧,[si arđiya],,ƀee,
Ton,(ku̧u̧) đawi,yawi,yui,ku̧mi̧,tu̧mi̧,[ⁿdoʔo],ñu̧ma̧,đitni̧,,yači,yutnu̧,sa-kʷaa,đa̧ʔa̧,điko,đita,ⁿdusa̧/[ka̧na̧],đusa̧,šito,šio,kʷači,ⁿduči,[te kʷii]/ⁿdute=liquid,yote,ⁿdeʔyu,ña̧ni̧,u̧ni̧,nu̧ʔu̧,uʔu,ua,ku̧ñu̧,kʷaʔa,kʷa̧ʔa̧,usa,yuʔa,kisi,(ni̧) ⁿsiʔi,ⁿsiwi,či ʔi̧u̧,nì̧ì̧,ii,ì̧ì̧,ñu̧nu̧,yaši̧,iki̧,[si ma̧ʔa̧]=mapache,ⁿdeyu,uʔa,[đu̧ʔnu̧],či̧u̧,kači,tači,tʸaa,si kate,šitnu̧,satnu̧,[si yuku̧],ⁿdʸatu,teʔyu,tni̧i̧,tuči,siwi,,stoʔo,sakᵑi̧,kaʔnu̧,đuku̧,kiši,ⁿsiki,koo,kini̧,yuku,yakʷi̧,yakʷa,kʷia,đikʷa,ⁿdakʷa,te kʷi̧ʔna̧,kʷa̧a̧,kiku,ku ⁿsiđa,yuka̧,[tiši],ni̧u̧ yaka,i̧ʔni̧,nu̧ni̧,na̧ma̧,na̧ʔa̧/[đa tʸa̧a̧],nu̧na̧,u̧na̧,si na̧na̧,ⁿǰiči,[đa taʔwi]/đawa,ⁿdoo,kiđi,[ⁿdute i̧ʔni̧]/ⁿsiđi,ⁿduđi/[ñu̧ñu̧],či(ka) leʔe,yoko,ña̧ ʔiwi,ñu̧u̧,ñu̧ʔma̧,saši,[si čilu]/tađu̧,[ⁿdaa],ñú̧ʔú̧,i̧u̧/i̧ñu̧,či̧i̧,tu ña̧ma̧,yusa̧,đeʔe,,waʔa,či,mi̧i̧/mȩȩ,waši,mi̧ʔi̧,(čitu),wi̧ʔⁿdʸa,saʔa,(sa) saʔⁿde,sa̧ʔu̧,sisi,uši,wiši̧,ⁿdisa̧,đi̧ʔi̧,kiwi,điʔwa,[tutnu̧],ađi,ⁿdʸađi,iđa,wiđi,wiči/witni̧,[či koʔo]/yawi,yuʔi,ⁿdaʔwi,ui,si đu̧ʔma̧,kee,kaʔyu,[si yoto]/si tni̧i̧,kʷi̧u̧,ⁿsiʔi,[katni̧]/ka̧ʔⁿsi,si koo yaʔⁿǰi,laa,[likʷi],la̧ⁿdu,te đađa,[kolo yuku],ⁿǰiʔi/ⁿsiʔwi,[tii],kiwi,,yođo,na̧ ⁿsa,ⁿsiđa,[si waa],,kʷeʔe,ⁿdeʔe,kʷee(ni),weʔe,ⁿǰika,ⁿǰiko,ⁿdiši̧,teyu,itu,iku,tuki,kʷika,kaku,ni ku tuʔa,yuu,yuʔu,yuʔu,yuyu,yuku,yuku̧,satu,đutu,tu̧ni̧,[ki a̧ʔa̧/ku na̧ʔa̧],[si mu̧tu],[đaya],wee,i̧nu̧=cigarro
