Grapheme	IPA	Frequency
^t	t	6
a	a	32
y	j	9
u$	u	16
^k	k	11
e	e	19
t	t	19
e$	e	9
^ⁿd	ⁿd	18
u	u	21
č	tʃ	6
i$	i	28
^s	s	11
i	i	17
o$	o	12
^ñ	ɲ	9
u̧	ũ	9
m	m	9
a̧$	ã	13
ʔ	ʔ	29
n	n	16
^đ	ð	15
a$	a	24
^u	u	6
w	w	9
^kʷ	kʷ	7
^n	n	5
ȩ	ẽ	5
ñ	ɲ	9
ȩ$	ẽ	4
k	k	11
u̧$	ũ	7
^tn	tⁿ	7
a̧	ã	6
i̧$	ĩ	12
-	+	7
^m	m	2
i̧	ĩ	9
s	s	9
^w	w	8
kʷ	kʷ	3
đ	ð	9
^y	j	18
^i	i	3
v	β	6
o	o	6
^o̧	õ	1
o̧$	õ	7
^i̧	ĩ	3
ⁿd	ⁿd	3
o̧	õ	3
k$	k	1
^a	a	1
^u̧	ũ	1
^a̧	ã	1
