ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6342	amat11	hijo/hija	đeʔe	đeʔe	5	NA	NA	NA	josserand1983mixtec	NA
6464	amat11	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6576	amat11	hombre	ta-čaa	ta-čaa	13	NA	NA	NA	josserand1983mixtec	NA
6877	amat11	sangre	ni̧i̧	ni̧i̧	17	NA	NA	NA	josserand1983mixtec	NA
7179	amat11	oreja	đoʔo	đoʔo	24	NA	NA	NA	josserand1983mixtec	NA
7296	amat11	nariz	điči	điči	25	NA	NA	NA	josserand1983mixtec	NA
7412	amat11	cuello	điku	điku	26	NA	NA	NA	josserand1983mixtec	NA
7526	amat11	uña	či̧i̧	či̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
7644	amat11	estómago	(tiši)	tiši	31	NA	NA	NA	josserand1983mixtec	NA
7763	amat11	pie	saʔa	saʔa	32	NA	NA	NA	josserand1983mixtec	NA
7879	amat11	enfermedad	kʷeʔe	kʷeʔe	33	NA	NA	NA	josserand1983mixtec	NA
8090	amat11	grano	ⁿǰiʔi	ⁿǰiʔi	36	NA	NA	NA	josserand1983mixtec	NA
8203	amat11	pus	ⁿdakʷa	ⁿdakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8382	amat11	huarache	ⁿǰisa	ⁿǰisa	40	NA	NA	NA	josserand1983mixtec	NA
8649	amat11	pueblo	ñu̧u̧	ñu̧u̧	43	NA	NA	NA	josserand1983mixtec	NA
8765	amat11	casa	ƀeʔe	ƀeʔe	44	NA	NA	NA	josserand1983mixtec	NA
8966	amat11	petate	yuƀi	yuƀi	47	NA	NA	NA	josserand1983mixtec	NA
9091	amat11	cama	šitu	šitu	48	NA	NA	NA	josserand1983mixtec	NA
9204	amat11	banquito	banku	banku	49	NA	NA	NA	josserand1983mixtec	NA
9327	amat11	animal	kiči	kiči	50	NA	NA	NA	josserand1983mixtec	NA
9445	amat11	pájaro	laa	laa	51	NA	NA	NA	josserand1983mixtec	NA
9648	amat11	rana	ti-rana	ti-rana	54	NA	NA	NA	josserand1983mixtec	NA
10084	amat11	rata	či-či̧i̧	či-či̧i̧	60	NA	NA	NA	josserand1983mixtec	NA
10224	amat11	venado	sa-kʷaa	sa-kʷaa	61	NA	NA	NA	josserand1983mixtec	NA
10341	amat11	ardilla	mu̧tu	mu̧tu	62	NA	NA	NA	josserand1983mixtec	NA
10457	amat11	gato	(čutu)	čutu	69	NA	NA	NA	josserand1983mixtec	NA
10581	amat11	cuerno	ⁿdiki	ⁿdiki	76	NA	NA	NA	josserand1983mixtec	NA
10582	amat11	cuerno	nyiki	nyiki	76	NA	NA	NA	josserand1983mixtec	NA
10697	amat11	pluma	tu̧mi̧	tu̧mi̧	77	NA	NA	NA	josserand1983mixtec	NA
10904	amat11	cola	ⁿdoʔo	ⁿdoʔo	79	NA	NA	NA	josserand1983mixtec	NA
11024	amat11	árbol	žutu̧	žutu̧	80	NA	NA	NA	josserand1983mixtec	NA
11243	amat11	maguey	yaƀi	yaƀi	84	NA	NA	NA	josserand1983mixtec	NA
11363	amat11	maíz	nu̧ni̧	nu̧ni̧	87	NA	NA	NA	josserand1983mixtec	NA
11481	amat11	milpa	iči	iči	88	NA	NA	NA	josserand1983mixtec	NA
11482	amat11	milpa	iti	iti	88	NA	NA	NA	josserand1983mixtec	NA
11598	amat11	masa	yusa̧	yusa̧	91	NA	NA	NA	josserand1983mixtec	NA
11719	amat11	tortilla	đita	đita	92	NA	NA	NA	josserand1983mixtec	NA
12104	amat11	frijol(es)	ⁿǰuči	ⁿǰuči	96	NA	NA	NA	josserand1983mixtec	NA
12305	amat11	sal	i̧i̧	i̧i̧	99	NA	NA	NA	josserand1983mixtec	NA
