ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6379	itun11	hijo/hija	seʔe	seʔe	5	NA	NA	NA	josserand1983mixtec	NA
6501	itun11	hermano de hombre	yȩni̧	yȩni̧	9	NA	NA	NA	josserand1983mixtec	NA
6613	itun11	hombre	tee	tee	13	NA	NA	NA	josserand1983mixtec	NA
6733	itun11	dueño	yi-toʔo	yi-toʔo	15	NA	NA	NA	josserand1983mixtec	NA
6819	itun11	sacerdote	sutu	sutu	16	NA	NA	NA	josserand1983mixtec	NA
6913	itun11	sangre	nɨ̧ñɨ̧	nɨ̧ñɨ̧	17	NA	NA	NA	josserand1983mixtec	NA
7027	itun11	diente	nu̧ʔu̧	nu̧ʔu̧	22	NA	NA	NA	josserand1983mixtec	NA
7114	itun11	boca	yuʔu	yuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7215	itun11	oreja	soʔo	soʔo	24	NA	NA	NA	josserand1983mixtec	NA
7332	itun11	nariz	isti̧	isti̧	25	NA	NA	NA	josserand1983mixtec	NA
7447	itun11	cuello	suku̧	suku̧	26	NA	NA	NA	josserand1983mixtec	NA
7561	itun11	uña	ti̧i̧	ti̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
7680	itun11	tripas	yɨtɨ	yɨtɨ	31	NA	NA	NA	josserand1983mixtec	NA
7799	itun11	pie	yeʔe	yeʔe	32	NA	NA	NA	josserand1983mixtec	NA
7915	itun11	enfermedad	kʷeʔyi	kʷeʔyi	33	NA	NA	NA	josserand1983mixtec	NA
8027	itun11	hinchazón	kʷi̧i̧	kʷi̧i̧	35	NA	NA	NA	josserand1983mixtec	NA
8125	itun11	grano	ⁿdɨʔyɨ	ⁿdɨʔyɨ	36	NA	NA	NA	josserand1983mixtec	NA
8239	itun11	pus	lakʷa	lakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8337	itun11	orina	te-šeše	te-šeše	38	NA	NA	NA	josserand1983mixtec	NA
8417	itun11	huarache	ⁿdixʸȩ	ⁿdixʸȩ	40	NA	NA	NA	josserand1983mixtec	NA
8521	itun11	calzón, pantalón	so̧no̧-kaʔa	so̧no̧-kaʔa	41	NA	NA	NA	josserand1983mixtec	NA
