ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
743	ayut11	MOTHER	mother	sihīn	sihīn	1	1216	NA	NA	hills1990syntactic	NA
744	ayut11	MOTHER VOCATIVE	mother!, mom!	nanāa	nanāa	2	NA	NA	NA	hills1990syntactic	NA
745	ayut11	FATHER	father	yuvāh	yuvāh	3	1217	NA	NA	hills1990syntactic	NA
746	ayut11	FATHER VOCATIVE	father!, dad!	tātā	tātā	4	NA	NA	NA	hills1990syntactic	NA
748	ayut11	CHILD (DESCENDANT)	son/daughter, child	sīhe	sīhe	5	1801	NA	NA	hills1990syntactic	NA
2057	ayut11	CHILD (DESCENDANT)	child	sīʔè	sīʔè	5	1801	NA	NA	durr1987preliminary	NA
6348	ayut11	CHILD (DESCENDANT)	hijo/hija	sʸēʔɛ→siʔɛ	siʔɛ	5	1801	NA	NA	josserand1983mixtec	NA
749	ayut11	CROSS-SEX SIBLING	cross-sex sibling	kuhva	kuhva	8	NA	NA	NA	hills1990syntactic	NA
750	ayut11	BROTHER (OF MAN)	brother of man	n̄ani	n̄ani	9	559	NA	NA	hills1990syntactic	NA
2082	ayut11	BROTHER (OF MAN)	brother of man	ñànì	ñànì	9	559	NA	NA	durr1987preliminary	NA
6471	ayut11	BROTHER (OF MAN)	hermano de hombre	ña̧ni̧	ña̧ni̧	9	559	NA	NA	josserand1983mixtec	NA
2094	ayut11	SISTER (OF WOMAN)	sister of woman	kūʔwà	kūʔwà	10	NA	NA	NA	durr1987preliminary	NA
751	ayut11	AUNT	aunt	shishi	shishi	11	1272	NA	NA	hills1990syntactic	NA
2106	ayut11	AUNT	aunt	šìšì	šìšì	11	1272	NA	NA	durr1987preliminary	NA
752	ayut11	UNCLE	uncle	shito	shito	12	1327	NA	NA	hills1990syntactic	NA
2120	ayut11	UNCLE	uncle	šìtò	šìtò	12	1327	NA	NA	durr1987preliminary	NA
753	ayut11	MAN	man	tyāa	tyāa	13	1554	NA	NA	hills1990syntactic	NA
2132	ayut11	MAN	man	tʸāà	tʸāà	13	1554	NA	NA	durr1987preliminary	NA
6583	ayut11	MAN	hombre	tʸāa	tʸāa	13	1554	NA	NA	josserand1983mixtec	NA
754	ayut11	WOMAN	woman	ñahāh	ñahāh	14	962	NA	NA	hills1990syntactic	NA
6709	ayut11	OWNER	dueño	te-šī̧i̧ʔ-ña̧ʔa̧	te-šī̧i̧ʔ-ña̧ʔa̧	15	1036	NA	NA	josserand1983mixtec	NA
6796	ayut11	OWNER	sacerdote	su̧ʰtu	su̧ʰtu	15	1036	NA	NA	josserand1983mixtec	NA
755	ayut11	PRIEST	priest	sūtu	sūtu	16	852	NA	NA	hills1990syntactic	NA
6884	ayut11	BLOOD	sangre	ni̧i̧ʔ	ni̧i̧ʔ	17	946	NA	NA	josserand1983mixtec	NA
756	ayut11	BONE	bone	ikīh	ikīh	18	1394	NA	NA	hills1990syntactic	NA
2148	ayut11	BONE	bone	ìkìʔ	ìkìʔ	18	1394	NA	NA	durr1987preliminary	NA
757	ayut11	HAIR	hair	ishīh	ishīh	19	1040	NA	NA	hills1990syntactic	NA
