ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6398	mont13	hijo/hija	seʔe	seʔe	5	NA	NA	NA	josserand1983mixtec	NA
6515	mont13	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6634	mont13	hombre	tee	tee	13	NA	NA	NA	josserand1983mixtec	NA
6746	mont13	dueño	i-toʔo	i-toʔo	15	NA	NA	NA	josserand1983mixtec	NA
6831	mont13	sacerdote	sutu	sutu	16	NA	NA	NA	josserand1983mixtec	NA
6931	mont13	sangre	nɨ̧ñɨ̧	nɨ̧ñɨ̧	17	NA	NA	NA	josserand1983mixtec	NA
7041	mont13	diente	nu̧ʔu̧	nu̧ʔu̧	22	NA	NA	NA	josserand1983mixtec	NA
7128	mont13	boca	yuʔu	yuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7232	mont13	oreja	soʔo	soʔo	24	NA	NA	NA	josserand1983mixtec	NA
7349	mont13	nariz	istni̧	istni̧	25	NA	NA	NA	josserand1983mixtec	NA
7464	mont13	cuello	suku̧	suku̧	26	NA	NA	NA	josserand1983mixtec	NA
7580	mont13	uña	tni̧i̧	tni̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
7698	mont13	tripas	yɨtɨ	yɨtɨ	31	NA	NA	NA	josserand1983mixtec	NA
7817	mont13	pie	xeʔe	xeʔe	32	NA	NA	NA	josserand1983mixtec	NA
7932	mont13	enfermedad	kʷeʔi	kʷeʔi	33	NA	NA	NA	josserand1983mixtec	NA
8041	mont13	hinchazón	kʷi̧ñi̧	kʷi̧ñi̧	35	NA	NA	NA	josserand1983mixtec	NA
8141	mont13	grano	ⁿdɨyɨ	ⁿdɨyɨ	36	NA	NA	NA	josserand1983mixtec	NA
8257	mont13	pus	ⁿdakʷa	ⁿdakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8350	mont13	orina	tete	tete	38	NA	NA	NA	josserand1983mixtec	NA
8434	mont13	huarache	ⁿdixi̧	ⁿdixi̧	40	NA	NA	NA	josserand1983mixtec	NA
8532	mont13	calzón, pantalón	su̧nu̧-ka	su̧nu̧-ka	41	NA	NA	NA	josserand1983mixtec	NA
8612	mont13	huipil	su̧ʔnu̧	su̧ʔnu̧	42	NA	NA	NA	josserand1983mixtec	NA
8703	mont13	pueblo	ñu̧u̧	ñu̧u̧	43	NA	NA	NA	josserand1983mixtec	NA
8818	mont13	casa	ƀeʔi	ƀeʔi	44	NA	NA	NA	josserand1983mixtec	NA
8920	mont13	horcón	sɨ̧ʔɨ̧	sɨ̧ʔɨ̧	46	NA	NA	NA	josserand1983mixtec	NA
9025	mont13	petate	yuu	yuu	47	NA	NA	NA	josserand1983mixtec	NA
9142	mont13	cama	ito	ito	48	NA	NA	NA	josserand1983mixtec	NA
9260	mont13	banquito	teyu	teyu	49	NA	NA	NA	josserand1983mixtec	NA
9381	mont13	animal	kɨtɨ	kɨtɨ	50	NA	NA	NA	josserand1983mixtec	NA
9498	mont13	pájaro	saa	saa	51	NA	NA	NA	josserand1983mixtec	NA
9602	mont13	culebra	koo	koo	53	NA	NA	NA	josserand1983mixtec	NA
9703	mont13	rana	řekʷe	řekʷe	54	NA	NA	NA	josserand1983mixtec	NA
9704	mont13	rana	saʔƀa	saʔƀa	54	NA	NA	NA	josserand1983mixtec	NA
9834	mont13	gavilán	ši̧ʔña̧	ši̧ʔña̧	55	NA	NA	NA	josserand1983mixtec	NA
9835	mont13	halcón	tasu̧	tasu̧	55	NA	NA	NA	josserand1983mixtec	NA
9952	mont13	alacrán	la-su̧ʔma̧	la-su̧ʔma̧	56	NA	NA	NA	josserand1983mixtec	NA
10037	mont13	cucaracha	tu-teʔya	tu-teʔya	57	NA	NA	NA	josserand1983mixtec	NA
10145	mont13	rata	tnɨ̧ñɨ̧	tnɨ̧ñɨ̧	60	NA	NA	NA	josserand1983mixtec	NA
10276	mont13	venado	isu	isu	61	NA	NA	NA	josserand1983mixtec	NA
10392	mont13	ardilla	kʷȩñu̧	kʷȩñu̧	62	NA	NA	NA	josserand1983mixtec	NA
10515	mont13	gato	ƀilu	ƀilu	69	NA	NA	NA	josserand1983mixtec	NA
10635	mont13	cuerno	ⁿdɨkɨ	ⁿdɨkɨ	76	NA	NA	NA	josserand1983mixtec	NA
10750	mont13	pluma	tnu̧u̧	tnu̧u̧	77	NA	NA	NA	josserand1983mixtec	NA
10857	mont13	ala	ⁿdixi̧	ⁿdixi̧	78	NA	NA	NA	josserand1983mixtec	NA
10958	mont13	cola	su̧(ʔ)ma̧	su̧ʔma̧	79	NA	NA	NA	josserand1983mixtec	NA
11079	mont13	árbol	yutnu̧	yutnu̧	80	NA	NA	NA	josserand1983mixtec	NA
11188	mont13	hierba	yukuʔ	yukuʔ	81	NA	NA	NA	josserand1983mixtec	NA
11296	mont13	maguey	žau	žau	84	NA	NA	NA	josserand1983mixtec	NA
11416	mont13	maíz	nu̧ni̧	nu̧ni̧	87	NA	NA	NA	josserand1983mixtec	NA
11538	mont13	milpa	itu	itu	88	NA	NA	NA	josserand1983mixtec	NA
11651	mont13	masa	yuxȩ	yuxȩ	91	NA	NA	NA	josserand1983mixtec	NA
11774	mont13	tortilla	ista	ista	92	NA	NA	NA	josserand1983mixtec	NA
11883	mont13	rastrojo	nu-ỹa̧ma̧	nu-ỹa̧ma̧	93	NA	NA	NA	josserand1983mixtec	NA
11884	mont13	cañizo	ñu-ña̧ma̧	ñu-ña̧ma̧	93	NA	NA	NA	josserand1983mixtec	NA
11969	mont13	surco	yuku̧	yuku̧	94	NA	NA	NA	josserand1983mixtec	NA
12056	mont13	espiga	yoko	yoko	95	NA	NA	NA	josserand1983mixtec	NA
12155	mont13	frijol(es)	ⁿduči	ⁿduči	96	NA	NA	NA	josserand1983mixtec	NA
12260	mont13	ejote	ⁿdiči	ⁿdiči	97	NA	NA	NA	josserand1983mixtec	NA
12359	mont13	sal	ñɨ̧ɨ̧	ñɨ̧ɨ̧	99	NA	NA	NA	josserand1983mixtec	NA
12472	mont13	calabaza	yɨkɨ̧	yɨkɨ̧	100	NA	NA	NA	josserand1983mixtec	NA
12589	mont13	caña	ⁿdoo	ⁿdoo	102	NA	NA	NA	josserand1983mixtec	NA
12704	mont13	miel	ⁿduši	ⁿduši	103	NA	NA	NA	josserand1983mixtec	NA
12828	mont13	blanquillo, huevo	ⁿdɨwɨ	ⁿdɨwɨ	105	NA	NA	NA	josserand1983mixtec	NA
12935	mont13	jitomate	tɨ-na̧na̧	tɨ-na̧na̧	106	NA	NA	NA	josserand1983mixtec	NA
13021	mont13	nopal	ƀi̧ʔⁿde	ƀi̧ʔⁿde	110	NA	NA	NA	josserand1983mixtec	NA
13104	mont13	mamey	ⁿdika-xeʔe	ⁿdika-xeʔe	111	NA	NA	NA	josserand1983mixtec	NA
13206	mont13	carne	ku̧ñu̧	ku̧ñu̧	114	NA	NA	NA	josserand1983mixtec	NA
13323	mont13	comal	xiyo	xiyo	115	NA	NA	NA	josserand1983mixtec	NA
13434	mont13	olla	kɨsɨ	kɨsɨ	116	NA	NA	NA	josserand1983mixtec	NA
13525	mont13	horno	itnu̧	itnu̧	117	NA	NA	NA	josserand1983mixtec	NA
13638	mont13	lumbre	ñu̧ʔu̧	ñu̧ʔu̧	118	NA	NA	NA	josserand1983mixtec	NA
13756	mont13	humo	ñu̧ʔma̧	ñu̧ʔma̧	121	NA	NA	NA	josserand1983mixtec	NA
13757	mont13	humo	ỹu̧ʔma̧	ỹu̧ʔma̧	121	NA	NA	NA	josserand1983mixtec	NA
13868	mont13	basura	kʷeyo	kʷeyo	122	NA	NA	NA	josserand1983mixtec	NA
13975	mont13	jícara	yaxi̧	yaxi̧	124	NA	NA	NA	josserand1983mixtec	NA
14089	mont13	cajón	xetnu̧	xetnu̧	126	NA	NA	NA	josserand1983mixtec	NA
14198	mont13	hilo	yuʔƀa	yuʔƀa	127	NA	NA	NA	josserand1983mixtec	NA
14305	mont13	peine	kuka	kuka	128	NA	NA	NA	josserand1983mixtec	NA
14382	mont13	agujero	žau	žau	130	NA	NA	NA	josserand1983mixtec	NA
14471	mont13	red	ñu̧nu̧	ñu̧nu̧	131	NA	NA	NA	josserand1983mixtec	NA
14472	mont13	red	ỹu̧nu̧	ỹu̧nu̧	131	NA	NA	NA	josserand1983mixtec	NA
14597	mont13	agua	ⁿdute	ⁿdute	137	NA	NA	NA	josserand1983mixtec	NA
14723	mont13	lluvia	sau	sau	138	NA	NA	NA	josserand1983mixtec	NA
14846	mont13	río	yute	yute	139	NA	NA	NA	josserand1983mixtec	NA
14954	mont13	rocío	yuyu	yuyu	140	NA	NA	NA	josserand1983mixtec	NA
15059	mont13	cerro	yuku	yuku	141	NA	NA	NA	josserand1983mixtec	NA
