ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
13250	xaya11	carne	ku̧ñu̧	ku̧ñu̧	114	NA	NA	NA	josserand1983mixtec	NA
13371	xaya11	comal	šio	šio	115	NA	NA	NA	josserand1983mixtec	NA
13566	xaya11	horno	šitnu̧	šitnu̧	117	NA	NA	NA	josserand1983mixtec	NA
13681	xaya11	lumbre	ñu̧ʔu̧	ñu̧ʔu̧	118	NA	NA	NA	josserand1983mixtec	NA
13804	xaya11	humo	ñu̧ʔma̧	ñu̧ʔma̧	121	NA	NA	NA	josserand1983mixtec	NA
14022	xaya11	jícara	žaši	žaši	124	NA	NA	NA	josserand1983mixtec	NA
14127	xaya11	cajón	si-ⁿdoʔo-teʔe	si-ⁿdoʔo-teʔe	126	NA	NA	NA	josserand1983mixtec	NA
2551	xaya11	thread	yùʔà	yùʔà	127	NA	NA	NA	durr1987preliminary	NA
14244	xaya11	hilo	žuʔa	žuʔa	127	NA	NA	NA	josserand1983mixtec	NA
2560	xaya11	rope	yōʔò	yōʔò	129	NA	NA	NA	durr1987preliminary	NA
2570	xaya11	hole	yāƀī	yāƀī	130	NA	NA	NA	durr1987preliminary	NA
14514	xaya11	red	ñu̧nu̧	ñu̧nu̧	131	NA	NA	NA	josserand1983mixtec	NA
14643	xaya11	agua	te-kʷii	te-kʷii	137	NA	NA	NA	josserand1983mixtec	NA
14768	xaya11	lluvia	đaƀi	đaƀi	138	NA	NA	NA	josserand1983mixtec	NA
14893	xaya11	río	žute	žute	139	NA	NA	NA	josserand1983mixtec	NA
15104	xaya11	cerro	žuku	žuku	141	NA	NA	NA	josserand1983mixtec	NA
15233	xaya11	llano	žođo	žođo	142	NA	NA	NA	josserand1983mixtec	NA
2633	xaya11	stone	yùù 	yùù 	143	NA	NA	NA	durr1987preliminary	NA
15355	xaya11	piedra	žuu	žuu	143	NA	NA	NA	josserand1983mixtec	NA
15470	xaya11	algodón	kači	kači	144	NA	NA	NA	josserand1983mixtec	NA
2656	xaya11	metal	kàā	kàā	145	NA	NA	NA	durr1987preliminary	NA
2670	xaya11	paper	tūtū	tūtū	146	NA	NA	NA	durr1987preliminary	NA
15670	xaya11	cera	ñu̧ma̧	ñu̧ma̧	148	NA	NA	NA	josserand1983mixtec	NA
15793	xaya11	lodo	ⁿdeʔi	ⁿdeʔi	149	NA	NA	NA	josserand1983mixtec	NA
15909	xaya11	espuma	či-ʔi̧ñu̧	či-ʔi̧ñu̧	150	NA	NA	NA	josserand1983mixtec	NA
2689	xaya11	red	kʷàʔá	kʷàʔá	152	NA	NA	NA	durr1987preliminary	NA
16027	xaya11	rojo	kʷaʔa	kʷaʔa	152	NA	NA	NA	josserand1983mixtec	NA
2712	xaya11	yellow	kʷà̧á̧	kʷà̧á̧	154	NA	NA	NA	durr1987preliminary	NA
16141	xaya11	amarillo	kʷa̧a̧	kʷa̧a̧	154	NA	NA	NA	josserand1983mixtec	NA
2741	xaya11	one	ī̧ī̧	ī̧ī̧	157	NA	NA	NA	durr1987preliminary	NA
2755	xaya11	two	ùì	ùì	158	NA	NA	NA	durr1987preliminary	NA
16262	xaya11	dos	ui	ui	158	NA	NA	NA	josserand1983mixtec	NA
16382	xaya11	tres	u̧ni̧	u̧ni̧	159	NA	NA	NA	josserand1983mixtec	NA
2768	xaya11	four	kùmì 	kùmì 	160	NA	NA	NA	durr1987preliminary	NA
16506	xaya11	cuatro	ku̧mi̧	ku̧mi̧	160	NA	NA	NA	josserand1983mixtec	NA
16625	xaya11	cinco	u̧ʔu̧	u̧ʔu̧	161	NA	NA	NA	josserand1983mixtec	NA
16743	xaya11	seis	i̧ñu̧	i̧ñu̧	162	NA	NA	NA	josserand1983mixtec	NA
16860	xaya11	siete	usa	usa	163	NA	NA	NA	josserand1983mixtec	NA
16974	xaya11	ocho	u̧na̧	u̧na̧	164	NA	NA	NA	josserand1983mixtec	NA
2791	xaya11	nine	ì̧ì̧	ì̧ì̧	165	NA	NA	NA	durr1987preliminary	NA
17091	xaya11	diez	uši	uši	166	NA	NA	NA	josserand1983mixtec	NA
17210	xaya11	quince	saʔu	saʔu	167	NA	NA	NA	josserand1983mixtec	NA
2802	xaya11	poor	ⁿdàʔƀí	ⁿdàʔƀí	169	NA	NA	NA	durr1987preliminary	NA
17324	xaya11	pobre	ⁿdaʔƀi	ⁿdaʔƀi	169	NA	NA	NA	josserand1983mixtec	NA
2812	xaya11	cold	ƀìšī̧	ƀìšī̧	171	NA	NA	NA	durr1987preliminary	NA
17444	xaya11	frío	ƀiši	ƀiši	171	NA	NA	NA	josserand1983mixtec	NA
17653	xaya11	grande (sg.)	kaʔnu̧	kaʔnu̧	173	NA	NA	NA	josserand1983mixtec	NA
17781	xaya11	chico	čii	čii	175	NA	NA	NA	josserand1983mixtec	NA
17782	xaya11	chico	kʷati	kʷati	175	NA	NA	NA	josserand1983mixtec	NA
17780	xaya11	chico	tii	tii	175	NA	NA	NA	josserand1983mixtec	NA
2848	xaya11	small (in pieces)	kʷātī	kʷātī	176	NA	NA	NA	durr1987preliminary	NA
2871	xaya11	good	ƀàʔā	ƀàʔā	179	NA	NA	NA	durr1987preliminary	NA
2886	xaya11	sweet	ƀìđì	ƀìđì	180	NA	NA	NA	durr1987preliminary	NA
17989	xaya11	dulce	ƀiđi	ƀiđi	180	NA	NA	NA	josserand1983mixtec	NA
18427	xaya11	flojo	đusa̧	đusa̧	186	NA	NA	NA	josserand1983mixtec	NA
18748	xaya11	pesado	ƀee	ƀee	191	NA	NA	NA	josserand1983mixtec	NA
18980	xaya11	despacio	kʷee-ɡa	kʷee-ɡa	194	NA	NA	NA	josserand1983mixtec	NA
2906	xaya11	yesterday	īkū	īkū	195	NA	NA	NA	durr1987preliminary	NA
19094	xaya11	ayer	iku	iku	195	NA	NA	NA	josserand1983mixtec	NA
19213	xaya11	año	kʷia	kʷia	196	NA	NA	NA	josserand1983mixtec	NA
2923	xaya11	now	ƀīčī	ƀīčī	197	NA	NA	NA	durr1987preliminary	NA
19519	xaya11	día	kiƀi	kiƀi	200	NA	NA	NA	josserand1983mixtec	NA
19640	xaya11	mitad	đaƀa	đaƀa	202	NA	NA	NA	josserand1983mixtec	NA
2947	xaya11	work	čū̧ū̧	čū̧ū̧	204	NA	NA	NA	durr1987preliminary	NA
19758	xaya11	trabajo	ču̧u̧	ču̧u̧	204	NA	NA	NA	josserand1983mixtec	NA
19876	xaya11	palabra	tači	tači	205	NA	NA	NA	josserand1983mixtec	NA
20084	xaya11	cuándo	a̧ma̧	a̧ma̧	208	NA	NA	NA	josserand1983mixtec	NA
