ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
2054	gran11	CHILD (DESCENDANT)	child	sèʔē	sèʔē	5	1801	NA	NA	durr1987preliminary	NA
6375	gran11	CHILD (DESCENDANT)	hijo/hija	sēʔe	sēʔe	5	1801	NA	NA	josserand1983mixtec	NA
2069	gran11	CROSS-SEX SIBLING	cross-sex sibling	kʷàʔā	kʷàʔā	8	NA	NA	NA	durr1987preliminary	NA
2079	gran11	BROTHER (OF MAN)	brother of man	ñānì	ñānì	9	559	NA	NA	durr1987preliminary	NA
6496	gran11	BROTHER (OF MAN)	hermano de hombre	ña̧nī̧	ña̧nī̧	9	559	NA	NA	josserand1983mixtec	NA
2091	gran11	SISTER (OF WOMAN)	sister of woman	kùʔù	kùʔù	10	NA	NA	NA	durr1987preliminary	NA
2103	gran11	AUNT	aunt	šīì	šīì	11	1272	NA	NA	durr1987preliminary	NA
2117	gran11	UNCLE	uncle	stōò	stōò	12	1327	NA	NA	durr1987preliminary	NA
2130	gran11	MAN	man	čàā	čàā	13	1554	NA	NA	durr1987preliminary	NA
6609	gran11	MAN	hombre	čāa	čāa	13	1554	NA	NA	josserand1983mixtec	NA
2138	gran11	WOMAN	woman	ñā̧ʔā̧ 	ñā̧ʔā̧ 	14	962	NA	NA	durr1987preliminary	NA
6729	gran11	OWNER	dueño	xi-toʔō	xi-toʔō	15	1036	NA	NA	josserand1983mixtec	NA
6815	gran11	OWNER	sacerdote	sutū	sutū	15	1036	NA	NA	josserand1983mixtec	NA
6909	gran11	BLOOD	sangre	nɨ̧ñī̧	nɨ̧ñī̧	17	946	NA	NA	josserand1983mixtec	NA
2147	gran11	BONE	bone	žɨ̄kɨ̄ 	žɨ̄kɨ̄ 	18	1394	NA	NA	durr1987preliminary	NA
2156	gran11	FACE	face	nūù 	nūù 	20	1560	NA	NA	durr1987preliminary	NA
2166	gran11	TONGUE	tongue	žáā	žáā	21	1205	NA	NA	durr1987preliminary	NA
2178	gran11	TOOTH	tooth	nù̧ʔū̧	nù̧ʔū̧	22	1380	NA	NA	durr1987preliminary	NA
7023	gran11	TOOTH	diente	nū̧ʔu̧	nū̧ʔu̧	22	1380	NA	NA	josserand1983mixtec	NA
2186	gran11	MOUTH	mouth	žūʔū 	žūʔū 	23	674	NA	NA	durr1987preliminary	NA
7110	gran11	MOUTH	boca	žuʔu	žuʔu	23	674	NA	NA	josserand1983mixtec	NA
2198	gran11	EAR	ear	sòʔō	sòʔō	24	1247	NA	NA	durr1987preliminary	NA
7211	gran11	EAR	oreja	sōʔo	sōʔo	24	1247	NA	NA	josserand1983mixtec	NA
7328	gran11	NOSE	nariz	kutū	kutū	25	1221	NA	NA	josserand1983mixtec	NA
7443	gran11	NOSE	cuello	sukū̧	sukū̧	25	1221	NA	NA	josserand1983mixtec	NA
2209	gran11	HAND	hand	ⁿdāʔā 	ⁿdāʔā 	27	1277	NA	NA	durr1987preliminary	NA
2220	gran11	FINGERNAIL	fingernail	tíñū	tíñū	28	1258	NA	NA	durr1987preliminary	NA
7557	gran11	FINGERNAIL	uña	tí̧ñu̧	tí̧ñu̧	28	1258	NA	NA	josserand1983mixtec	NA
2233	gran11	BELLY OR STOMACH	stomach	čìī	čìī	30	2114	NA	NA	durr1987preliminary	NA
7676	gran11	INTESTINES	tripas	xɨtɨ̄	xɨtɨ̄	31	1991	NA	NA	josserand1983mixtec	NA
2244	gran11	FOOT	foot	xāʔà	xāʔà	32	1301	NA	NA	durr1987preliminary	NA
7795	gran11	FOOT	pie	xaʔā	xaʔā	32	1301	NA	NA	josserand1983mixtec	NA
7911	gran11	DISEASE	enfermedad	kʷeʔē	kʷeʔē	33	1986	NA	NA	josserand1983mixtec	NA
2255	gran11	MEDICINE	medicine	tānà	tānà	34	1372	NA	NA	durr1987preliminary	NA
8021	gran11	SWELLING	hinchazón	kʷi̧ñi̧	kʷi̧ñi̧	35	1903	NA	NA	josserand1983mixtec	NA
8121	gran11	SWELLING	grano	ⁿdɨʔži	ⁿdɨʔži	35	1903	NA	NA	josserand1983mixtec	NA
8235	gran11	PUS	pus	lakʷa	lakʷa	37	1808	NA	NA	josserand1983mixtec	NA
8332	gran11	URINE	orina	tɨ-šeše	tɨ-šeše	38	1142	NA	NA	josserand1983mixtec	NA
2266	gran11	CLOTHES	clothes	sāʔmā 	sāʔmā 	39	1895	NA	NA	durr1987preliminary	NA
2275	gran11	SANDAL	sandal	ⁿdīxà̧ 	ⁿdīxà̧ 	40	NA	NA	NA	durr1987preliminary	NA
8413	gran11	SANDAL	huarache	ⁿdixā̧	ⁿdixā̧	40	NA	NA	NA	josserand1983mixtec	NA
8597	gran11	BLOUSE (WOVEN)	camisa, blusa	su̧ʔnu̧	su̧ʔnu̧	42	NA	NA	NA	josserand1983mixtec	NA
2287	gran11	TOWN OR VILLAGE	town	ñūù	ñūù	43	3609	NA	NA	durr1987preliminary	NA
8681	gran11	TOWN OR VILLAGE	pueblo	ñu̧ū̧	ñu̧ū̧	43	3609	NA	NA	josserand1983mixtec	NA
2301	gran11	HOUSE	house	ƀēʔē	ƀēʔē	44	1252	NA	NA	durr1987preliminary	NA
8796	gran11	HOUSE	casa	veʔe	veʔe	44	1252	NA	NA	josserand1983mixtec	NA
2316	gran11	PATH	road	īčī 	īčī 	45	2252	NA	NA	durr1987preliminary	NA
8903	gran11	PATH	horcón	sɨʔɨ	sɨʔɨ	45	2252	NA	NA	josserand1983mixtec	NA
2325	gran11	MAT	straw mat	žūū 	žūū 	47	195	NA	NA	durr1987preliminary	NA
9001	gran11	MAT	petate	žuu	žuu	47	195	NA	NA	josserand1983mixtec	NA
9122	gran11	BED	cama	xīto-(yuu)	xīto-yuu	48	1663	NA	NA	josserand1983mixtec	NA
2335	gran11	STOOL	stool	tēžù	tēžù	49	2058	NA	NA	durr1987preliminary	NA
9236	gran11	STOOL	banquito	težū	težū	49	2058	NA	NA	josserand1983mixtec	NA
2347	gran11	ANIMAL	animal	kɨ̄tɨ̄ 	kɨ̄tɨ̄ 	50	619	NA	NA	durr1987preliminary	NA
9358	gran11	ANIMAL	animal	kɨtɨ	kɨtɨ	50	619	NA	NA	josserand1983mixtec	NA
10121	gran11	ANIMAL	rata	tɨ̧ñí̧	tɨ̧ñí̧	50	619	NA	NA	josserand1983mixtec	NA
2359	gran11	BIRD	bird	sāà	sāà	51	937	NA	NA	durr1987preliminary	NA
9477	gran11	BIRD	pájaro	(tɨ)-saā	tɨ-saā	51	937	NA	NA	josserand1983mixtec	NA
10255	gran11	BIRD	venado	isū	isū	51	937	NA	NA	josserand1983mixtec	NA
2371	gran11	FISH	fish	čáká 	čáká 	52	227	NA	NA	durr1987preliminary	NA
2372	gran11	FISH	fish	tɨ̄-žáká	tɨ̄-žáká	52	227	NA	NA	durr1987preliminary	NA
10371	gran11	FISH	ardilla	kʷa̧ñu̧	kʷa̧ñu̧	52	227	NA	NA	josserand1983mixtec	NA
2384	gran11	SNAKE	snake	kōò 	kōò 	53	730	NA	NA	durr1987preliminary	NA
9584	gran11	SNAKE	culebra	koō	koō	53	730	NA	NA	josserand1983mixtec	NA
2396	gran11	FROG	frog	sāʔƀà	sāʔƀà	54	503	NA	NA	durr1987preliminary	NA
9681	gran11	FROG	rana	saʔvā	saʔvā	54	503	NA	NA	josserand1983mixtec	NA
9811	gran11	HAWK	gavilán	ši̧ʔā̧	ši̧ʔā̧	55	307	NA	NA	josserand1983mixtec	NA
9812	gran11	HAWK	halcón	tasu̧	tasu̧	55	307	NA	NA	josserand1983mixtec	NA
9934	gran11	HAWK	alacrán	lī-su̧ʔma̧	lī-su̧ʔma̧	55	307	NA	NA	josserand1983mixtec	NA
9933	gran11	HAWK	alacrán	tɨ	tɨ	55	307	NA	NA	josserand1983mixtec	NA
10018	gran11	COCKROACH	cucaracha	tɨ-tēʔé	tɨ-tēʔé	57	1575	NA	NA	josserand1983mixtec	NA
10492	gran11	BEE	gato	ƀílu	ƀílu	59	665	NA	NA	josserand1983mixtec	NA
2402	gran11	MUROID (MOUSE OR RAT)	rat	tɨ̄ní	tɨ̄ní	60	2139	NA	NA	durr1987preliminary	NA
2409	gran11	DEER	deer	īsù	īsù	61	1936	NA	NA	durr1987preliminary	NA
2418	gran11	DOG	dog	īnà	īnà	68	2009	NA	NA	durr1987preliminary	NA
10613	gran11	ANT	cuerno	ⁿdɨkɨ	ⁿdɨkɨ	75	587	NA	NA	josserand1983mixtec	NA
10728	gran11	FEATHER	pluma	tū̧ū̧	tū̧ū̧	77	1201	NA	NA	josserand1983mixtec	NA
10840	gran11	WING	ala	ⁿdixī̧-tɨ́	ⁿdixī̧-tɨ́	78	1257	NA	NA	josserand1983mixtec	NA
10936	gran11	TAIL	cola	su̧ʔma̧	su̧ʔma̧	79	1220	NA	NA	josserand1983mixtec	NA
2432	gran11	TREE	tree	žūnū 	žūnū 	80	906	NA	NA	durr1987preliminary	NA
11057	gran11	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906	NA	NA	josserand1983mixtec	NA
2443	gran11	HERBACEOUS PLANT	herb, bush	žūkù	žūkù	81	NA	NA	NA	durr1987preliminary	NA
11171	gran11	HERBACEOUS PLANT	hierba	žuku	žuku	81	NA	NA	NA	josserand1983mixtec	NA
2453	gran11	FLOWER	flower	ītā	ītā	83	239	NA	NA	durr1987preliminary	NA
11275	gran11	MAGUEY	maguey	žau	žau	84	NA	NA	NA	josserand1983mixtec	NA
2464	gran11	CORN	corn	nūnì	nūnì	87	506	NA	NA	durr1987preliminary	NA
11394	gran11	CORN	maíz	nu̧nī̧	nu̧nī̧	87	506	NA	NA	josserand1983mixtec	NA
11516	gran11	CORN FIELD	milpa	itū	itū	88	449	NA	NA	josserand1983mixtec	NA
11630	gran11	CORN DOUGH	masa	yuxa̧	yuxa̧	91	NA	NA	NA	josserand1983mixtec	NA
2476	gran11	TORTILLA	tortilla	stāà 	stāà 	92	NA	NA	NA	durr1987preliminary	NA
11752	gran11	TORTILLA	tortilla	staā	staā	92	NA	NA	NA	josserand1983mixtec	NA
11866	gran11	CORN STALK	totomoxtle	ña̧mā̧	ña̧mā̧	93	NA	NA	NA	josserand1983mixtec	NA
11865	gran11	CORN STALK	rastrojo	tɨ-kuʔlu	tɨ-kuʔlu	93	NA	NA	NA	josserand1983mixtec	NA
11952	gran11	FURROW	surco	yukū̧	yukū̧	94	1794	NA	NA	josserand1983mixtec	NA
12038	gran11	TASSEL	espiga	žoko	žoko	95	NA	NA	NA	josserand1983mixtec	NA
12134	gran11	TASSEL	frijol(es)	ⁿduči	ⁿduči	95	NA	NA	NA	josserand1983mixtec	NA
2491	gran11	BEAN	beans	ⁿdūčī 	ⁿdūčī 	96	832	NA	NA	durr1987preliminary	NA
12242	gran11	GREEN BEAN	ejote	ⁿdīči	ⁿdīči	97	NA	NA	NA	josserand1983mixtec	NA
2503	gran11	CHILI PEPPER	chile	žāʔā 	žāʔā 	98	919	NA	NA	durr1987preliminary	NA
12337	gran11	SALT	sal	ñi̧ī̧	ñi̧ī̧	99	1274	NA	NA	josserand1983mixtec	NA
12454	gran11	PUMPKIN	calabaza	žɨkɨ̧	žɨkɨ̧	100	864	NA	NA	josserand1983mixtec	NA
2510	gran11	SUGAR CANE	cane	ⁿdōò	ⁿdōò	102	146	NA	NA	durr1987preliminary	NA
12568	gran11	SUGAR CANE	caña	ⁿdoō-stila	ⁿdoō-stila	102	146	NA	NA	josserand1983mixtec	NA
12681	gran11	HONEY	miel	ⁿdūši	ⁿdūši	103	942	NA	NA	josserand1983mixtec	NA
12806	gran11	EGG	blanquillo, huevo	ⁿdɨƀɨ̄	ⁿdɨƀɨ̄	105	744	NA	NA	josserand1983mixtec	NA
12918	gran11	EGG	jitomate	tɨ̄-na̧na̧-kʷáʔá	tɨ̄-na̧na̧-kʷáʔá	105	744	NA	NA	josserand1983mixtec	NA
13004	gran11	PRICKLY PEAR CACTUS	nopal	ƀi̧ʔⁿǰā	ƀi̧ʔⁿǰā	110	NA	NA	NA	josserand1983mixtec	NA
13089	gran11	MAMEY	mamey	ⁿdika-xáʔā	ⁿdika-xáʔā	111	NA	NA	NA	josserand1983mixtec	NA
2520	gran11	MEAT	meat	kùñū	kùñū	114	634	NA	NA	durr1987preliminary	NA
13184	gran11	MEAT	carne	kū̧ñu̧	kū̧ñu̧	114	634	NA	NA	josserand1983mixtec	NA
2528	gran11	GRIDDLE	comal	xīò	xīò	115	NA	NA	NA	durr1987preliminary	NA
13302	gran11	GRIDDLE	comal	xiō	xiō	115	NA	NA	NA	josserand1983mixtec	NA
13417	gran11	GRIDDLE	olla	kɨ̄sɨ	kɨ̄sɨ	115	NA	NA	NA	josserand1983mixtec	NA
