ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6436	tlac11	hijo/hija	saʔa	saʔa	5	NA	NA	NA	josserand1983mixtec	NA
6551	tlac11	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6677	tlac11	hombre	tee	tee	13	NA	NA	NA	josserand1983mixtec	NA
6770	tlac11	dueño	xi-toʔo	xi-toʔo	15	NA	NA	NA	josserand1983mixtec	NA
6855	tlac11	sacerdote	sutu	sutu	16	NA	NA	NA	josserand1983mixtec	NA
6970	tlac11	sangre	ni̧ñi̧	ni̧ñi̧	17	NA	NA	NA	josserand1983mixtec	NA
7065	tlac11	diente	nu̧ʔu̧	nu̧ʔu̧	22	NA	NA	NA	josserand1983mixtec	NA
7156	tlac11	boca	žuʔu	žuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7268	tlac11	oreja	soʔo	soʔo	24	NA	NA	NA	josserand1983mixtec	NA
7384	tlac11	nariz	stNi̧i̧	stNi̧i̧	25	NA	NA	NA	josserand1983mixtec	NA
7499	tlac11	cuello	suku̧	suku̧	26	NA	NA	NA	josserand1983mixtec	NA
7618	tlac11	uña	tNi̧i̧	tNi̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
7733	tlac11	tripas	xiti	xiti	31	NA	NA	NA	josserand1983mixtec	NA
7853	tlac11	pie	xaʔa	xaʔa	32	NA	NA	NA	josserand1983mixtec	NA
7969	tlac11	enfermedad	kʷeʔe	kʷeʔe	33	NA	NA	NA	josserand1983mixtec	NA
8070	tlac11	hinchazón	kʷȩño̧	kʷȩño̧	35	NA	NA	NA	josserand1983mixtec	NA
8178	tlac11	grano	ⁿdiʔiži	ⁿdiʔiži	36	NA	NA	NA	josserand1983mixtec	NA
8292	tlac11	pus	ⁿdakʷa	ⁿdakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8474	tlac11	huarache	ⁿdixa̧	ⁿdixa̧	40	NA	NA	NA	josserand1983mixtec	NA
8558	tlac11	calzón, pantalón	itNi̧	itNi̧	41	NA	NA	NA	josserand1983mixtec	NA
8632	tlac11	huipil	šitNi̧?	šitNi̧?	42	NA	NA	NA	josserand1983mixtec	NA
8739	tlac11	pueblo	ñu̧u̧	ñu̧u̧	43	NA	NA	NA	josserand1983mixtec	NA
8854	tlac11	casa	ƀeʔe	ƀeʔe	44	NA	NA	NA	josserand1983mixtec	NA
8945	tlac11	horcón	si̧ʔi̧	si̧ʔi̧	46	NA	NA	NA	josserand1983mixtec	NA
9063	tlac11	petate	žuu	žuu	47	NA	NA	NA	josserand1983mixtec	NA
9179	tlac11	cama	xito	xito	48	NA	NA	NA	josserand1983mixtec	NA
9300	tlac11	banquito	težu	težu	49	NA	NA	NA	josserand1983mixtec	NA
9418	tlac11	animal	kɨȼɨ	kɨȼɨ	50	NA	NA	NA	josserand1983mixtec	NA
9535	tlac11	pájaro	ⁿdi-saa	ⁿdi-saa	51	NA	NA	NA	josserand1983mixtec	NA
9627	tlac11	culebra	koo	koo	53	NA	NA	NA	josserand1983mixtec	NA
9743	tlac11	rana	la-šikʷi	la-šikʷi	54	NA	NA	NA	josserand1983mixtec	NA
