ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6365	cris11	CHILD (DESCENDANT)	hijo/hija	seʔe	seʔe	5	1801	NA	NA	josserand1983mixtec	NA
6486	cris11	BROTHER (OF MAN)	hermano de hombre	ya̧ñu̧	ya̧ñu̧	9	559	NA	NA	josserand1983mixtec	NA
6487	cris11	BROTHER (OF MAN)	hermano de hombre	ža̧ñu̧	ža̧ñu̧	9	559	NA	NA	josserand1983mixtec	NA
6599	cris11	MAN	hombre	ra-yɨɨ	ra-yɨɨ	13	1554	NA	NA	josserand1983mixtec	NA
6899	cris11	BLOOD	sangre	nɨ̧ñɨ̧	nɨ̧ñɨ̧	17	946	NA	NA	josserand1983mixtec	NA
7201	cris11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7318	cris11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7433	cris11	NOSE	cuello	čuku̧	čuku̧	25	1221	NA	NA	josserand1983mixtec	NA
7547	cris11	FINGERNAIL	uña	či̧i̧	či̧i̧	28	1258	NA	NA	josserand1983mixtec	NA
7666	cris11	INTESTINES	tripas	(sisi)	sisi	31	1991	NA	NA	josserand1983mixtec	NA
7785	cris11	FOOT	pie	saʔa	saʔa	32	1301	NA	NA	josserand1983mixtec	NA
7901	cris11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8111	cris11	SWELLING	grano	ⁿdɨʔyɨ	ⁿdɨʔyɨ	35	1903	NA	NA	josserand1983mixtec	NA
8224	cris11	PUS	pus	lakʷa	lakʷa	37	1808	NA	NA	josserand1983mixtec	NA
8403	cris11	SANDAL	huarache	ⁿdišča̧	ⁿdišča̧	40	NA	NA	NA	josserand1983mixtec	NA
