ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
5200	papa11	MOTHER	madre	cha³cu³	cha³cu³	1	1216	NA	NA	anderson1983diccionario	NA
5201	papa11	MOTHER VOCATIVE	mamá!	na⁴na¹	na⁴na¹	2	NA	NA	NA	anderson1983diccionario	NA
5202	papa11	FATHER	padre	chi³da³	chi³da³	3	1217	NA	NA	anderson1983diccionario	NA
5203	papa11	FATHER	padre	chi³du³	chi³du³	3	1217	NA	NA	anderson1983diccionario	NA
5204	papa11	CHILD (DESCENDANT)	hijo/hija	da³ya³	da³ya³	5	1801	NA	NA	anderson1983diccionario	NA
5205	papa11	SON	hijo	sa²’an⁴ da³ya³	sa²’an⁴ da³ya³	6	1620	NA	NA	anderson1983diccionario	NA
5206	papa11	DAUGHTER	hija	ta¹’an⁴ da³ya³	ta¹’an⁴ da³ya³	7	1357	NA	NA	anderson1983diccionario	NA
5207	papa11	CROSS-SEX SIBLING	hermana/hermano de otro genero	c’a²v’a²	c’a²v’a²	8	NA	NA	NA	anderson1983diccionario	NA
5208	papa11	BROTHER (OF MAN)	hermano, hermanastro	d’i³nu⁴	d’i³nu⁴	9	559	NA	NA	anderson1983diccionario	NA
5209	papa11	SISTER (OF WOMAN)	hermana, hermanastra	ta¹’an⁴ vi²’i⁴	ta¹’an⁴-vi²’i⁴	10	NA	NA	NA	anderson1983diccionario	NA
5210	papa11	AUNT	tía	du³di³	du³di³	11	1272	NA	NA	anderson1983diccionario	NA
5211	papa11	UNCLE	tío	du²nu⁴	du²nu⁴	12	1327	NA	NA	anderson1983diccionario	NA
5212	papa11	MAN	hombre, varón	sa²’an⁴	sa²’an⁴	13	1554	NA	NA	anderson1983diccionario	NA
5213	papa11	WOMAN	mujer	nd’a̠³ta̠³	nd’a̠³ta̠³	14	962	NA	NA	anderson1983diccionario	NA
5214	papa11	WOMAN	mujer (informal)	ta¹’an⁴	ta¹’an⁴	14	962	NA	NA	anderson1983diccionario	NA
5215	papa11	OWNER	dueño	'i⁴yan⁴ chin² ye⁴’en⁴	'i⁴yan⁴-chin²-ye⁴’en⁴	15	1036	NA	NA	anderson1983diccionario	NA
5216	papa11	PRIEST	sacerdote	chi³du³	chi³du³	16	852	NA	NA	anderson1983diccionario	NA
5217	papa11	BLOOD	sangre	yun³	yun³	17	946	NA	NA	anderson1983diccionario	NA
5218	papa11	BONE	hueso	i³ni³	i³ni³	18	1394	NA	NA	anderson1983diccionario	NA
5219	papa11	HAIR	pelo	yu⁴du⁴	yu⁴du⁴	19	1040	NA	NA	anderson1983diccionario	NA
5220	papa11	FACE	cara	nan³	nan³	20	1560	NA	NA	anderson1983diccionario	NA
5221	papa11	TONGUE	lengua	ch’i³ya³	ch’i³ya³	21	1205	NA	NA	anderson1983diccionario	NA
5222	papa11	TOOTH	diente	d’i²yun²	d’i²yun²	22	1380	NA	NA	anderson1983diccionario	NA
