ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
20584	yucu17	mother	nanà	nanà	1	NA	NA	NA	salazar2020yucunani	NA
20585	yucu17	mother!, mom!	máá	máá	2	NA	yes	Spanish	salazar2020yucunani	NA
20586	yucu17	father	tatà	tatà	3	NA	yes	Spanish	salazar2020yucunani	NA
20587	yucu17	father!, dad!	páá	páá	4	NA	yes	Spanish	salazar2020yucunani	NA
20588	yucu17	son/daughter, child	sè'e	sè'e	5	NA	NA	NA	salazar2020yucunani	NA
20589	yucu17	cross-sex sibling	kuà'a	kuà'a	8	NA	NA	NA	salazar2020yucunani	NA
20590	yucu17	brother of man	ñanì	ñanì	9	NA	NA	NA	salazar2020yucunani	NA
20591	yucu17	sister of woman	kù'ù 	kù'ù 	10	NA	NA	NA	salazar2020yucunani	NA
20592	yucu17	aunt	xitò	xitò	11	NA	NA	NA	salazar2020yucunani	NA
20593	yucu17	uncle	xixì	xixì	12	NA	NA	NA	salazar2020yucunani	NA
20594	yucu17	man	ñaꞌá	ñaꞌá	13	NA	NA	NA	salazar2020yucunani	NA
20595	yucu17	woman	chàa	chàa	14	NA	NA	NA	salazar2020yucunani	NA
20596	yucu17	owner, boss	stoꞌò	stoꞌò	15	NA	NA	NA	salazar2020yucunani	NA
20597	yucu17	priest	sùtù	sùtù	16	NA	NA	NA	salazar2020yucunani	NA
20598	yucu17	blood	nìí	nìí	17	NA	NA	NA	salazar2020yucunani	NA
20599	yucu17	bone	kiché'é	ki-ché'é	18	NA	NA	NA	salazar2020yucunani	NA
20600	yucu17	hair	ixǐ	ixǐ	19	NA	NA	NA	salazar2020yucunani	NA
20601	yucu17	face	nùú	nùú	20	NA	NA	NA	salazar2020yucunani	NA
20602	yucu17	tongue	yaǎ	yaǎ	21	NA	NA	NA	salazar2020yucunani	NA
20603	yucu17	tooth	nù'u	nù'u	22	NA	NA	NA	salazar2020yucunani	NA
20604	yucu17	mouth	yu'ú	yu'ú	23	NA	NA	NA	salazar2020yucunani	NA
