ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
4846	pena11	MOTHER	madre	si’i	si’i	1	1216	NA	NA	hollenbach2017diccionario	[A]
4847	pena11	MOTHER	madre	náà	náà	1	1216	NA	NA	hollenbach2017diccionario	[BA]
4848	pena11	MOTHER VOCATIVE	mamá!	náà	náà	2	NA	NA	NA	hollenbach2017diccionario	[BA]
4849	pena11	FATHER	padre	táà	táà	3	1217	NA	NA	hollenbach2017diccionario	[BA]
4850	pena11	FATHER	padre	yuva	yuva	3	1217	NA	NA	hollenbach2017diccionario	[A]
4851	pena11	FATHER VOCATIVE	papá!	táà	táà	4	NA	NA	NA	hollenbach2017diccionario	[BA]
4852	pena11	CHILD (DESCENDANT)	hijo/hija	sà’ya	sà’ya	5	1801	NA	NA	hollenbach2017diccionario	
4853	pena11	SON	hijo	sàyìi	sà-yìi	6	1620	NA	NA	hollenbach2017diccionario	[A]
4854	pena11	DAUGHTER	hija	sàsí’í	sà-sí’í	7	1357	NA	NA	hollenbach2017diccionario	
4855	pena11	CROSS-SEX SIBLING	hermana/hermano de otro genero	kù’va	kù’va	8	NA	NA	NA	hollenbach2017diccionario	
4856	pena11	CROSS-SEX SIBLING	hermana/hermano de otro genero	kù’a	kù’a	8	NA	NA	NA	hollenbach2017diccionario	
4857	pena11	BROTHER (OF MAN)	hermano de hombre	ñanì	ñanì	9	559	NA	NA	hollenbach2017diccionario	
4858	pena11	SISTER (OF WOMAN)	hermana de mujer	ku’ù	ku’ù	10	NA	NA	NA	hollenbach2017diccionario	{BA}
4859	pena11	AUNT	tía	xixì	xixì	11	1272	NA	NA	hollenbach2017diccionario	
4860	pena11	UNCLE	tío	xitò	xitò	12	1327	NA	NA	hollenbach2017diccionario	
4861	pena11	MAN	hombre	tèe	tèe	13	1554	NA	NA	hollenbach2017diccionario	
4862	pena11	WOMAN	mujer	ña’a	ña’a	14	962	NA	NA	hollenbach2017diccionario	
4863	pena11	OWNER	dueño	ito’ò	ito’ò	15	1036	NA	NA	hollenbach2017diccionario	[BA]
4864	pena11	OWNER	dueño	jito’ò	ji-to’ò	15	1036	NA	NA	hollenbach2017diccionario	[BA]
4865	pena11	PRIEST	sacerdote	sutù	sutù	16	852	NA	NA	hollenbach2017diccionario	[BA]
4866	pena11	BLOOD	sangre	niñì	niñì	17	946	NA	NA	hollenbach2017diccionario	[BA]
4867	pena11	BONE	hueso	yiki	yiki	18	1394	NA	NA	hollenbach2017diccionario	[A]
4868	pena11	HAIR	cabello	ixi	ixi	19	1040	NA	NA	hollenbach2017diccionario	[A]
4869	pena11	FACE	cara	nuù	nuù	20	1560	NA	NA	hollenbach2017diccionario	[BA]
4870	pena11	TONGUE	lengua	yáà	yáà	21	1205	NA	NA	hollenbach2017diccionario	[BA]
4871	pena11	TOOTH	diente	nù’u	nù’u	22	1380	NA	NA	hollenbach2017diccionario	
4872	pena11	MOUTH	boca	yu’u	yu’u	23	674	NA	NA	hollenbach2017diccionario	[M]
