ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6368	cuil11	CHILD (DESCENDANT)	hijo/hija	đeʔe	đeʔe	5	1801	NA	NA	josserand1983mixtec	NA
6490	cuil11	BROTHER (OF MAN)	hermano de hombre	ña̧ni̧	ña̧ni̧	9	559	NA	NA	josserand1983mixtec	NA
6602	cuil11	MAN	hombre	ȼee	ȼee	13	1554	NA	NA	josserand1983mixtec	NA
6902	cuil11	BLOOD	sangre	nì̧ì̧	nì̧ì̧	17	946	NA	NA	josserand1983mixtec	NA
7018	cuil11	TOOTH	diente	no̧ʔo̧	no̧ʔo̧	22	1380	NA	NA	josserand1983mixtec	NA
7105	cuil11	MOUTH	boca	žuʔu	žuʔu	23	674	NA	NA	josserand1983mixtec	NA
7204	cuil11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7321	cuil11	NOSE	nariz	đi̧Nni̧	đi̧Nni̧	25	1221	NA	NA	josserand1983mixtec	NA
7436	cuil11	NOSE	cuello	đɨxɨ̧	đɨxɨ̧	25	1221	NA	NA	josserand1983mixtec	NA
7550	cuil11	FINGERNAIL	uña	i̧i̧	i̧i̧	28	1258	NA	NA	josserand1983mixtec	NA
7669	cuil11	INTESTINES	tripas	šiti	šiti	31	1991	NA	NA	josserand1983mixtec	NA
7788	cuil11	FOOT	pie	saʔa	saʔa	32	1301	NA	NA	josserand1983mixtec	NA
7904	cuil11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8114	cuil11	SWELLING	grano	ⁿdiʔi	ⁿdiʔi	35	1903	NA	NA	josserand1983mixtec	NA
8227	cuil11	PUS	pus	ⁿdakʷa	ⁿdakʷa	37	1808	NA	NA	josserand1983mixtec	NA
