ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6412	pied11	CHILD (DESCENDANT)	hijo/hija	đaʔža	đaʔža	5	1801	NA	NA	josserand1983mixtec	NA
6529	pied11	BROTHER (OF MAN)	hermano de hombre	ña̧ni̧	ña̧ni̧	9	559	NA	NA	josserand1983mixtec	NA
6652	pied11	MAN	hombre	tee	tee	13	1554	NA	NA	josserand1983mixtec	NA
6754	pied11	OWNER	dueño	i-toʔo	i-toʔo	15	1036	NA	NA	josserand1983mixtec	NA
6838	pied11	OWNER	sacerdote	đutu	đutu	15	1036	NA	NA	josserand1983mixtec	NA
6945	pied11	BLOOD	sangre	nɨ̧ñɨ̧	nɨ̧ñɨ̧	17	946	NA	NA	josserand1983mixtec	NA
7048	pied11	TOOTH	diente	nu̧ʔu̧	nu̧ʔu̧	22	1380	NA	NA	josserand1983mixtec	NA
7138	pied11	MOUTH	boca	žuʔu	žuʔu	23	674	NA	NA	josserand1983mixtec	NA
7246	pied11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7363	pied11	NOSE	nariz	đi̧ni̧	đi̧ni̧	25	1221	NA	NA	josserand1983mixtec	NA
7477	pied11	NOSE	cuello	đuxu̧	đuxu̧	25	1221	NA	NA	josserand1983mixtec	NA
7595	pied11	FINGERNAIL	uña	nɨ̧ñɨ̧	nɨ̧ñɨ̧	28	1258	NA	NA	josserand1983mixtec	NA
7713	pied11	INTESTINES	tripas	itɨ(tà)	itɨtà	31	1991	NA	NA	josserand1983mixtec	NA
7831	pied11	FOOT	pie	žeʔe	žeʔe	32	1301	NA	NA	josserand1983mixtec	NA
7946	pied11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8051	pied11	SWELLING	hinchazón	xʷi̧ñu̧	xʷi̧ñu̧	35	1903	NA	NA	josserand1983mixtec	NA
8156	pied11	SWELLING	grano	ⁿdɨʔžɨ	ⁿdɨʔžɨ	35	1903	NA	NA	josserand1983mixtec	NA
8271	pied11	PUS	pus	ⁿdakʷa	ⁿdakʷa	37	1808	NA	NA	josserand1983mixtec	NA
8353	pied11	URINE	orina	te-đeđe	te-đeđe	38	1142	NA	NA	josserand1983mixtec	NA
8450	pied11	SANDAL	huarache	ⁿǰi̧ñȩ	ⁿǰi̧ñȩ	40	NA	NA	NA	josserand1983mixtec	NA
8541	pied11	TROUSERS	calzón, pantalón	žetu	žetu	41	809	NA	NA	josserand1983mixtec	NA
8718	pied11	TOWN OR VILLAGE	pueblo	ñu̧u̧	ñu̧u̧	43	3609	NA	NA	josserand1983mixtec	NA
8832	pied11	HOUSE	casa	weʔe	weʔe	44	1252	NA	NA	josserand1983mixtec	NA
8927	pied11	PATH	horcón	đɨ̧ʔɨ̧	đɨ̧ʔɨ̧	45	2252	NA	NA	josserand1983mixtec	NA
9039	pied11	MAT	petate	žuu	žuu	47	195	NA	NA	josserand1983mixtec	NA
9157	pied11	BED	cama	ito	ito	48	1663	NA	NA	josserand1983mixtec	NA
9276	pied11	STOOL	banquito	šile	šile	49	2058	NA	NA	josserand1983mixtec	NA
9277	pied11	STOOL	banquito	težu	težu	49	2058	NA	NA	josserand1983mixtec	NA
9395	pied11	ANIMAL	animal	kɨtɨ	kɨtɨ	50	619	NA	NA	josserand1983mixtec	NA
10164	pied11	ANIMAL	rata	či-nɨ̧ñɨ̧	či-nɨ̧ñɨ̧	50	619	NA	NA	josserand1983mixtec	NA
10163	pied11	ANIMAL	rata	čoto	čoto	50	619	NA	NA	josserand1983mixtec	NA
9513	pied11	BIRD	pájaro	či-đaa	či-đaa	51	937	NA	NA	josserand1983mixtec	NA
10291	pied11	BIRD	venado	iđu	iđu	51	937	NA	NA	josserand1983mixtec	NA
10407	pied11	FISH	ardilla	či-xʷȩñi̧	či-xʷȩñi̧	52	227	NA	NA	josserand1983mixtec	NA
9610	pied11	SNAKE	culebra	koo	koo	53	730	NA	NA	josserand1983mixtec	NA
9720	pied11	FROG	sapo	đaʔwa	đaʔwa	54	503	NA	NA	josserand1983mixtec	NA
9719	pied11	FROG	rana	laʔⁿdu	laʔⁿdu	54	503	NA	NA	josserand1983mixtec	NA
9850	pied11	HAWK	gavilán	đi̧ʔña̧	đi̧ʔña̧	55	307	NA	NA	josserand1983mixtec	NA
9852	pied11	HAWK	á́guila	tađu	tađu	55	307	NA	NA	josserand1983mixtec	NA
9851	pied11	HAWK	gavilán	žaʔa	žaʔa	55	307	NA	NA	josserand1983mixtec	NA
9960	pied11	HAWK	alacrán	tɨ-lu̧ʔmȩ	tɨ-lu̧ʔmȩ	55	307	NA	NA	josserand1983mixtec	NA
10045	pied11	COCKROACH	cucaracha	či-kaa	či-kaa	57	1575	NA	NA	josserand1983mixtec	NA
10530	pied11	BEE	gato	wilu	wilu	59	665	NA	NA	josserand1983mixtec	NA
10649	pied11	ANT	cuerno	ⁿdɨkɨ	ⁿdɨkɨ	75	587	NA	NA	josserand1983mixtec	NA
10766	pied11	FEATHER	pluma	Nu̧mȩ	nu̧mȩ	77	1201	NA	NA	josserand1983mixtec	NA
10865	pied11	WING	ala	ⁿǰi̧i̧	ⁿǰi̧i̧	78	1257	NA	NA	josserand1983mixtec	NA
10974	pied11	TAIL	cola	đu̧ʔmȩ	đu̧ʔmȩ	79	1220	NA	NA	josserand1983mixtec	NA
11094	pied11	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906	NA	NA	josserand1983mixtec	NA
11196	pied11	HERBACEOUS PLANT	hierba	kuʔu	kuʔu	81	NA	NA	NA	josserand1983mixtec	NA
11311	pied11	MAGUEY	maguey	žawi	žawi	84	NA	NA	NA	josserand1983mixtec	NA
11431	pied11	CORN	maíz	nu̧ni̧	nu̧ni̧	87	506	NA	NA	josserand1983mixtec	NA
11550	pied11	CORN FIELD	milpa	wiži	wiži	88	449	NA	NA	josserand1983mixtec	NA
