ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6372	esta11	CHILD (DESCENDANT)	hijo/hija	θaʔži	θaʔži	5	1801	NA	NA	josserand1983mixtec	NA
6493	esta11	BROTHER (OF MAN)	hermano de hombre	ña̧ni̧	ña̧ni̧	9	559	NA	NA	josserand1983mixtec	NA
6606	esta11	MAN	hombre	taa	taa	13	1554	NA	NA	josserand1983mixtec	NA
6727	esta11	OWNER	dueño	ši-toʔo	ši-toʔo	15	1036	NA	NA	josserand1983mixtec	NA
6813	esta11	OWNER	sacerdote	θütü	θütü	15	1036	NA	NA	josserand1983mixtec	NA
6906	esta11	BLOOD	sangre	ni̧i̧	ni̧i̧	17	946	NA	NA	josserand1983mixtec	NA
7021	esta11	TOOTH	diente	nu̧ʔu̧	nu̧ʔu̧	22	1380	NA	NA	josserand1983mixtec	NA
7108	esta11	MOUTH	boca	yuʔu	yuʔu	23	674	NA	NA	josserand1983mixtec	NA
7208	esta11	EAR	oreja	θoʔo	θoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7325	esta11	NOSE	nariz	θiti̧	θiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7440	esta11	NOSE	cuello	θiku̧	θiku̧	25	1221	NA	NA	josserand1983mixtec	NA
7554	esta11	FINGERNAIL	uña	či̧i̧	či̧i̧	28	1258	NA	NA	josserand1983mixtec	NA
7673	esta11	INTESTINES	tripas	šiti	šiti	31	1991	NA	NA	josserand1983mixtec	NA
7792	esta11	FOOT	pie	saʔa	saʔa	32	1301	NA	NA	josserand1983mixtec	NA
7908	esta11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8019	esta11	SWELLING	hinchazón	kʷi̧ñu̧	kʷi̧ñu̧	35	1903	NA	NA	josserand1983mixtec	NA
8118	esta11	SWELLING	grano	ⁿdiʔi	ⁿdiʔi	35	1903	NA	NA	josserand1983mixtec	NA
8231	esta11	PUS	pus	ⁿdakʷa-ta-Ña̧ʔa̧	ⁿdakʷa-ta-Ña̧ʔa̧	37	1808	NA	NA	josserand1983mixtec	NA
8232	esta11	PUS	pus	ta-kʷjʔna̧	ta-kʷjʔna̧	37	1808	NA	NA	josserand1983mixtec	NA
8330	esta11	URINE	orina	lala	lala	38	1142	NA	NA	josserand1983mixtec	NA
8410	esta11	SANDAL	huarache	ⁿdüsa	ⁿdüsa	40	NA	NA	NA	josserand1983mixtec	NA
8517	esta11	TROUSERS	calzón, pantalón	sati	sati	41	809	NA	NA	josserand1983mixtec	NA
8595	esta11	BLOUSE (WOVEN)	huipil	koto	koto	42	NA	NA	NA	josserand1983mixtec	NA
8677	esta11	TOWN OR VILLAGE	pueblo	ño̧o̧	ño̧o̧	43	3609	NA	NA	josserand1983mixtec	NA
8678	esta11	TOWN OR VILLAGE	pueblo	ñu̧u̧	ñu̧u̧	43	3609	NA	NA	josserand1983mixtec	NA
8793	esta11	HOUSE	casa	ƀeʔe	ƀeʔe	44	1252	NA	NA	josserand1983mixtec	NA
8901	esta11	PATH	horcón	θi̧ʔi̧	θi̧ʔi̧	45	2252	NA	NA	josserand1983mixtec	NA
8997	esta11	MAT	petate	yiƀi	yiƀi	47	195	NA	NA	josserand1983mixtec	NA
8998	esta11	MAT	petate	žiƀi	žiƀi	47	195	NA	NA	josserand1983mixtec	NA
9119	esta11	BED	cama	šito	šito	48	1663	NA	NA	josserand1983mixtec	NA
9233	esta11	STOOL	banquito	taži	taži	49	2058	NA	NA	josserand1983mixtec	NA
9355	esta11	ANIMAL	animal	kiti	kiti	50	619	NA	NA	josserand1983mixtec	NA
10115	esta11	ANIMAL	rata	ti-yoto	ti-yoto	50	619	NA	NA	josserand1983mixtec	NA
10116	esta11	ANIMAL	rata	ti̧i̧	ti̧i̧	50	619	NA	NA	josserand1983mixtec	NA
9473	esta11	BIRD	pájaro	laa	laa	51	937	NA	NA	josserand1983mixtec	NA
10252	esta11	BIRD	venado	üθü	üθü	51	937	NA	NA	josserand1983mixtec	NA
10368	esta11	FISH	ardilla	ⁿdi-kʷa̧ñi̧	ⁿdi-kʷa̧ñi̧	52	227	NA	NA	josserand1983mixtec	NA
9582	esta11	SNAKE	culebra	koo	koo	53	730	NA	NA	josserand1983mixtec	NA
9678	esta11	FROG	rana	laʔƀa	laʔƀa	54	503	NA	NA	josserand1983mixtec	NA
9677	esta11	FROG	rana	ⁿdi-koⁿdo	ⁿdi-koⁿdo	54	503	NA	NA	josserand1983mixtec	NA
9806	esta11	HAWK	gavilán	ⁿdi-θi̧ʔa̧	ⁿdi-θi̧ʔa̧	55	307	NA	NA	josserand1983mixtec	NA
9807	esta11	HAWK	gavilán	ña̧u̧	ña̧u̧	55	307	NA	NA	josserand1983mixtec	NA
9931	esta11	HAWK	alacrán	ti-i̧ʔma̧	ti-i̧ʔma̧	55	307	NA	NA	josserand1983mixtec	NA
10016	esta11	COCKROACH	cucaracha	ⁿdi-taʔyi	ⁿdi-taʔyi	57	1575	NA	NA	josserand1983mixtec	NA
10488	esta11	BEE	gato	(čito	čito	59	665	NA	NA	josserand1983mixtec	NA
10489	esta11	BEE	gato	čitu)	čitu	59	665	NA	NA	josserand1983mixtec	NA
10610	esta11	ANT	cuerno	ⁿdiki̧	ⁿdiki̧	75	587	NA	NA	josserand1983mixtec	NA
10725	esta11	FEATHER	pluma	to̧mi̧	to̧mi̧	77	1201	NA	NA	josserand1983mixtec	NA
10838	esta11	WING	ala	ⁿdiši	ⁿdiši	78	1257	NA	NA	josserand1983mixtec	NA
10933	esta11	TAIL	cola	ⁿdoʔo	ⁿdoʔo	79	1220	NA	NA	josserand1983mixtec	NA
11053	esta11	TREE	árbol	yito̧	yito̧	80	906	NA	NA	josserand1983mixtec	NA
11054	esta11	TREE	árbol	žito̧	žito̧	80	906	NA	NA	josserand1983mixtec	NA
11169	esta11	HERBACEOUS PLANT	hierba	yukü	yukü	81	NA	NA	NA	josserand1983mixtec	NA
11272	esta11	MAGUEY	maguey	yaƀi	yaƀi	84	NA	NA	NA	josserand1983mixtec	NA
11391	esta11	CORN	maíz	nu̧ni̧	nu̧ni̧	87	506	NA	NA	josserand1983mixtec	NA
11513	esta11	CORN FIELD	milpa	utü	utü	88	449	NA	NA	josserand1983mixtec	NA
11627	esta11	CORN DOUGH	masa	yusa	yusa	91	NA	NA	NA	josserand1983mixtec	NA
11749	esta11	TORTILLA	tortilla	θita	θita	92	NA	NA	NA	josserand1983mixtec	NA
11863	esta11	CORN STALK	rastrojo	ña̧ma̧	ña̧ma̧	93	NA	NA	NA	josserand1983mixtec	NA
11950	esta11	FURROW	surco	čiči	čiči	94	1794	NA	NA	josserand1983mixtec	NA
12036	esta11	TASSEL	espiga	tiki-yoko	tiki-yoko	95	NA	NA	NA	josserand1983mixtec	NA
12132	esta11	TASSEL	frijol(es)	ⁿdučü	ⁿdučü	95	NA	NA	NA	josserand1983mixtec	NA
12240	esta11	GREEN BEAN	ejote	ⁿdiči	ⁿdiči	97	NA	NA	NA	josserand1983mixtec	NA
12334	esta11	SALT	sal	ñi̧i̧	ñi̧i̧	99	1274	NA	NA	josserand1983mixtec	NA
12451	esta11	PUMPKIN	calabaza	yiki	yiki	100	864	NA	NA	josserand1983mixtec	NA
12452	esta11	PUMPKIN	calabaza	žiki	žiki	100	864	NA	NA	josserand1983mixtec	NA
12565	esta11	SUGAR CANE	caña	ⁿdoo	ⁿdoo	102	146	NA	NA	josserand1983mixtec	NA
12678	esta11	HONEY	miel	ñu̧ñu̧	ñu̧ñu̧	103	942	NA	NA	josserand1983mixtec	NA
12803	esta11	EGG	blanquillo, huevo	ⁿdiƀi	ⁿdiƀi	105	744	NA	NA	josserand1983mixtec	NA
12916	esta11	EGG	jitomate	ti-na̧na̧	ti-na̧na̧	105	744	NA	NA	josserand1983mixtec	NA
13002	esta11	PRICKLY PEAR CACTUS	nopal	ƀi̧ʔⁿda	ƀi̧ʔⁿda	110	NA	NA	NA	josserand1983mixtec	NA
13087	esta11	MAMEY	mamey	mamey	mamey	111	NA	NA	NA	josserand1983mixtec	NA
13181	esta11	MEAT	carne	ko̧ño̧	ko̧ño̧	114	634	NA	NA	josserand1983mixtec	NA
13299	esta11	GRIDDLE	comal	šoo	šoo	115	NA	NA	NA	josserand1983mixtec	NA
13415	esta11	GRIDDLE	olla	kiθi	kiθi	115	NA	NA	NA	josserand1983mixtec	NA
13505	esta11	OVEN	barbacoa	šito	šito	117	1143	NA	NA	josserand1983mixtec	NA
13615	esta11	FIRE	lumbre	ño̧ʔo̧	ño̧ʔo̧	118	221	NA	NA	josserand1983mixtec	NA
13731	esta11	SMOKE (EXHAUST)	humo	ñi̧ʔma̧	ñi̧ʔma̧	121	778	NA	NA	josserand1983mixtec	NA
