ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
4674	xoch11	MOTHER	madre	nána	nána	1	1216	NA	NA	stark2013diccionario	NA
4675	xoch11	MOTHER	madre	si’í	si’í	1	1216	NA	NA	stark2013diccionario	NA
4676	xoch11	FATHER	padre	ivá	ivá	3	1217	NA	NA	stark2013diccionario	NA
4677	xoch11	FATHER	padre	táta	táta	3	1217	NA	NA	stark2013diccionario	NA
4678	xoch11	CHILD (DESCENDANT)	hijo/hija	se̠’e	se̠’e	5	1801	NA	NA	stark2013diccionario	NA
4679	xoch11	CROSS-SEX SIBLING	hermana/hermano de otro genero	ku̠’va	ku̠’va	8	NA	NA	NA	stark2013diccionario	NA
4680	xoch11	BROTHER (OF MAN)	hermano de hombre	ñani	ñani	9	559	NA	NA	stark2013diccionario	NA
4681	xoch11	BROTHER (OF MAN)	hermano de hombre	yani	yani	9	559	NA	NA	stark2013diccionario	NA
4682	xoch11	SISTER (OF WOMAN)	hermana de mujer	ku̠’vi̠	ku̠’vi̠	10	NA	NA	NA	stark2013diccionario	NA
4683	xoch11	AUNT	tía	xìxì	xìxì	11	1272	NA	NA	stark2013diccionario	NA
4684	xoch11	UNCLE	tío	xìtò	xìtò	12	1327	NA	NA	stark2013diccionario	NA
4685	xoch11	MAN	hombre	ta̠a	ta̠a	13	1554	NA	NA	stark2013diccionario	NA
4686	xoch11	WOMAN	mujer	ña’á	ña’á	14	962	NA	NA	stark2013diccionario	NA
4687	xoch11	PRIEST	sacerdote	su̠tu̠	su̠tu̠	16	852	NA	NA	stark2013diccionario	NA
4688	xoch11	BLOOD	sangre	ni̠í	ni̠í	17	946	NA	NA	stark2013diccionario	NA
4689	xoch11	BONE	hueso	leke	leke	18	1394	NA	NA	stark2013diccionario	NA
4690	xoch11	HAIR	pelo	ixí	ixí	19	1040	NA	NA	stark2013diccionario	NA
4691	xoch11	FACE	cara	nu̠ú	nu̠ú	20	1560	NA	NA	stark2013diccionario	NA
4692	xoch11	TONGUE	lengua	yâá	yâá	21	1205	NA	NA	stark2013diccionario	NA
4693	xoch11	TOOTH	diente	nu̠’u	nu̠’u	22	1380	NA	NA	stark2013diccionario	NA
4694	xoch11	MOUTH	boca	yu’ú	yu’ú	23	674	NA	NA	stark2013diccionario	NA
4695	xoch11	EAR	oreja	so̠’o	so̠’o	24	1247	NA	NA	stark2013diccionario	NA
4696	xoch11	NOSE	nariz	xi̠tín	xi̠tín	25	1221	NA	NA	stark2013diccionario	NA
4697	xoch11	NECK	cuello, pescuezo	su̠kún	su̠kún	26	1333	NA	NA	stark2013diccionario	NA
4698	xoch11	HAND	mano	nda’á	nda’á	27	1277	NA	NA	stark2013diccionario	NA
