ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
1577	copa11	river	chraa⁵	chraa⁵	139	NA	NA	NA	hollenbach1992syntactic	NA
1578	copa11	mountain	kix³²	kix³²	141	NA	NA	NA	hollenbach1992syntactic	NA
1579	copa11	plain	taa³	taa³	142	NA	NA	NA	hollenbach1992syntactic	NA
1580	copa11	rock, cliff	yuwex³²	yuwex³²	143	NA	NA	NA	hollenbach1992syntactic	NA
1581	copa11	cotton	kachix³²	kachix³²	144	NA	NA	NA	hollenbach1992syntactic	NA
1582	copa11	metal	agah³	agah³	145	NA	NA	NA	hollenbach1992syntactic	NA
1583	copa11	paper	yanx³	yanx³	146	NA	NA	NA	hollenbach1992syntactic	NA
1584	copa11	wax	yanx⁵	yanx⁵	148	NA	NA	NA	hollenbach1992syntactic	NA
1585	copa11	mud	sigih³	sigih³	149	NA	NA	NA	hollenbach1992syntactic	NA
1586	copa11	red	maree¹³	maree¹³	152	NA	NA	NA	hollenbach1992syntactic	NA
1587	copa11	green	maree³¹	maree³¹	153	NA	NA	NA	hollenbach1992syntactic	NA
1588	copa11	yellow	mii⁵	mii⁵	154	NA	NA	NA	hollenbach1992syntactic	NA
1589	copa11	black	maruu³¹	maruu³¹	155	NA	NA	NA	hollenbach1992syntactic	NA
1590	copa11	white	katsii¹	katsii¹	156	NA	NA	NA	hollenbach1992syntactic	NA
1591	copa11	one	yoho²	yoho²	157	NA	NA	NA	hollenbach1992syntactic	NA
1592	copa11	one	ho²	ho²	157	NA	NA	NA	hollenbach1992syntactic	NA
1593	copa11	two	wix¹	wix¹	158	NA	NA	NA	hollenbach1992syntactic	NA
1594	copa11	three	wahnux¹	wahnux¹	159	NA	NA	NA	hollenbach1992syntactic	NA
1595	copa11	four	kahanx¹³	kahanx¹³	160	NA	NA	NA	hollenbach1992syntactic	NA
1596	copa11	five	uhunh¹	uhunh¹	161	NA	NA	NA	hollenbach1992syntactic	NA
1597	copa11	five	hunh¹	hunh¹	161	NA	NA	NA	hollenbach1992syntactic	NA
1598	copa11	six	watanh¹	watanh¹	162	NA	NA	NA	hollenbach1992syntactic	NA
1599	copa11	seven	ichix²	ichix²	163	NA	NA	NA	hollenbach1992syntactic	NA
1600	copa11	seven	chix²	chix²	163	NA	NA	NA	hollenbach1992syntactic	NA
1601	copa11	eight	itunx²	itunx²	164	NA	NA	NA	hollenbach1992syntactic	NA
1602	copa11	eight	tunx²	tunx²	164	NA	NA	NA	hollenbach1992syntactic	NA
1603	copa11	nine	uun²	uun²	165	NA	NA	NA	hollenbach1992syntactic	NA
1604	copa11	ten	ichih²	ichih²	166	NA	NA	NA	hollenbach1992syntactic	NA
1605	copa11	ten	chih²	chih²	166	NA	NA	NA	hollenbach1992syntactic	NA
1606	copa11	fifteen	shnuh²	shnuh²	167	NA	NA	NA	hollenbach1992syntactic	NA
1607	copa11	twenty	iko²	iko²	168	NA	NA	NA	hollenbach1992syntactic	NA
1608	copa11	twenty	ko²	ko²	168	NA	NA	NA	hollenbach1992syntactic	NA
1609	copa11	poor	nike¹³	nike¹³	169	NA	NA	NA	hollenbach1992syntactic	NA
1610	copa11	rich person	ruhwee³²	ruhwee³²	170	I think this a tone-derived form of the stative verb	NA	NA	hollenbach1992syntactic	NA
1611	copa11	hot	yahaan¹³	yahaan¹³	172	NA	NA	NA	hollenbach1992syntactic	NA
1612	copa11	big	shix¹	shix¹	173	not marked for number	NA	NA	hollenbach1992syntactic	NA
1613	copa11	big	kahaan¹	kahaan¹	173	don’t know what the difference is to the other one	NA	NA	hollenbach1992syntactic	NA
1614	copa11	small.SG	nii³	nii³	175	not marked for number	NA	NA	hollenbach1992syntactic	NA
1615	copa11	good	zah¹	zah¹	179	NA	NA	NA	hollenbach1992syntactic	NA
1616	copa11	sweet	tsih¹	tsih¹	180	NA	NA	NA	hollenbach1992syntactic	NA
1617	copa11	bitter	eh¹	eh¹	182	NA	NA	NA	hollenbach1992syntactic	NA
1618	copa11	tasty, pleasing	shianh¹	shianh¹	183	NA	NA	NA	hollenbach1992syntactic	NA
