ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6382	ixta12	CHILD (DESCENDANT)	hijo/hija	đaʔa	đaʔa	5	1801	NA	NA	josserand1983mixtec	NA
6503	ixta12	BROTHER (OF MAN)	hermano de hombre	ña̧ni̧	ña̧ni̧	9	559	NA	NA	josserand1983mixtec	NA
6616	ixta12	MAN	hombre	tʸee	tʸee	13	1554	NA	NA	josserand1983mixtec	NA
6736	ixta12	OWNER	dueño	es-toʔo	es-toʔo	15	1036	NA	NA	josserand1983mixtec	NA
6822	ixta12	OWNER	sacerdote	đutu	đutu	15	1036	NA	NA	josserand1983mixtec	NA
6916	ixta12	BLOOD	sangre	nì̧ñì̧	nì̧ñì̧	17	946	NA	NA	josserand1983mixtec	NA
7030	ixta12	TOOTH	diente	nu̧ʔu̧	nu̧ʔu̧	22	1380	NA	NA	josserand1983mixtec	NA
7117	ixta12	MOUTH	boca	žuʔu	žuʔu	23	674	NA	NA	josserand1983mixtec	NA
7218	ixta12	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7335	ixta12	NOSE	nariz	điti	điti	25	1221	NA	NA	josserand1983mixtec	NA
7450	ixta12	NOSE	cuello	đuku	đuku	25	1221	NA	NA	josserand1983mixtec	NA
7564	ixta12	FINGERNAIL	uña	či̧i̧	či̧i̧	28	1258	NA	NA	josserand1983mixtec	NA
7683	ixta12	INTESTINES	tripas	šiti-kʷači	šiti-kʷači	31	1991	NA	NA	josserand1983mixtec	NA
7802	ixta12	FOOT	pie	saʔa	saʔa	32	1301	NA	NA	josserand1983mixtec	NA
7918	ixta12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8030	ixta12	SWELLING	hinchazón	kʷi̧ñu̧	kʷi̧ñu̧	35	1903	NA	NA	josserand1983mixtec	NA
8128	ixta12	SWELLING	grano	ⁿdiʔi	ⁿdiʔi	35	1903	NA	NA	josserand1983mixtec	NA
