ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6423	soya11	hijo/hija	đaʔa	đaʔa	5	NA	NA	NA	josserand1983mixtec	NA
6539	soya11	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6664	soya11	hombre	či-žee	či-žee	13	NA	NA	NA	josserand1983mixtec	NA
6663	soya11	hombre	xa-žee	xa-žee	13	NA	NA	NA	josserand1983mixtec	NA
6845	soya11	sacerdote	đutu	đutu	16	NA	NA	NA	josserand1983mixtec	NA
6958	soya11	sangre	ní̧ñì̧	ní̧ñì̧	17	NA	NA	NA	josserand1983mixtec	NA
7055	soya11	diente	no̧ʔo̧	no̧ʔo̧	22	NA	NA	NA	josserand1983mixtec	NA
7146	soya11	boca	žuʔu	žuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7256	soya11	oreja	đoʔo	đoʔo	24	NA	NA	NA	josserand1983mixtec	NA
7372	soya11	nariz	đi̧tni̧	đi̧tni̧	25	NA	NA	NA	josserand1983mixtec	NA
7487	soya11	cuello	đuku̧	đuku̧	26	NA	NA	NA	josserand1983mixtec	NA
7605	soya11	uña	či̧i̧	či̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
7722	soya11	tripas	šiti-kʷači	šiti-kʷači	31	NA	NA	NA	josserand1983mixtec	NA
7841	soya11	pie	saʔa	saʔa	32	NA	NA	NA	josserand1983mixtec	NA
7957	soya11	enfermedad	kʷeʔe	kʷeʔe	33	NA	NA	NA	josserand1983mixtec	NA
8059	soya11	hinchazón	kʷi̧ño̧	kʷi̧ño̧	35	NA	NA	NA	josserand1983mixtec	NA
8166	soya11	grano	tʸu̧-ⁿdeʔye	tʸu̧-ⁿdeʔye	36	NA	NA	NA	josserand1983mixtec	NA
8280	soya11	pus	ⁿdakʷa	ⁿdakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8360	soya11	orina	(đači)đađa	đačiđađa	38	NA	NA	NA	josserand1983mixtec	NA
8461	soya11	huarache	ⁿǰisa̧	ⁿǰisa̧	40	NA	NA	NA	josserand1983mixtec	NA
8548	soya11	calzón, pantalón	kalso̧ni̧	kalso̧ni̧	41	NA	NA	NA	josserand1983mixtec	NA
8622	soya11	huipil	đo̧ʔno̧	đo̧ʔno̧	42	NA	NA	NA	josserand1983mixtec	NA
8623	soya11	camisa	đu̧ʔnu̧	đu̧ʔnu̧	42	NA	NA	NA	josserand1983mixtec	NA
8727	soya11	pueblo	ño̧o̧	ño̧o̧	43	NA	NA	NA	josserand1983mixtec	NA
8842	soya11	casa	weʔe	weʔe	44	NA	NA	NA	josserand1983mixtec	NA
8935	soya11	horcón	đɨ̧ʔɨ̧	đɨ̧ʔɨ̧	46	NA	NA	NA	josserand1983mixtec	NA
9051	soya11	petate	žúú	žúú	47	NA	NA	NA	josserand1983mixtec	NA
9287	soya11	banquito	(ti)-ȼayu	ti-ȼayu	49	NA	NA	NA	josserand1983mixtec	NA
9406	soya11	animal	ti(tata)	titata	50	NA	NA	NA	josserand1983mixtec	NA
9523	soya11	pájaro	đaa	đaa	51	NA	NA	NA	josserand1983mixtec	NA
9617	soya11	culebra	koo	koo	53	NA	NA	NA	josserand1983mixtec	NA
9731	soya11	rana	ⁿdi-đekʷe	ⁿdi-đekʷe	54	NA	NA	NA	josserand1983mixtec	NA
9861	soya11	gavilán	đi̧ʔña̧	đi̧ʔña̧	55	NA	NA	NA	josserand1983mixtec	NA
9862	soya11	gavilán	tađu̧	tađu̧	55	NA	NA	NA	josserand1983mixtec	NA
9968	soya11	alacrán	ⁿdi-đu̧ʔma̧	ⁿdi-đu̧ʔma̧	56	NA	NA	NA	josserand1983mixtec	NA
10052	soya11	cucaracha	ⁿdʸu-điña̧	ⁿdʸu-điña̧	57	NA	NA	NA	josserand1983mixtec	NA
10176	soya11	rata	tnȩñȩ	tnȩñȩ	60	NA	NA	NA	josserand1983mixtec	NA
10175	soya11	rata	tni̧ñi̧	tni̧ñi̧	60	NA	NA	NA	josserand1983mixtec	NA
10301	soya11	venado	iđu	iđu	61	NA	NA	NA	josserand1983mixtec	NA
10417	soya11	ardilla	kʷa̧ñu̧	kʷa̧ñu̧	62	NA	NA	NA	josserand1983mixtec	NA
10541	soya11	gato	ƀilu	ƀilu	69	NA	NA	NA	josserand1983mixtec	NA
10540	soya11	gato	wilu	wilu	69	NA	NA	NA	josserand1983mixtec	NA
10659	soya11	cuerno	ⁿdeke	ⁿdeke	76	NA	NA	NA	josserand1983mixtec	NA
10777	soya11	pluma	tno̧o̧	tno̧o̧	77	NA	NA	NA	josserand1983mixtec	NA
10776	soya11	pluma	tnu̧u̧	tnu̧u̧	77	NA	NA	NA	josserand1983mixtec	NA
10872	soya11	ala	ⁿǰiši	ⁿǰiši	78	NA	NA	NA	josserand1983mixtec	NA
10983	soya11	cola	đu̧ʔma̧	đu̧ʔma̧	79	NA	NA	NA	josserand1983mixtec	NA
11105	soya11	árbol	žutnu̧	žutnu̧	80	NA	NA	NA	josserand1983mixtec	NA
11204	soya11	hierba	žuku	žuku	81	NA	NA	NA	josserand1983mixtec	NA
11323	soya11	maguey	žawi	žawi	84	NA	NA	NA	josserand1983mixtec	NA
11441	soya11	maíz	no̧ni̧	no̧ni̧	87	NA	NA	NA	josserand1983mixtec	NA
11558	soya11	milpa	itu	itu	88	NA	NA	NA	josserand1983mixtec	NA
11679	soya11	masa	žusa̧	žusa̧	91	NA	NA	NA	josserand1983mixtec	NA
11800	soya11	tortilla	đita	đita	92	NA	NA	NA	josserand1983mixtec	NA
11985	soya11	caños	šiči	šiči	94	NA	NA	NA	josserand1983mixtec	NA
12074	soya11	espiga	žókó	žókó	95	NA	NA	NA	josserand1983mixtec	NA
12180	soya11	frijol(es)	ⁿduči	ⁿduči	96	NA	NA	NA	josserand1983mixtec	NA
12275	soya11	ejote	ⁿǰiči	ⁿǰiči	97	NA	NA	NA	josserand1983mixtec	NA
12386	soya11	sal	ñì̧ì̧	ñì̧ì̧	99	NA	NA	NA	josserand1983mixtec	NA
12613	soya11	caña	ⁿdoo	ⁿdoo	102	NA	NA	NA	josserand1983mixtec	NA
12731	soya11	miel	ⁿduđi	ⁿduđi	103	NA	NA	NA	josserand1983mixtec	NA
12855	soya11	blanquillo, huevo	ⁿdewe	ⁿdewe	105	NA	NA	NA	josserand1983mixtec	NA
12951	soya11	jitomate	ti-na̧na̧	ti-na̧na̧	106	NA	NA	NA	josserand1983mixtec	NA
13037	soya11	nopal	ƀiʔⁿza	ƀiʔⁿza	110	NA	NA	NA	josserand1983mixtec	NA
13036	soya11	nopal	wi̧ʔⁿza	wi̧ʔⁿza	110	NA	NA	NA	josserand1983mixtec	NA
13232	soya11	carne	ko̧ño̧	ko̧ño̧	114	NA	NA	NA	josserand1983mixtec	NA
13351	soya11	comal	šiyo	šiyo	115	NA	NA	NA	josserand1983mixtec	NA
13449	soya11	olla	keđe	keđe	116	NA	NA	NA	josserand1983mixtec	NA
13548	soya11	horno	šitno̧	šitno̧	117	NA	NA	NA	josserand1983mixtec	NA
13549	soya11	horno	šitnu̧	šitnu̧	117	NA	NA	NA	josserand1983mixtec	NA
13663	soya11	lumbre	ño̧ʔo̧	ño̧ʔo̧	118	NA	NA	NA	josserand1983mixtec	NA
13785	soya11	humo	ño̧ʔma̧	ño̧ʔma̧	121	NA	NA	NA	josserand1983mixtec	NA
13885	soya11	basura	mi̧ʔi̧	mi̧ʔi̧	122	NA	NA	NA	josserand1983mixtec	NA
14003	soya11	jícara	žaši	žaši	124	NA	NA	NA	josserand1983mixtec	NA
14112	soya11	cajón	satno̧	satno̧	126	NA	NA	NA	josserand1983mixtec	NA
14224	soya11	hilo	žuʔwa	žuʔwa	127	NA	NA	NA	josserand1983mixtec	NA
14320	soya11	peine	kukʷa	kukʷa	128	NA	NA	NA	josserand1983mixtec	NA
14393	soya11	agujero	žawi	žawi	130	NA	NA	NA	josserand1983mixtec	NA
14496	soya11	red	ño̧no̧	ño̧no̧	131	NA	NA	NA	josserand1983mixtec	NA
14621	soya11	agua	ⁿduca	ⁿduca	137	NA	NA	NA	josserand1983mixtec	NA
14749	soya11	lluvia	(ku̧u̧)-đawi	ku̧u̧-đawi	138	NA	NA	NA	josserand1983mixtec	NA
14874	soya11	río	žua	žua	139	NA	NA	NA	josserand1983mixtec	NA
14970	soya11	rocío	žužu	žužu	140	NA	NA	NA	josserand1983mixtec	NA
15085	soya11	cerro	žuku	žuku	141	NA	NA	NA	josserand1983mixtec	NA
15211	soya11	llano	žođo	žođo	142	NA	NA	NA	josserand1983mixtec	NA
15335	soya11	piedra	žuu	žuu	143	NA	NA	NA	josserand1983mixtec	NA
15451	soya11	algodón	kači	kači	144	NA	NA	NA	josserand1983mixtec	NA
15649	soya11	cera	ño̧ma̧	ño̧ma̧	148	NA	NA	NA	josserand1983mixtec	NA
15773	soya11	lodo	ⁿzaʔyu	ⁿzaʔyu	149	NA	NA	NA	josserand1983mixtec	NA
15890	soya11	espuma	ti-i̧ño̧	ti-i̧ño̧	150	NA	NA	NA	josserand1983mixtec	NA
15889	soya11	espuma	ti-i̧ñu̧	ti-i̧ñu̧	150	NA	NA	NA	josserand1983mixtec	NA
16009	soya11	rojo	kʷaʔa	kʷaʔa	152	NA	NA	NA	josserand1983mixtec	NA
16123	soya11	amarillo	kʷa̧a̧	kʷa̧a̧	154	NA	NA	NA	josserand1983mixtec	NA
16242	soya11	dos	uu	uu	158	NA	NA	NA	josserand1983mixtec	NA
16363	soya11	tres	o̧ni̧	o̧ni̧	159	NA	NA	NA	josserand1983mixtec	NA
16487	soya11	cuatro	ko̧o̧	ko̧o̧	160	NA	NA	NA	josserand1983mixtec	NA
16486	soya11	cuatro	ku̧u̧	ku̧u̧	160	NA	NA	NA	josserand1983mixtec	NA
16607	soya11	cinco	o̧ʔo̧	o̧ʔo̧	161	NA	NA	NA	josserand1983mixtec	NA
16724	soya11	seis	i̧ño̧	i̧ño̧	162	NA	NA	NA	josserand1983mixtec	NA
16841	soya11	siete	usa	usa	163	NA	NA	NA	josserand1983mixtec	NA
16956	soya11	ocho	o̧na̧	o̧na̧	164	NA	NA	NA	josserand1983mixtec	NA
16957	soya11	ocho	u̧na̧	u̧na̧	164	NA	NA	NA	josserand1983mixtec	NA
17072	soya11	diez	uši	uši	166	NA	NA	NA	josserand1983mixtec	NA
17190	soya11	quince	sa̧ʔu̧	sa̧ʔu̧	167	NA	NA	NA	josserand1983mixtec	NA
17305	soya11	pobre	ⁿdaʔwi	ⁿdaʔwi	169	NA	NA	NA	josserand1983mixtec	NA
17423	soya11	frío	(xa)wiši	xawiši	171	NA	NA	NA	josserand1983mixtec	NA
17424	soya11	frío	ƀiši	ƀiši	171	NA	NA	NA	josserand1983mixtec	NA
17524	soya11	caliente	i̧ʔni̧	i̧ʔni̧	172	NA	NA	NA	josserand1983mixtec	NA
17634	soya11	grande (sg.)	kaʔno̧	kaʔno̧	173	NA	NA	NA	josserand1983mixtec	NA
17635	soya11	grande (sg.)	kaʔnu̧	kaʔnu̧	173	NA	NA	NA	josserand1983mixtec	NA
17760	soya11	chico	či-luči	či-luči	175	NA	NA	NA	josserand1983mixtec	NA
17759	soya11	chico	xa	xa	175	NA	NA	NA	josserand1983mixtec	NA
17863	soya11	bueno	ƀaʔa	ƀaʔa	179	NA	NA	NA	josserand1983mixtec	NA
17862	soya11	bueno	waʔa	waʔa	179	NA	NA	NA	josserand1983mixtec	NA
17971	soya11	dulce	xa-wiđi	xa-wiđi	180	NA	NA	NA	josserand1983mixtec	NA
18070	soya11	salado	ađa	ađa	181	NA	NA	NA	josserand1983mixtec	NA
18158	soya11	amargo	uwa	uwa	182	NA	NA	NA	josserand1983mixtec	NA
18245	soya11	sabroso	ađi	ađi	183	NA	NA	NA	josserand1983mixtec	NA
18397	soya11	flojo	đusa	đusa	186	NA	NA	NA	josserand1983mixtec	NA
18398	soya11	floja	taya	taya	186	NA	NA	NA	josserand1983mixtec	NA
18512	soya11	feo	kʷiʔ(y)a	kʷiʔya	187	NA	NA	NA	josserand1983mixtec	NA
18620	soya11	está cerca	ža̧tni̧	ža̧tni̧	189	NA	NA	NA	josserand1983mixtec	NA
18730	soya11	pesado	wee	wee	191	NA	NA	NA	josserand1983mixtec	NA
18845	soya11	lisa, liso	ⁿdeʔwe	ⁿdeʔwe	193	NA	NA	NA	josserand1983mixtec	NA
18962	soya11	despacio	kʷee	kʷee	194	NA	NA	NA	josserand1983mixtec	NA
19076	soya11	ayer	iku	iku	195	NA	NA	NA	josserand1983mixtec	NA
19195	soya11	año	kʷia	kʷia	196	NA	NA	NA	josserand1983mixtec	NA
19194	soya11	año	kʷiya	kʷiya	196	NA	NA	NA	josserand1983mixtec	NA
19295	soya11	ahora	witña̧	witña̧	197	NA	NA	NA	josserand1983mixtec	NA
19385	soya11	toda la noche	ni̧ña̧	ni̧ña̧	199	NA	NA	NA	josserand1983mixtec	NA
19498	soya11	día	kewe	kewe	200	NA	NA	NA	josserand1983mixtec	NA
19619	soya11	mitad	đawa	đawa	202	NA	NA	NA	josserand1983mixtec	NA
19738	soya11	trabajo	tni̧o̧	tni̧o̧	204	NA	NA	NA	josserand1983mixtec	NA
19739	soya11	trabajo	tni̧u̧	tni̧u̧	204	NA	NA	NA	josserand1983mixtec	NA
19859	soya11	palabra	tno̧ʔo̧	tno̧ʔo̧	205	NA	NA	NA	josserand1983mixtec	NA
19950	soya11	culpa	kʷači	kʷači	206	NA	NA	NA	josserand1983mixtec	NA
20068	soya11	cuándo	(a̧)na̧	a̧na̧	208	NA	NA	NA	josserand1983mixtec	NA
