ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6516	mont14	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6635	mont14	hombre	čee	čee	13	NA	NA	NA	josserand1983mixtec	NA
6636	mont14	hombre	čii-žɨɨ	čii-žɨɨ	13	NA	NA	NA	josserand1983mixtec	NA
7042	mont14	diente	nu̧ʔu̧	nu̧ʔu̧	22	NA	NA	NA	josserand1983mixtec	NA
7129	mont14	boca	žuʔu	žuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7350	mont14	nariz	đi̧Nni̧	đi̧Nni̧	25	NA	NA	NA	josserand1983mixtec	NA
7581	mont14	uña	či̧i̧ⁿ	či̧i̧ⁿ	28	NA	NA	NA	josserand1983mixtec	NA
7699	mont14	tripas	šiti-kʷači	šiti-kʷači	31	NA	NA	NA	josserand1983mixtec	NA
8142	mont14	grano	či-u̧ʔu̧	či-u̧ʔu̧	36	NA	NA	NA	josserand1983mixtec	NA
8533	mont14	calzón, pantalón	kalso̧ni̧	kalso̧ni̧	41	NA	NA	NA	josserand1983mixtec	NA
8704	mont14	pueblo	ñu̧u̧	ñu̧u̧	43	NA	NA	NA	josserand1983mixtec	NA
9026	mont14	petate	žuu	žuu	47	NA	NA	NA	josserand1983mixtec	NA
9143	mont14	tapanco	šito	šito	48	NA	NA	NA	josserand1983mixtec	NA
9261	mont14	banquito	banku	banku	49	NA	NA	NA	josserand1983mixtec	NA
9499	mont14	pájaro	đaa	đaa	51	NA	NA	NA	josserand1983mixtec	NA
10146	mont14	rata	ni̧ñi̧	ni̧ñi̧	60	NA	NA	NA	josserand1983mixtec	NA
10277	mont14	venado	iđu	iđu	61	NA	NA	NA	josserand1983mixtec	NA
10752	mont14	pluma	Nnu̧u̧	Nnu̧u̧	77	NA	NA	NA	josserand1983mixtec	NA
10751	mont14	pluma	tnu̧u̧	tnu̧u̧	77	NA	NA	NA	josserand1983mixtec	NA
10959	mont14	cola	đuʔa̧	đuʔa̧	79	NA	NA	NA	josserand1983mixtec	NA
11081	mont14	árbol	šu̧ʔnu̧	šu̧ʔnu̧	80	NA	NA	NA	josserand1983mixtec	NA
11080	mont14	árbol	žu̧ʔnu̧	žu̧ʔnu̧	80	NA	NA	NA	josserand1983mixtec	NA
11189	mont14	hierba	žuku	žuku	81	NA	NA	NA	josserand1983mixtec	NA
11297	mont14	maguey	žaƀi	žaƀi	84	NA	NA	NA	josserand1983mixtec	NA
11417	mont14	maíz	nu̧ni̧	nu̧ni̧	87	NA	NA	NA	josserand1983mixtec	NA
11539	mont14	milpa	itu	itu	88	NA	NA	NA	josserand1983mixtec	NA
11652	mont14	masa	žuȼa̧	žuȼa̧	91	NA	NA	NA	josserand1983mixtec	NA
11775	mont14	tortilla	đita	đita	92	NA	NA	NA	josserand1983mixtec	NA
11970	mont14	surco	surku	surku	94	NA	NA	NA	josserand1983mixtec	NA
12057	mont14	espiga	žoko	žoko	95	NA	NA	NA	josserand1983mixtec	NA
12156	mont14	frijol(es)	luči	luči	96	NA	NA	NA	josserand1983mixtec	NA
12360	mont14	sal	ñi̧i̧	ñi̧i̧	99	NA	NA	NA	josserand1983mixtec	NA
12473	mont14	calabaza	žɨkɨ̧	žɨkɨ̧	100	NA	NA	NA	josserand1983mixtec	NA
12705	mont14	miel	ⁿduđi	ⁿduđi	103	NA	NA	NA	josserand1983mixtec	NA
12829	mont14	blanquillo, huevo	ⁿdɨƀɨ	ⁿdɨƀɨ	105	NA	NA	NA	josserand1983mixtec	NA
13207	mont14	carne	ku̧ñu̧	ku̧ñu̧	114	NA	NA	NA	josserand1983mixtec	NA
13324	mont14	comal	šio	šio	115	NA	NA	NA	josserand1983mixtec	NA
13639	mont14	lumbre	ñu̧ʔu̧	ñu̧ʔu̧	118	NA	NA	NA	josserand1983mixtec	NA
13758	mont14	humo	ñu̧ʔu̧	ñu̧ʔu̧	121	NA	NA	NA	josserand1983mixtec	NA
13869	mont14	basura	mi̧ʔi̧	mi̧ʔi̧	122	NA	NA	NA	josserand1983mixtec	NA
13976	mont14	jícara	žaši	žaši	124	NA	NA	NA	josserand1983mixtec	NA
14199	mont14	hilo	žuʔa	žuʔa	127	NA	NA	NA	josserand1983mixtec	NA
14306	mont14	peine	kukʷa	kukʷa	128	NA	NA	NA	josserand1983mixtec	NA
14473	mont14	red	ñu̧nu̧	ñu̧nu̧	131	NA	NA	NA	josserand1983mixtec	NA
14724	mont14	lluvia	đaƀi	đaƀi	138	NA	NA	NA	josserand1983mixtec	NA
14847	mont14	río	šuȼa	šuȼa	139	NA	NA	NA	josserand1983mixtec	NA
14848	mont14	río	žuȼa	žuȼa	139	NA	NA	NA	josserand1983mixtec	NA
15060	mont14	cerro	žuku	žuku	141	NA	NA	NA	josserand1983mixtec	NA
15184	mont14	llano	žođo	žođo	142	NA	NA	NA	josserand1983mixtec	NA
15310	mont14	piedra	žuu	žuu	143	NA	NA	NA	josserand1983mixtec	NA
