ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6386	jate11	CHILD (DESCENDANT)	hijo/hija	đaʔa	đaʔa	5	1801	NA	NA	josserand1983mixtec	NA
6620	jate11	MAN	hombre	sa-žɨɨ	sa-žɨɨ	13	1554	NA	NA	josserand1983mixtec	NA
6621	jate11	MAN	hombre	se-žɨɨ	se-žɨɨ	13	1554	NA	NA	josserand1983mixtec	NA
6919	jate11	BLOOD	sangre	ni̧ñi̧	ni̧ñi̧	17	946	NA	NA	josserand1983mixtec	NA
7032	jate11	TOOTH	diente	nu̧ʔu̧	nu̧ʔu̧	22	1380	NA	NA	josserand1983mixtec	NA
7221	jate11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7338	jate11	NOSE	nariz	đi̧(ʔ)ni̧	đi̧ʔni̧	25	1221	NA	NA	josserand1983mixtec	NA
7453	jate11	NOSE	cuello	đuku̧	đuku̧	25	1221	NA	NA	josserand1983mixtec	NA
7568	jate11	FINGERNAIL	uña	ti-ni̧ñɨ̧	ti-ni̧ñɨ̧	28	1258	NA	NA	josserand1983mixtec	NA
7567	jate11	FINGERNAIL	uña	ti̧ni̧	ti̧ni̧	28	1258	NA	NA	josserand1983mixtec	NA
7686	jate11	INTESTINES	tripas	šiti	šiti	31	1991	NA	NA	josserand1983mixtec	NA
7805	jate11	FOOT	pie	šaʔa	šaʔa	32	1301	NA	NA	josserand1983mixtec	NA
7921	jate11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8131	jate11	SWELLING	grano	ti-u̧ʔu̧	ti-u̧ʔu̧	35	1903	NA	NA	josserand1983mixtec	NA
8245	jate11	PUS	pus	ⁿdakʷa	ⁿdakʷa	37	1808	NA	NA	josserand1983mixtec	NA
8423	jate11	SANDAL	huarache	ⁿǰisa	ⁿǰisa	40	NA	NA	NA	josserand1983mixtec	NA
8692	jate11	TOWN OR VILLAGE	pueblo	ñu̧u̧	ñu̧u̧	43	3609	NA	NA	josserand1983mixtec	NA
8806	jate11	HOUSE	casa	ƀeʔe	ƀeʔe	44	1252	NA	NA	josserand1983mixtec	NA
9011	jate11	MAT	petate	žuu	žuu	47	195	NA	NA	josserand1983mixtec	NA
9131	jate11	BED	cama	kama	kama	48	1663	NA	NA	josserand1983mixtec	NA
9247	jate11	STOOL	banquito	banku	banku	49	2058	NA	NA	josserand1983mixtec	NA
9368	jate11	ANIMAL	animal	(-tɨ)	-tɨ	50	619	NA	NA	josserand1983mixtec	NA
9369	jate11	ANIMAL	animal	kiti	kiti	50	619	NA	NA	josserand1983mixtec	NA
10132	jate11	ANIMAL	rata	ti-ni̧ñi̧	ti-ni̧ñi̧	50	619	NA	NA	josserand1983mixtec	NA
9486	jate11	BIRD	pájaro	tɨ-đaa	tɨ-đaa	51	937	NA	NA	josserand1983mixtec	NA
10265	jate11	BIRD	venado	iđu	iđu	51	937	NA	NA	josserand1983mixtec	NA
10381	jate11	FISH	ardilla	laƀiči	laƀiči	52	227	NA	NA	josserand1983mixtec	NA
9692	jate11	FROG	rana	či-lekʷe	či-lekʷe	54	503	NA	NA	josserand1983mixtec	NA
10502	jate11	BEE	gato	ƀilu	ƀilu	59	665	NA	NA	josserand1983mixtec	NA
10624	jate11	ANT	cuerno	ⁿdeke	ⁿdeke	75	587	NA	NA	josserand1983mixtec	NA
