ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6410	pena12	hijo/hija	seʔe	seʔe	6	NA	NA	NA	josserand1983mixtec	NA
6527	pena12	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6650	pena12	hombre	tee	tee	13	NA	NA	NA	josserand1983mixtec	NA
6943	pena12	sangre	ni̧ñi̧	ni̧ñi̧	17	NA	NA	NA	josserand1983mixtec	NA
7136	pena12	boca	žuʔu	žuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7244	pena12	oreja	soʔo	soʔo	24	NA	NA	NA	josserand1983mixtec	NA
7361	pena12	nariz	šitni̧	šitni̧	25	NA	NA	NA	josserand1983mixtec	NA
7475	pena12	cuello	suku̧	suku̧	26	NA	NA	NA	josserand1983mixtec	NA
7593	pena12	uña	tni̧i̧	tni̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
7711	pena12	tripas	čii	čii	31	NA	NA	NA	josserand1983mixtec	NA
7829	pena12	pie	xaʔa	xaʔa	32	NA	NA	NA	josserand1983mixtec	NA
7944	pena12	enfermedad	kʷeʔe	kʷeʔe	33	NA	NA	NA	josserand1983mixtec	NA
8154	pena12	grano	ⁿdiʔi	ⁿdiʔi	36	NA	NA	NA	josserand1983mixtec	NA
8269	pena12	pus	ⁿdakʷa	ⁿdakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8447	pena12	huarache	ⁿdixa	ⁿdixa	40	NA	NA	NA	josserand1983mixtec	NA
8716	pena12	pueblo	ñu̧u̧	ñu̧u̧	43	NA	NA	NA	josserand1983mixtec	NA
8830	pena12	casa	ƀeʔe	ƀeʔe	44	NA	NA	NA	josserand1983mixtec	NA
9037	pena12	petate	žuu	žuu	47	NA	NA	NA	josserand1983mixtec	NA
9155	pena12	cama	xito	xito	48	NA	NA	NA	josserand1983mixtec	NA
9273	pena12	banquito	ba̧ᵑgu	ba̧ᵑgu	49	NA	NA	NA	josserand1983mixtec	NA
9393	pena12	animal	kiti	kiti	50	NA	NA	NA	josserand1983mixtec	NA
9511	pena12	pájaro	saa	saa	51	NA	NA	NA	josserand1983mixtec	NA
9717	pena12	rana	sapu	sapu	54	NA	NA	NA	josserand1983mixtec	NA
10161	pena12	rata	liᵑgi	liᵑgi	60	NA	NA	NA	josserand1983mixtec	NA
10289	pena12	venado	isu	isu	61	NA	NA	NA	josserand1983mixtec	NA
10405	pena12	ardilla	kʷa̧ni̧	kʷa̧ni̧	62	NA	NA	NA	josserand1983mixtec	NA
10528	pena12	gato	ƀilu	ƀilu	69	NA	NA	NA	josserand1983mixtec	NA
10647	pena12	cuerno	ⁿdiki	ⁿdiki	76	NA	NA	NA	josserand1983mixtec	NA
10764	pena12	pluma	tnu̧mi̧	tnu̧mi̧	77	NA	NA	NA	josserand1983mixtec	NA
10972	pena12	cola	su̧ʔma̧	su̧ʔma̧	79	NA	NA	NA	josserand1983mixtec	NA
11092	pena12	árbol	žutnu̧	žutnu̧	80	NA	NA	NA	josserand1983mixtec	NA
11309	pena12	maguey	žaƀi	žaƀi	84	NA	NA	NA	josserand1983mixtec	NA
11429	pena12	maíz	nu̧ni̧	nu̧ni̧	87	NA	NA	NA	josserand1983mixtec	NA
11665	pena12	masa	ñu̧xa̧	ñu̧xa̧	91	NA	NA	NA	josserand1983mixtec	NA
11788	pena12	tortilla	staa	staa	92	NA	NA	NA	josserand1983mixtec	NA
12168	pena12	frijol(es)	ⁿduči	ⁿduči	96	NA	NA	NA	josserand1983mixtec	NA
12372	pena12	sal	ñi̧i̧	ñi̧i̧	99	NA	NA	NA	josserand1983mixtec	NA
12485	pena12	calabaza	žiki̧	žiki̧	100	NA	NA	NA	josserand1983mixtec	NA
12601	pena12	caña	ⁿdoo	ⁿdoo	102	NA	NA	NA	josserand1983mixtec	NA
12718	pena12	miel	ⁿduši	ⁿduši	103	NA	NA	NA	josserand1983mixtec	NA
12841	pena12	blanquillo, huevo	ⁿdiƀi	ⁿdiƀi	105	NA	NA	NA	josserand1983mixtec	NA
13219	pena12	carne	ku̧ñu̧	ku̧ñu̧	114	NA	NA	NA	josserand1983mixtec	NA
13338	pena12	comal	xižo	xižo	115	NA	NA	NA	josserand1983mixtec	NA
13651	pena12	lumbre	ñu̧ʔu̧	ñu̧ʔu̧	118	NA	NA	NA	josserand1983mixtec	NA
13771	pena12	humo	ñu̧ʔma̧	ñu̧ʔma̧	121	NA	NA	NA	josserand1983mixtec	NA
13988	pena12	jícara	ña̧xi̧	ña̧xi̧	124	NA	NA	NA	josserand1983mixtec	NA
14100	pena12	cajón	kaxa	kaxa	126	NA	NA	NA	josserand1983mixtec	NA
14212	pena12	hilo	žuʔƀa	žuʔƀa	127	NA	NA	NA	josserand1983mixtec	NA
14484	pena12	red	ñu̧nu̧	ñu̧nu̧	131	NA	NA	NA	josserand1983mixtec	NA
14609	pena12	agua	ⁿdute	ⁿdute	137	NA	NA	NA	josserand1983mixtec	NA
14736	pena12	lluvia	saƀi	saƀi	138	NA	NA	NA	josserand1983mixtec	NA
14861	pena12	río	žute	žute	139	NA	NA	NA	josserand1983mixtec	NA
15072	pena12	cerro	žuku	žuku	141	NA	NA	NA	josserand1983mixtec	NA
