ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6451	yucu16	hijo/hija de varón	đeʔi	đeʔi	5	NA	NA	NA	josserand1983mixtec	NA
6452	yucu16	hijo/hija de hembra	seʔe	seʔe	5	NA	NA	NA	josserand1983mixtec	NA
5577	yucu16	hijo	θe¹Ɂe²	θe¹Ɂe²	5	NA	NA	NA	swanton2020observaciones	NA
6567	yucu16	hermano de hombre	ña̧ni̧	ña̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
5582	yucu16	hermano de hombre	ɲa²ni²	ɲa²ni²	9	NA	NA	NA	swanton2020observaciones	NA
6693	yucu16	hombre	taa	taa	13	NA	NA	NA	josserand1983mixtec	NA
6986	yucu16	sangre	ni̧i̧	ni̧i̧	17	NA	NA	NA	josserand1983mixtec	NA
5587	yucu16	sangre	ɲi¹i¹	ɲi¹i¹	17	tipo I	NA	NA	swanton2020observaciones	NA
5592	yucu16	pelo	i³θi¹	i³θi¹	19	tipo I	NA	NA	swanton2020observaciones	NA
5597	yucu16	lengua	ja³a¹	ja³a¹	21	NA	NA	NA	swanton2020observaciones	NA
5602	yucu16	boca, borde	jy³y¹	jy³y¹	23	tipo I	NA	NA	swanton2020observaciones	NA
7284	yucu16	oreja	soʔo	soʔo	24	NA	NA	NA	josserand1983mixtec	NA
7401	yucu16	nariz	ši̧ⁿti	ši̧ⁿti	25	NA	NA	NA	josserand1983mixtec	NA
7514	yucu16	cuello	điko	điko	26	NA	NA	NA	josserand1983mixtec	NA
7634	yucu16	uña	či̧i̧	či̧i̧	28	NA	NA	NA	josserand1983mixtec	NA
5607	yucu16	uña	ʧi³ĩ¹	ʧi³ĩ¹	28	NA	NA	NA	swanton2020observaciones	NA
7752	yucu16	tripas	šiti	šiti	31	NA	NA	NA	josserand1983mixtec	NA
7751	yucu16	tripas	sti	sti	31	NA	NA	NA	josserand1983mixtec	NA
7868	yucu16	pie	saʔa	saʔa	32	NA	NA	NA	josserand1983mixtec	NA
7984	yucu16	enfermedad	kʷeʔe	kʷeʔe	33	NA	NA	NA	josserand1983mixtec	NA
8193	yucu16	grano	ⁿdiʔi	ⁿdiʔi	36	NA	NA	NA	josserand1983mixtec	NA
8307	yucu16	pus	ⁿdaku	ⁿdaku	37	NA	NA	NA	josserand1983mixtec	NA
8489	yucu16	huarache	ⁿdisa	ⁿdisa	40	NA	NA	NA	josserand1983mixtec	NA
5616	yucu16	huarache	ⁿdy¹sa¹	ⁿdy¹sa¹	40	NA	NA	NA	swanton2020observaciones	NA
8754	yucu16	pueblo	ñu̧u̧	ñu̧u̧	43	NA	NA	NA	josserand1983mixtec	NA
5625	yucu16	pueblo	ɲo²o²	ɲo²o²	43	NA	NA	NA	swanton2020observaciones	NA
8869	yucu16	casa	veʔe	veʔe	44	NA	NA	NA	josserand1983mixtec	NA
5630	yucu16	camino	i³ʧi¹	i³ʧi¹	45	tipo I	NA	NA	swanton2020observaciones	NA
9079	yucu16	petate	žiƀi	žiƀi	47	NA	NA	NA	josserand1983mixtec	NA
9194	yucu16	cama	šito	šito	48	NA	NA	NA	josserand1983mixtec	NA
9316	yucu16	banquito	banku	banku	49	NA	NA	NA	josserand1983mixtec	NA
9434	yucu16	animal	kiti	kiti	50	NA	NA	NA	josserand1983mixtec	NA
5639	yucu16	animal	ki³ti¹	ki³ti¹	50	tipo I	NA	NA	swanton2020observaciones	NA
9550	yucu16	pájaro	laa	laa	51	NA	NA	NA	josserand1983mixtec	NA
9760	yucu16	rana	laʔƀa	laʔƀa	54	NA	NA	NA	josserand1983mixtec	NA
5648	yucu16	chapulín	ti¹ka²	ti¹ka²	58	NA	NA	NA	swanton2020observaciones	NA
10212	yucu16	rata	ti-yoto	ti-yoto	60	NA	NA	NA	josserand1983mixtec	NA
10331	yucu16	venado	sa-kʷaa	sa-kʷaa	61	NA	NA	NA	josserand1983mixtec	NA
10442	yucu16	ardilla	ⁿdi-kʷi̧i̧	ⁿdi-kʷi̧i̧	62	NA	NA	NA	josserand1983mixtec	NA
5653	yucu16	ardilla	ⁿdi²=kʷi³ĩ³	ⁿdi²-kʷi³ĩ³	66	tono inesperado	NA	NA	swanton2020observaciones	NA
5658	yucu16	perro	ti¹na²	t-i¹na²	68	animal-dog	NA	NA	swanton2020observaciones	NA
10570	yucu16	gato	(čito)	čito	69	NA	NA	NA	josserand1983mixtec	NA
10805	yucu16	pluma	tu̧mi̧	tu̧mi̧	77	NA	NA	NA	josserand1983mixtec	NA
5663	yucu16	pluma	tu¹mi²	tu¹mi²	77	NA	NA	NA	swanton2020observaciones	NA
11011	yucu16	cola	ⁿdoʔo	ⁿdoʔo	79	NA	NA	NA	josserand1983mixtec	NA
11132	yucu16	árbol	žito	žito	80	NA	NA	NA	josserand1983mixtec	NA
5668	yucu16	árbol	ji³to¹	ji³to¹	80	tipo I	NA	NA	swanton2020observaciones	NA
5673	yucu16	hierba	jy¹ky¹	jy¹ky¹	81	NA	NA	NA	swanton2020observaciones	NA
5678	yucu16	pasto	i²ta²	i²ta²	82	NA	NA	NA	swanton2020observaciones	NA
5683	yucu16	flor	i²ta²	i²ta²	83	NA	NA	NA	swanton2020observaciones	NA
11353	yucu16	maguey	yau	yau	84	NA	NA	NA	josserand1983mixtec	NA
5688	yucu16	espina	i³õ¹	i³õ¹	86	tipo I	NA	NA	swanton2020observaciones	NA
11470	yucu16	maíz	nu̧ni̧	nu̧ni̧	87	NA	NA	NA	josserand1983mixtec	NA
5693	yucu16	maíz	no¹ni¹	no¹ni¹	87	NA	NA	NA	swanton2020observaciones	NA
11587	yucu16	milpa	iti	iti	88	NA	NA	NA	josserand1983mixtec	NA
11707	yucu16	masa	yusa	yusa	91	NA	NA	NA	josserand1983mixtec	NA
11829	yucu16	tortilla	đita	đita	92	NA	NA	NA	josserand1983mixtec	NA
12208	yucu16	frijol(es)	ⁿdiši	ⁿdiši	96	NA	NA	NA	josserand1983mixtec	NA
