ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6244	jica13	basura (en el piso)	yáká	yáká	122	rare	NA	NA	Emily John-Martin	NA
6245	jica13	plato	ko̠'ó	ko̠'ó	123	NA	NA	NA	Emily John-Martin	NA
6246	jica13	jícara	yaxín	yaxín	124	NA	NA	NA	Emily John-Martin	NA
6247	jica13	canasta	nto̠'ó	nto̠'ó	125	NA	NA	NA	Emily John-Martin	NA
6248	jica13	tenate	to̠ká	to̠ká	125	NA	NA	NA	Emily John-Martin	NA
6249	jica13	caja, cajón	xa̠tún	xa̠tún	126	NA	NA	NA	Emily John-Martin	NA
6250	jica13	hilo	yu̠'va̠	yu̠'va̠	127	NA	NA	NA	Emily John-Martin	NA
6251	jica13	peine	vi̠ka̠	vi̠ka̠	128	NA	NA	NA	Emily John-Martin	NA
6252	jica13	peine	kui̠ka̠	kui̠ka̠	128	NA	NA	NA	Emily John-Martin	NA
6253	jica13	mecate, cuerda	yo'ó	yo'ó	129	NA	NA	NA	Emily John-Martin	NA
6254	jica13	agujero, hoyo	ya̠vi̠	ya̠vi̠	130	NA	NA	NA	Emily John-Martin	NA
6255	jica13	red	nuñú	nuñú	131	NA	NA	NA	Emily John-Martin	NA
6256	jica13	jabón	na̠má	na̠má	132	NA	NA	NA	Emily John-Martin	NA
6257	jica13	anillo	xe'é	xe'é	133	NA	NA	NA	Emily John-Martin	NA
6258	jica13	luna	yo̠ó	yo̠ó	134	NA	NA	NA	Emily John-Martin	NA
6259	jica13	nube	vi̠kó	vi̠kó	135	NA	NA	NA	Emily John-Martin	NA
6260	jica13	rayo, relámpago	taxa	taxa	136	NA	NA	NA	Emily John-Martin	NA
6261	jica13	agua	ti̠kuǐi	ti̠kuǐi	137	NA	NA	NA	Emily John-Martin	NA
6262	jica13	lluvia	sa̠ví	sa̠ví	138	NA	NA	NA	Emily John-Martin	NA
6263	jica13	río	i̠tia	i̠tia	139	NA	NA	NA	Emily John-Martin	NA
6264	jica13	rocío	yúyú	yúyú	140	NA	NA	NA	Emily John-Martin	NA
6265	jica13	cerro	yukú	yukú	141	NA	NA	NA	Emily John-Martin	NA
6266	jica13	llanura, llano	yosó	yosó	142	NA	NA	NA	Emily John-Martin	NA
6267	jica13	piedra	yu̠ú	yu̠ú	143	NA	NA	NA	Emily John-Martin	NA
6268	jica13	piedra	kavá	kavá	143	NA	NA	NA	Emily John-Martin	NA
6269	jica13	algodón	ka̠chí	ka̠chí	144	NA	NA	NA	Emily John-Martin	NA
6270	jica13	fierro	ka̠a̠	ka̠a̠	145	NA	NA	NA	Emily John-Martin	NA
6271	jica13	papel	tutu	tutu	146	NA	NA	NA	Emily John-Martin	NA
6272	jica13	cal	kaka	kaka	147	NA	NA	NA	Emily John-Martin	NA
6273	jica13	cera	ñu̠má	ñu̠má	148	NA	NA	NA	Emily John-Martin	NA
6274	jica13	lodo	ntia̠'yu̠	ntia̠'yu̠	149	NA	NA	NA	Emily John-Martin	NA
6275	jica13	espuma	ñu̠ñu̠	ñu̠ñu̠	150	NA	NA	NA	Emily John-Martin	NA
6276	jica13	polvo	yuchí	yuchí	151	NA	NA	NA	Emily John-Martin	NA
6277	jica13	polvo	yáká	yáká	151	NA	NA	NA	Emily John-Martin	NA
6278	jica13	rojo	kuá'a	kuá'a	152	NA	NA	NA	Emily John-Martin	NA
6279	jica13	verde	kuîí	kuîí	153	NA	NA	NA	Emily John-Martin	NA
6280	jica13	amarillo	kuáan	kuáan	154	NA	NA	NA	Emily John-Martin	NA
6281	jica13	negro	ntiáá	ntiáá	155	NA	NA	NA	Emily John-Martin	NA
6282	jica13	blanco	yaa	yaa	156	NA	NA	NA	Emily John-Martin	NA
6283	jica13	uno	iin	iin	157	NA	NA	NA	Emily John-Martin	NA
6284	jica13	dos	u̠vi̠	u̠vi̠	158	NA	NA	NA	Emily John-Martin	NA
