ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6413	pino11	hijo/hija	seʔe	seʔe	5	NA	NA	NA	josserand1983mixtec	NA
6530	pino11	hermano de hombre	ya̧ni̧	ya̧ni̧	9	NA	NA	NA	josserand1983mixtec	NA
6653	pino11	hombre	rai	rai	13	NA	NA	NA	josserand1983mixtec	NA
6755	pino11	dueño	či-toʔo	či-toʔo	15	NA	NA	NA	josserand1983mixtec	NA
6839	pino11	sacerdote	sutu	sutu	16	NA	NA	NA	josserand1983mixtec	NA
6946	pino11	sangre	ni̧ñi̧	ni̧ñi̧	17	NA	NA	NA	josserand1983mixtec	NA
7049	pino11	diente	nu̧ʔu̧	nu̧ʔu̧	22	NA	NA	NA	josserand1983mixtec	NA
7139	pino11	boca	yuʔu	yuʔu	23	NA	NA	NA	josserand1983mixtec	NA
7247	pino11	oreja	soʔo	soʔo	24	NA	NA	NA	josserand1983mixtec	NA
7364	pino11	nariz	šiti	šiti	25	NA	NA	NA	josserand1983mixtec	NA
7478	pino11	cuello	suku	suku	26	NA	NA	NA	josserand1983mixtec	NA
7596	pino11	uña	ti̧ñi̧	ti̧ñi̧	28	NA	NA	NA	josserand1983mixtec	NA
7714	pino11	tripas	čiti	čiti	31	NA	NA	NA	josserand1983mixtec	NA
7832	pino11	pie	čaʔa	čaʔa	32	NA	NA	NA	josserand1983mixtec	NA
7947	pino11	enfermedad	kʷeʔe	kʷeʔe	33	NA	NA	NA	josserand1983mixtec	NA
8052	pino11	hinchazón	ⁿdaa	ⁿdaa	35	NA	NA	NA	josserand1983mixtec	NA
8157	pino11	grano	ⁿdiʔi	ⁿdiʔi	36	NA	NA	NA	josserand1983mixtec	NA
8272	pino11	pus	ⁿdakʷa	ⁿdakʷa	37	NA	NA	NA	josserand1983mixtec	NA
8354	pino11	orina	čaša	čaša	38	NA	NA	NA	josserand1983mixtec	NA
8355	pino11	orina	tata	tata	38	NA	NA	NA	josserand1983mixtec	NA
8451	pino11	huarache	ⁿdiča	ⁿdiča	40	NA	NA	NA	josserand1983mixtec	NA
8542	pino11	calzón, pantalón	čatu	čatu	41	NA	NA	NA	josserand1983mixtec	NA
8719	pino11	pueblo	ñú̧ú̧	ñú̧ú̧	43	NA	NA	NA	josserand1983mixtec	NA
8833	pino11	casa	ƀeʔe	ƀeʔe	44	NA	NA	NA	josserand1983mixtec	NA
