ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6357	chic11	CHILD (DESCENDANT)	hijo/hija	đaʔa	đaʔa	5	1801	NA	NA	josserand1983mixtec	NA
6479	chic11	BROTHER (OF MAN)	hermano de hombre	ša̧ni̧(-ni̧)	ša̧ni̧-ni̧	9	559	NA	NA	josserand1983mixtec	NA
6591	chic11	MAN	hombre	tʸee	tʸee	13	1554	NA	NA	josserand1983mixtec	NA
6717	chic11	OWNER	dueño	toʔo	toʔo	15	1036	NA	NA	josserand1983mixtec	NA
6803	chic11	OWNER	sacerdote	đutu	đutu	15	1036	NA	NA	josserand1983mixtec	NA
6892	chic11	BLOOD	sangre	nȩ̀ñȩ̀	nȩ̀ñȩ̀	17	946	NA	NA	josserand1983mixtec	NA
7009	chic11	TOOTH	diente	no̧ʔo̧	no̧ʔo̧	22	1380	NA	NA	josserand1983mixtec	NA
7097	chic11	MOUTH	boca	žuʔu	žuʔu	23	674	NA	NA	josserand1983mixtec	NA
7193	chic11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7310	chic11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7426	chic11	NOSE	cuello	đuku	đuku	25	1221	NA	NA	josserand1983mixtec	NA
7540	chic11	FINGERNAIL	uña	ku-či̧i̧	ku-či̧i̧	28	1258	NA	NA	josserand1983mixtec	NA
7658	chic11	INTESTINES	tripas	kʷiti-kʷači	kʷiti-kʷači	31	1991	NA	NA	josserand1983mixtec	NA
7778	chic11	FOOT	pie	saʔa	saʔa	32	1301	NA	NA	josserand1983mixtec	NA
7894	chic11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8009	chic11	SWELLING	hinchazón	kʷi̧ñu̧	kʷi̧ñu̧	35	1903	NA	NA	josserand1983mixtec	NA
8104	chic11	SWELLING	grano	ⁿr̃iʔi	ⁿr̃iʔi	35	1903	NA	NA	josserand1983mixtec	NA
8217	chic11	PUS	pus	ⁿřakʷa	ⁿřakʷa	37	1808	NA	NA	josserand1983mixtec	NA
8321	chic11	URINE	orina	(đači)đađa	đačiđađa	38	1142	NA	NA	josserand1983mixtec	NA
8396	chic11	SANDAL	huarache	ⁿǰisa	ⁿǰisa	40	NA	NA	NA	josserand1983mixtec	NA
8508	chic11	TROUSERS	calzón, pantalón	đo̧ʔno̧ kʷiši	đo̧ʔno̧ kʷiši	41	809	NA	NA	josserand1983mixtec	NA
8585	chic11	BLOUSE (WOVEN)	huipil	đo̧ʔno̧	đo̧ʔno̧	42	NA	NA	NA	josserand1983mixtec	NA
8663	chic11	TOWN OR VILLAGE	pueblo	ñu̧u̧	ñu̧u̧	43	3609	NA	NA	josserand1983mixtec	NA
8780	chic11	HOUSE	casa	weʔe	weʔe	44	1252	NA	NA	josserand1983mixtec	NA
8890	chic11	PATH	horcón	ti-đȩʔȩ	ti-đȩʔȩ	45	2252	NA	NA	josserand1983mixtec	NA
8982	chic11	MAT	petate	žuu	žuu	47	195	NA	NA	josserand1983mixtec	NA
9105	chic11	BED	cama	šito	šito	48	1663	NA	NA	josserand1983mixtec	NA
9219	chic11	STOOL	banquito	ȼayu	ȼayu	49	2058	NA	NA	josserand1983mixtec	NA
9341	chic11	ANIMAL	animal	ti(tata)	titata	50	619	NA	NA	josserand1983mixtec	NA
10099	chic11	ANIMAL	rata	tȩñȩ	tȩñȩ	50	619	NA	NA	josserand1983mixtec	NA
9459	chic11	BIRD	pájaro	đaa	đaa	51	937	NA	NA	josserand1983mixtec	NA
10238	chic11	BIRD	venado	iđu	iđu	51	937	NA	NA	josserand1983mixtec	NA
10354	chic11	FISH	ardilla	kʷa̧ñu̧	kʷa̧ñu̧	52	227	NA	NA	josserand1983mixtec	NA
9571	chic11	SNAKE	culebra	koo	koo	53	730	NA	NA	josserand1983mixtec	NA
9661	chic11	FROG	rana	ⁿdi-laʔwa	ⁿdi-laʔwa	54	503	NA	NA	josserand1983mixtec	NA
9793	chic11	HAWK	gavilán	đi̧ʔña̧	đi̧ʔña̧	55	307	NA	NA	josserand1983mixtec	NA
9794	chic11	HAWK	gavilán	tađu̧	tađu̧	55	307	NA	NA	josserand1983mixtec	NA
9921	chic11	HAWK	alacrán	či-r̃u̧ʔma̧	či-r̃u̧ʔma̧	55	307	NA	NA	josserand1983mixtec	NA
10006	chic11	COCKROACH	cucaracha	ⁿdi-đi̧ñu̧	ⁿdi-đi̧ñu̧	57	1575	NA	NA	josserand1983mixtec	NA
10473	chic11	BEE	gato	wilu	wilu	59	665	NA	NA	josserand1983mixtec	NA
10596	chic11	ANT	cuerno	ⁿreke	ⁿreke	75	587	NA	NA	josserand1983mixtec	NA
10711	chic11	FEATHER	pluma	tu̧mi̧	tu̧mi̧	77	1201	NA	NA	josserand1983mixtec	NA
10828	chic11	WING	ala	ⁿǰiši	ⁿǰiši	78	1257	NA	NA	josserand1983mixtec	NA
10918	chic11	TAIL	cola	đu̧ʔma̧	đu̧ʔma̧	79	1220	NA	NA	josserand1983mixtec	NA
11038	chic11	TREE	árbol	žutu	žutu	80	906	NA	NA	josserand1983mixtec	NA
11153	chic11	HERBACEOUS PLANT	hierba	kuʔu	kuʔu	81	NA	NA	NA	josserand1983mixtec	NA
11154	chic11	HERBACEOUS PLANT	hierba	žuku	žuku	81	NA	NA	NA	josserand1983mixtec	NA
11258	chic11	MAGUEY	maguey	žawi	žawi	84	NA	NA	NA	josserand1983mixtec	NA
11377	chic11	CORN	maíz	nu̧ni̧	nu̧ni̧	87	506	NA	NA	josserand1983mixtec	NA
11498	chic11	CORN FIELD	milpa	itu	itu	88	449	NA	NA	josserand1983mixtec	NA
