ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6356	chaz11	CHILD (DESCENDANT)	hijo/hija	đeʔe	đeʔe	5	1801	NA	NA	josserand1983mixtec	NA
6478	chaz11	BROTHER (OF MAN)	hermano de hombre	ña̧ni̧	ña̧ni̧	9	559	NA	NA	josserand1983mixtec	NA
6590	chaz11	MAN	hombre	tʸaa	tʸaa	13	1554	NA	NA	josserand1983mixtec	NA
6716	chaz11	OWNER	dueño	ña̧ʔa̧	ña̧ʔa̧	15	1036	NA	NA	josserand1983mixtec	NA
6802	chaz11	OWNER	sacerdote	đutu	đutu	15	1036	NA	NA	josserand1983mixtec	NA
6891	chaz11	BLOOD	sangre	ni̧i̧	ni̧i̧	17	946	NA	NA	josserand1983mixtec	NA
7008	chaz11	TOOTH	diente	nu̧ʔu̧	nu̧ʔu̧	22	1380	NA	NA	josserand1983mixtec	NA
7096	chaz11	MOUTH	boca	yuʔu	yuʔu	23	674	NA	NA	josserand1983mixtec	NA
7192	chaz11	EAR	oreja	loʔo	loʔo	24	1247	NA	NA	josserand1983mixtec	NA
7309	chaz11	NOSE	nariz	điči̧	điči̧	25	1221	NA	NA	josserand1983mixtec	NA
7425	chaz11	NOSE	cuello	đuku̧	đuku̧	25	1221	NA	NA	josserand1983mixtec	NA
7539	chaz11	FINGERNAIL	uña	čȩȩ	čȩȩ	28	1258	NA	NA	josserand1983mixtec	NA
7657	chaz11	INTESTINES	tripas	ȼiȼi	ȼiȼi	31	1991	NA	NA	josserand1983mixtec	NA
7777	chaz11	FOOT	pie	saʔa	saʔa	32	1301	NA	NA	josserand1983mixtec	NA
7893	chaz11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
8008	chaz11	SWELLING	hinchazón	nȩñu̧	nȩñu̧	35	1903	NA	NA	josserand1983mixtec	NA
8103	chaz11	SWELLING	grano	ii-(?)	ii-?	35	1903	NA	NA	josserand1983mixtec	NA
8216	chaz11	PUS	pus	ⁿdakʷa	ⁿdakʷa	37	1808	NA	NA	josserand1983mixtec	NA
8320	chaz11	URINE	orina	te-đađa	te-đađa	38	1142	NA	NA	josserand1983mixtec	NA
8395	chaz11	SANDAL	huarache	ⁿdisa	ⁿdisa	40	NA	NA	NA	josserand1983mixtec	NA
8507	chaz11	TROUSERS	calzón, pantalón	satu	satu	41	809	NA	NA	josserand1983mixtec	NA
8662	chaz11	TOWN OR VILLAGE	pueblo	ñu̧u̧	ñu̧u̧	43	3609	NA	NA	josserand1983mixtec	NA
8779	chaz11	HOUSE	casa	weʔe	weʔe	44	1252	NA	NA	josserand1983mixtec	NA
8889	chaz11	PATH	horcón	(tu)-đi̧ʔi̧	tu-đi̧ʔi̧	45	2252	NA	NA	josserand1983mixtec	NA
8981	chaz11	MAT	petate	yuwi	yuwi	47	195	NA	NA	josserand1983mixtec	NA
9218	chaz11	STOOL	banquito	teyu	teyu	49	2058	NA	NA	josserand1983mixtec	NA
9340	chaz11	ANIMAL	animal	kiȼi	kiȼi	50	619	NA	NA	josserand1983mixtec	NA
10098	chaz11	ANIMAL	rata	ȼi-ti̧i̧	ȼi-ti̧i̧	50	619	NA	NA	josserand1983mixtec	NA
9458	chaz11	BIRD	pájaro	laa	laa	51	937	NA	NA	josserand1983mixtec	NA
10237	chaz11	BIRD	venado	sa-kʷaa	sa-kʷaa	51	937	NA	NA	josserand1983mixtec	NA
9570	chaz11	SNAKE	culebra	koo	koo	53	730	NA	NA	josserand1983mixtec	NA
9791	chaz11	HAWK	gavilán	ȼi-đi̧ʔña̧	ȼi-đi̧ʔña̧	55	307	NA	NA	josserand1983mixtec	NA
9792	chaz11	HAWK	gavilán	tađu̧	tađu̧	55	307	NA	NA	josserand1983mixtec	NA
