ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
12859	teco11	blanquillo, huevo	ⁿǰìƀì	ⁿǰìƀì	105	NA	NA	NA	josserand1983mixtec	NA
12954	teco11	jitomate	či-na̧na̧	či-na̧na̧	106	NA	NA	NA	josserand1983mixtec	NA
13040	teco11	nopal	tu̧-ƀi̧ʔⁿča	tu̧-ƀi̧ʔⁿča	110	NA	NA	NA	josserand1983mixtec	NA
13121	teco11	mamey	ⁿčika	ⁿčika	111	NA	NA	NA	josserand1983mixtec	NA
13235	teco11	carne	kū̧ñó̧	kū̧ñó̧	114	NA	NA	NA	josserand1983mixtec	NA
13355	teco11	comal	sʸòò	sʸòò	115	NA	NA	NA	josserand1983mixtec	NA
13452	teco11	olla	kìsí	kìsí	116	NA	NA	NA	josserand1983mixtec	NA
13667	teco11	lumbre	ñú̧ʔù̧	ñú̧ʔù̧	118	NA	NA	NA	josserand1983mixtec	NA
13789	teco11	humo	ñū̧ʔmā̧	ñū̧ʔmā̧	121	NA	NA	NA	josserand1983mixtec	NA
13888	teco11	basura	mi̧ʔi̧	mi̧ʔi̧	122	NA	NA	NA	josserand1983mixtec	NA
14007	teco11	jícara	žaši	žaši	124	NA	NA	NA	josserand1983mixtec	NA
14115	teco11	cajón	šatu̧	šatu̧	126	NA	NA	NA	josserand1983mixtec	NA
14228	teco11	hilo	yoʔƀa	yoʔƀa	127	NA	NA	NA	josserand1983mixtec	NA
14323	teco11	peine	kʷìkà	kʷìkà	128	NA	NA	NA	josserand1983mixtec	NA
14499	teco11	red	ñū̧nù̧	ñū̧nù̧	131	NA	NA	NA	josserand1983mixtec	NA
14625	teco11	agua	či-kʷii	či-kʷii	137	NA	NA	NA	josserand1983mixtec	NA
14878	teco11	río	žɨ̄tʸá	žɨ̄tʸá	139	NA	NA	NA	josserand1983mixtec	NA
14973	teco11	rocío	žüžü	žüžü	140	NA	NA	NA	josserand1983mixtec	NA
15089	teco11	cerro	žɨ́kɨ̀	žɨ́kɨ̀	141	NA	NA	NA	josserand1983mixtec	NA
15216	teco11	llano	ⁿdōʔƀà	ⁿdōʔƀà	142	NA	NA	NA	josserand1983mixtec	NA
15215	teco11	llano	žoso	žoso	142	NA	NA	NA	josserand1983mixtec	NA
15339	teco11	piedra	žìì	žìì	143	NA	NA	NA	josserand1983mixtec	NA
15455	teco11	algodón	kàčì	kàčì	144	NA	NA	NA	josserand1983mixtec	NA
15541	teco11	fierro	tū̧ní̧	tū̧ní̧	145	NA	NA	NA	josserand1983mixtec	NA
15653	teco11	cera	ñù̧mà̧	ñù̧mà̧	148	NA	NA	NA	josserand1983mixtec	NA
15776	teco11	lodo	ⁿčaʔi	ⁿčaʔi	149	NA	NA	NA	josserand1983mixtec	NA
15895	teco11	espuma	čī̧ñù̧	čī̧ñù̧	150	NA	NA	NA	josserand1983mixtec	NA
16013	teco11	rojo	kʷaʔa	kʷaʔa	152	NA	NA	NA	josserand1983mixtec	NA
16127	teco11	amarillo	kʷa̧a̧	kʷa̧a̧	154	NA	NA	NA	josserand1983mixtec	NA
16247	teco11	dos	ʔìƀì	ʔìƀì	158	NA	NA	NA	josserand1983mixtec	NA
16246	teco11	dos	ʔīƀì	ʔīƀì	158	NA	NA	NA	josserand1983mixtec	NA
16367	teco11	tres	ʔù̧nì̧	ʔù̧nì̧	159	NA	NA	NA	josserand1983mixtec	NA
16491	teco11	cuatro	ku̧mì̧	ku̧mì̧	160	NA	NA	NA	josserand1983mixtec	NA
16611	teco11	cinco	ʔu̧ʔu̧	ʔu̧ʔu̧	161	NA	NA	NA	josserand1983mixtec	NA
16728	teco11	seis	ʔí̧ñù̧	ʔí̧ñù̧	162	NA	NA	NA	josserand1983mixtec	NA
16845	teco11	siete	ʔìxà	ʔìxà	163	NA	NA	NA	josserand1983mixtec	NA
16961	teco11	ocho	ʔu̧na̧	ʔu̧na̧	164	NA	NA	NA	josserand1983mixtec	NA
17076	teco11	diez	ʔišì	ʔišì	166	NA	NA	NA	josserand1983mixtec	NA
17194	teco11	quince	šàʔù̧	šàʔù̧	167	NA	NA	NA	josserand1983mixtec	NA
17309	teco11	pobre	ⁿdáʔƀí	ⁿdáʔƀí	169	NA	NA	NA	josserand1983mixtec	NA
17428	teco11	frío	ƀišʸi	ƀišʸi	171	NA	NA	NA	josserand1983mixtec	NA
17527	teco11	caliente	ʔi̧ʔni̧	ʔi̧ʔni̧	172	NA	NA	NA	josserand1983mixtec	NA
17639	teco11	grande (sg.)	káʔnū̧	káʔnū̧	173	NA	NA	NA	josserand1983mixtec	NA
17764	teco11	chico	loʔo	loʔo	175	NA	NA	NA	josserand1983mixtec	NA
17866	teco11	bueno	ƀaʔa	ƀaʔa	179	NA	NA	NA	josserand1983mixtec	NA
17975	teco11	dulce	ña̧-ƀīšī	ña̧-ƀīšī	180	NA	NA	NA	josserand1983mixtec	NA
18073	teco11	salado	ʔuʔva	ʔuʔva	181	NA	NA	NA	josserand1983mixtec	NA
18161	teco11	amargo	ʔoƀa	ʔoƀa	182	NA	NA	NA	josserand1983mixtec	NA
18249	teco11	sabroso	ʔasi	ʔasi	183	NA	NA	NA	josserand1983mixtec	NA
18403	teco11	floja	taža	taža	186	NA	NA	NA	josserand1983mixtec	NA
18402	teco11	flojo	kùṣ̌í	kùṣ̌í	186	NA	NA	NA	josserand1983mixtec	NA
18515	teco11	feo	kīní̧	kīní̧	187	NA	NA	NA	josserand1983mixtec	NA
18624	teco11	está cerca	žači	žači	189	NA	NA	NA	josserand1983mixtec	NA
18734	teco11	pesado	vee	vee	191	NA	NA	NA	josserand1983mixtec	NA
18849	teco11	lisa, liso	ⁿčiʔi	ⁿčiʔi	193	NA	NA	NA	josserand1983mixtec	NA
18966	teco11	despacio	kʷee	kʷee	194	NA	NA	NA	josserand1983mixtec	NA
19080	teco11	ayer	kuni	kuni	195	NA	NA	NA	josserand1983mixtec	NA
19199	teco11	año	kʷia	kʷia	196	NA	NA	NA	josserand1983mixtec	NA
19298	teco11	ahora	ƀiči	ƀiči	197	NA	NA	NA	josserand1983mixtec	NA
19388	teco11	toda la noche	ñi̧ñu̧-žaa	ñi̧ñu̧-žaa	199	NA	NA	NA	josserand1983mixtec	NA
19502	teco11	día	kìƀì	kìƀì	200	NA	NA	NA	josserand1983mixtec	NA
19623	teco11	mitad	ña̧ʔnu̧	ña̧ʔnu̧	202	NA	NA	NA	josserand1983mixtec	NA
19743	teco11	trabajo	čú̧ú̧	čú̧ú̧	204	NA	NA	NA	josserand1983mixtec	NA
19863	teco11	palabra	tu̧ʔu̧	tu̧ʔu̧	205	NA	NA	NA	josserand1983mixtec	NA
19953	teco11	culpa	kʷàčí	kʷàčí	206	NA	NA	NA	josserand1983mixtec	NA
20071	teco11	cuándo	ña̧ma̧	ña̧ma̧	208	NA	NA	NA	josserand1983mixtec	NA
