Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
i,NA,i,V,NA,NA,pike1976stress,diux11
i,NA,i,V,NA,NA,mak1953comparison,gran11
i,NA,i,V,NA,NA,pike1967huajuapan,huaj11
i,NA,i,V,NA,NA,NA,itun12
i,NA,i,V,NA,NA,pike1978phonology,mixt11
i,NA,i,V,NA,NA,mak1958tonal,ocot11
i,NA,i,V,NA,NA,NA,NA
i,NA,i,V,NA,NA,NA,NA
i,NA,i,V,NA,NA,NA,NA
i,NA,i,V,NA,NA,NA,NA
i̧,NA,ĩ,V,NA,NA,josserand1983mixtec,alac11
i̢,NA,ĩ,V,NA,NA,mak1953comparison,atat11
i̢,NA,ĩ,V,NA,NA,pankratz1967phonology,ayut11
ĩ,NA,ĩ,V,NA,NA,schultze-jena1938azteken,cahu11
in$,NA,ĩ,V,NA,NA,pensinger1974diccionario,chay11
in,NA,ĩ,V,NA,NA,good1978diccionario,chic12
in$,NA,ĩ,V,NA,NA,small1990syntactic,coat11
in,NA,ĩ,V,NA,NA,hollenbach1992syntactic,copa11
i̢,NA,ĩ,V,NA,NA,pike1976stress,diux11
i̢,NA,ĩ,V,NA,NA,mak1953comparison,gran11
i̢,NA,ĩ,V,NA,NA,pike1967huajuapan,huaj11
in,NA,ĩ,V,NA,NA,NA,itun12
i̢,NA,ĩ,V,NA,NA,pike1978phonology,mixt11
i̢,NA,ĩ,V,NA,NA,mak1958tonal,ocot11
in$,NA,ĩ,V,NA,NA,NA,NA
in,NA,ĩ,V,NA,NA,NA,NA
i̧,NA,ĩ,V,NA,NA,NA,NA
I,NA,i̥,V,NA,NA,josserand1983mixtec,alac11
I,NA,i̥,V,NA,NA,NA,NA
ì,NA,i1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ì,NA,i1,V,NA,NA,"josserand1983mixtec,",alac11
NA,i,i1,VT,NA,NA,zylstra1991syntactic,alac11
ī,NA,i1,VT,NA,NA,alexander1980gramatica,atat11
NA,i,i1,VT,NA,NA,hills1990syntactic,ayut11
ì,NA,i1,VT,NA,NA,oxnard2020,bate11
ì,NA,i1,VT,NA,NA,pensinger1974diccionario,chay11
ì,NA,i1,VT,NA,NA,pike1974downstepping,coat11
ī,NA,i1,VT,NA,NA,small1990syntactic,coat11
i,NA,i1,VT,NA,NA,bradley1991preliminary,conc11
i,NA,i1,VT,NA,NA,kuiper1991syntactic,diux11
ì,NA,i1,VT,NA,NA,pike1976stress,diux11
ì,NA,i1,VT,NA,NA,hernandez2020san-martin,dura11
ì,NA,i1,VT,NA,NA,oxnard2020,flor12
ī,NA,i1,VT,NA,NA,dyk1965vocabulario,gran11
i,NA,i1,VT,NA,NA,johnson1988syntactic,jami11
ì,NA,i1,VT,NA,NA,bradley1970a-linguistic,jica11
ì,NA,i1,VT,NA,NA,overholt1961tonemic,metl11
ì,NA,i1,VT,NA,NA,oxnard2020,mont12
i,NA,i1,VT,NA,NA,alexander1988syntactic,ocot11
ì,NA,i1,VT,NA,NA,daly1977mixteco,peno11
ì,NA,i1,CVC,NA,NA,oxnard2020,pied12
i̱,NA,i1,VT,NA,NA,north1976gramatica,prog12
NA,i,i1,V and tone,NA,NA,shields1988syntactic,prog12
ì,NA,i1,VT,NA,NA,oxnard2020,tlah11
i,NA,i1,VT,NA,NA,farris1992syntactic,yoso11
ì,NA,i1,VT,NA,NA,NA,NA
ì,NA,i1,V,NA,NA,NA,NA
ìn$,NA,ĩ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ì̧,NA,ĩ1,V,NA,NA,"josserand1983mixtec,",alac11
in$,NA,ĩ1,VT,NA,NA,zylstra1991syntactic,alac11
īn$,NA,ĩ1,VT,NA,NA,alexander1980gramatica,atat11
in$,NA,ĩ1,VT,NA,NA,hills1990syntactic,ayut11
ìn$,NA,ĩ1,VT,NA,NA,oxnard2020,bate11
ìn$,NA,ĩ1,VT,NA,NA,pensinger1974diccionario,chay11
ì̢,NA,ĩ1,VT,NA,NA,pike1974downstepping,coat11
īn$,NA,ĩ1,VT,NA,NA,small1990syntactic,coat11
in$,NA,ĩ1,VT,NA,NA,bradley1991preliminary,conc11
ì̢,NA,ĩ1,VT,NA,NA,pike1976stress,diux11
in,NA,ĩ1,VT,NA,NA,kuiper1991syntactic,diux11
ìn$,NA,ĩ1,VT,NA,NA,hernandez2020san-martin,dura11
ìn$,NA,ĩ1,VT,NA,NA,oxnard2020,flor12
īn$,NA,ĩ1,VT,NA,NA,dyk1965vocabulario,gran11
in$,NA,ĩ1,VT,NA,NA,johnson1988syntactic,jami11
ì̢,NA,ĩ1,VT,NA,NA,bradley1970a-linguistic,jica11
ìn,NA,ĩ1,VT,NA,NA,overholt1961tonemic,metl11
ìn,NA,ĩ1,VT,NA,NA,oxnard2020,mont12
in$,NA,ĩ1,VT,NA,NA,alexander1988syntactic,ocot11
ì̢,NA,ĩ1,VT,NA,NA,daly1977mixteco,peno11
ìn,NA,ĩ1,CVC,NA,NA,oxnard2020,pied12
i̱n,NA,ĩ1,VT,NA,NA,north1976gramatica,prog12
NA,in,ĩ1,V and tone,NA,NA,shields1988syntactic,prog12
ìn,NA,ĩ1,VT,NA,NA,oxnard2020,tlah11
in,NA,ĩ1,VT,NA,NA,farris1992syntactic,yoso11
ì̧,NA,ĩ1,VT,NA,NA,NA,NA
ì̧,NA,ĩ1,V,NA,NA,NA,NA
ǐ,NA,i15,V,NA,NA,josserand1983mixtec,alac11
ǐ,NA,i15,VT,NA,NA,oxnard2020,bate11
ǐ,NA,i15,VT,NA,NA,pike1974downstepping,coat11
ǐ,NA,i15,VT,NA,NA,oxnard2020,flor12
ǐ,NA,i15,CVC,NA,NA,oxnard2020,pied12
ǐ,NA,i15,VT,NA,NA,NA,NA
ǐ,NA,i15,V,NA,NA,NA,NA
ǐ̧,NA,ĩ15,V,NA,NA,josserand1983mixtec,alac11
ǐn$,NA,ĩ15,VT,NA,NA,oxnard2020,bate11
ǐ̢,NA,ĩ15,VT,NA,NA,pike1974downstepping,coat11
ǐn$,NA,ĩ15,VT,NA,NA,oxnard2020,flor12
ǐn,NA,ĩ15,CVC,NA,NA,oxnard2020,pied12
ǐ̧,NA,ĩ15,VT,NA,NA,NA,NA
ǐ̧,NA,ĩ15,V,NA,NA,NA,NA
ììn,NA,ĩ1ĩ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
iin,NA,ĩ1ĩ1,VT,NA,NA,zylstra1991syntactic,alac11
īīn,NA,ĩ1ĩ1,VT,NA,NA,alexander1980gramatica,atat11
iin,NA,ĩ1ĩ1,VT,NA,NA,hills1990syntactic,ayut11
ììn,NA,ĩ1ĩ1,VT,NA,NA,oxnard2020,bate11
ììn,NA,ĩ1ĩ1,VT,NA,NA,pensinger1974diccionario,chay11
īīn,NA,ĩ1ĩ1,VT,NA,NA,small1990syntactic,coat11
iin,NA,ĩ1ĩ1,VT,NA,NA,kuiper1991syntactic,diux11
ììn,NA,ĩ1ĩ1,VT,NA,NA,hernandez2020san-martin,dura11
ììn,NA,ĩ1ĩ1,VT,NA,NA,oxnard2020,flor12
īīn,NA,ĩ1ĩ1,VT,NA,NA,dyk1965vocabulario,gran11
iin,NA,ĩ1ĩ1,VT,NA,NA,johnson1988syntactic,jami11
ììn,NA,ĩ1ĩ1,VT,NA,NA,oxnard2020,mont12
iin,NA,ĩ1ĩ1,VT,NA,NA,alexander1988syntactic,ocot11
ìì̢,NA,ĩ1ĩ1,VT,NA,NA,daly1977mixteco,peno11
ììn,NA,ĩ1ĩ1,CVC,NA,NA,oxnard2020,pied12
i̱i̱n,NA,ĩ1ĩ1,VT,NA,NA,north1976gramatica,prog12
NA,iin,ĩ1ĩ1,V and tone,NA,NA,shields1988syntactic,prog12
ììn,NA,ĩ1ĩ1,VT,NA,NA,oxnard2020,tlah11
iin,NA,ĩ1ĩ1,VT,NA,NA,farris1992syntactic,yoso11
ìǐn,NA,ĩ1ĩ15,VT,NA,NA,oxnard2020,bate11
ìǐn,NA,ĩ1ĩ15,VT,NA,NA,oxnard2020,flor12
ìǐn,NA,ĩ1ĩ15,CVC,NA,NA,oxnard2020,pied12
ìin,NA,ĩ1ĩ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
iīn,NA,ĩ1ĩ3,VT,NA,NA,zylstra1991syntactic,alac11
īin,NA,ĩ1ĩ3,VT,NA,NA,alexander1980gramatica,atat11
iīn,NA,ĩ1ĩ3,VT,NA,NA,hills1990syntactic,ayut11
ìin,NA,ĩ1ĩ3,VT,NA,NA,oxnard2020,bate11
ìīn,NA,ĩ1ĩ3,VT,NA,NA,pensinger1974diccionario,chay11
iīn,NA,ĩ1ĩ3,VT,NA,NA,kuiper1991syntactic,diux11
ìin,NA,ĩ1ĩ3,VT,NA,NA,hernandez2020san-martin,dura11
ìin,NA,ĩ1ĩ3,VT,NA,NA,oxnard2020,flor12
īin,NA,ĩ1ĩ3,VT,NA,NA,dyk1965vocabulario,gran11
iīn,NA,ĩ1ĩ3,VT,NA,NA,johnson1988syntactic,jami11
ìin,NA,ĩ1ĩ3,VT,NA,NA,oxnard2020,mont12
iīn,NA,ĩ1ĩ3,VT,NA,NA,alexander1988syntactic,ocot11
ìi̢,NA,ĩ1ĩ3,VT,NA,NA,daly1977mixteco,peno11
ìin,NA,ĩ1ĩ3,CVC,NA,NA,oxnard2020,pied12
iīn,NA,ĩ1ĩ3,VT,NA,NA,shields1988syntactic,prog12
i̱in,NA,ĩ1ĩ3,VT,NA,NA,north1976gramatica,prog12
ìin,NA,ĩ1ĩ3,VT,NA,NA,oxnard2020,tlah11
iīn,NA,ĩ1ĩ3,VT,NA,NA,farris1992syntactic,yoso11
ìĭ̢,NA,ĩ1ĩ35,VT,NA,NA,daly1977mixteco,peno11
ìín,NA,ĩ1ĩ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
iín,NA,ĩ1ĩ5,VT,NA,NA,zylstra1991syntactic,alac11
īín,NA,ĩ1ĩ5,VT,NA,NA,alexander1980gramatica,atat11
iín,NA,ĩ1ĩ5,VT,NA,NA,hills1990syntactic,ayut11
ìín,NA,ĩ1ĩ5,VT,NA,NA,oxnard2020,bate11
ìín,NA,ĩ1ĩ5,VT,NA,NA,pensinger1974diccionario,chay11
īín,NA,ĩ1ĩ5,VT,NA,NA,small1990syntactic,coat11
iín,NA,ĩ1ĩ5,VT,NA,NA,kuiper1991syntactic,diux11
ìín,NA,ĩ1ĩ5,VT,NA,NA,hernandez2020san-martin,dura11
ìín,NA,ĩ1ĩ5,VT,NA,NA,oxnard2020,flor12
īín,NA,ĩ1ĩ5,VT,NA,NA,dyk1965vocabulario,gran11
iín,NA,ĩ1ĩ5,VT,NA,NA,johnson1988syntactic,jami11
ìín,NA,ĩ1ĩ5,VT,NA,NA,oxnard2020,mont12
iín,NA,ĩ1ĩ5,VT,NA,NA,alexander1988syntactic,ocot11
ìí̢,NA,ĩ1ĩ5,VT,NA,NA,daly1977mixteco,peno11
ìín,NA,ĩ1ĩ5,CVC,NA,NA,oxnard2020,pied12
i̱ín,NA,ĩ1ĩ5,VT,NA,NA,north1976gramatica,prog12
NA,iín,ĩ1ĩ5,V and tone,NA,NA,shields1988syntactic,prog12
ìín,NA,ĩ1ĩ5,VT,NA,NA,oxnard2020,tlah11
iín,NA,ĩ1ĩ5,VT,NA,NA,farris1992syntactic,yoso11
ìîn,NA,ĩ1ĩ51,VT,NA,NA,oxnard2020,bate11
īîn,NA,ĩ1ĩ51,VT,NA,NA,small1990syntactic,coat11
iîn,NA,ĩ1ĩ51,VT,NA,NA,kuiper1991syntactic,diux11
ìîn,NA,ĩ1ĩ51,VT,NA,NA,oxnard2020,flor12
ìîn,NA,ĩ1ĩ51,CVC,NA,NA,oxnard2020,pied12
i,NA,i3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ī,NA,i3,V,NA,NA,"josserand1983mixtec, zylstra1991syntactic",alac11
i,NA,i3,VT,NA,NA,alexander1980gramatica,atat11
ī,NA,i3,VT,NA,NA,hills1990syntactic,ayut11
i,NA,i3,VT,NA,NA,oxnard2020,bate11
ī,NA,i3,VT,NA,NA,pensinger1974diccionario,chay11
ī,NA,i3,VT,NA,NA,bradley1991preliminary,conc11
ī,NA,i3,VT,NA,NA,kuiper1991syntactic,diux11
i,NA,i3,VT,NA,NA,hernandez2020san-martin,dura11
i,NA,i3,VT,NA,NA,oxnard2020,flor12
i,NA,i3,VT,NA,NA,dyk1965vocabulario,gran11
ī,NA,i3,VT,NA,NA,johnson1988syntactic,jami11
ī,NA,i3,VT,NA,NA,bradley1970a-linguistic,jica11
ī,NA,i3,VT,NA,NA,overholt1961tonemic,metl11
i,NA,i3,VT,NA,NA,oxnard2020,mont12
ī,NA,i3,VT,NA,NA,alexander1988syntactic,ocot11
i,NA,i3,VT,NA,NA,daly1977mixteco,peno11
i,NA,i3,CVC,NA,NA,oxnard2020,pied12
i,NA,i3,VT,NA,'pronounced ’,north1976gramatica,prog12
ī,NA,i3,VT,NA,NA,shields1988syntactic,prog12
i,NA,i3,VT,NA,NA,oxnard2020,tlah11
ī,NA,i3,VT,NA,NA,farris1992syntactic,yoso11
ī,NA,i3,VT,NA,NA,NA,NA
ī,NA,i3,V,NA,NA,NA,NA
in$,NA,ĩ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ī̧,NA,ĩ3,V,NA,NA,"josserand1983mixtec,",alac11
īn$,NA,ĩ3,VT,NA,NA,zylstra1991syntactic,alac11
in$,NA,ĩ3,VT,NA,NA,alexander1980gramatica,atat11
īn$,NA,ĩ3,VT,NA,NA,hills1990syntactic,ayut11
in$,NA,ĩ3,VT,NA,NA,oxnard2020,bate11
īn$,NA,ĩ3,VT,NA,NA,pensinger1974diccionario,chay11
īn$,NA,ĩ3,VT,NA,NA,bradley1991preliminary,conc11
īn,NA,ĩ3,VT,NA,NA,kuiper1991syntactic,diux11
in$,NA,ĩ3,VT,NA,NA,hernandez2020san-martin,dura11
in$,NA,ĩ3,VT,NA,NA,oxnard2020,flor12
in$,NA,ĩ3,VT,NA,NA,dyk1965vocabulario,gran11
īn$,NA,ĩ3,VT,NA,NA,johnson1988syntactic,jami11
ī̢,NA,ĩ3,VT,NA,NA,bradley1970a-linguistic,jica11
īn,NA,ĩ3,VT,NA,NA,overholt1961tonemic,metl11
in,NA,ĩ3,VT,NA,NA,oxnard2020,mont12
īn$,NA,ĩ3,VT,NA,NA,alexander1988syntactic,ocot11
i̢,NA,ĩ3,VT,NA,NA,daly1977mixteco,peno11
in,NA,ĩ3,CVC,NA,NA,oxnard2020,pied12
in,NA,ĩ3,VT,NA,NA,north1976gramatica,prog12
īn,NA,ĩ3,VT,NA,NA,shields1988syntactic,prog12
in,NA,ĩ3,VT,NA,NA,oxnard2020,tlah11
īn,NA,ĩ3,VT,NA,NA,farris1992syntactic,yoso11
ī̧,NA,ĩ3,VT,NA,NA,NA,NA
ī̧,NA,ĩ3,V,NA,NA,NA,NA
ĭ,NA,i35,VT,NA,NA,daly1977mixteco,peno11
ĭ̢,NA,ĩ35,VT,NA,NA,daly1977mixteco,peno11
ĭì̢,NA,ĩ35ĩ1,VT,NA,NA,daly1977mixteco,peno11
ĭi̢,NA,ĩ35ĩ3,VT,NA,NA,daly1977mixteco,peno11
ĭĭ̢,NA,ĩ35ĩ35,VT,NA,NA,daly1977mixteco,peno11
ĭí̢,NA,ĩ35ĩ5,VT,NA,NA,daly1977mixteco,peno11
iìn,NA,ĩ3ĩ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
īin,NA,ĩ3ĩ1,VT,NA,NA,zylstra1991syntactic,alac11
iīn,NA,ĩ3ĩ1,VT,NA,NA,alexander1980gramatica,atat11
īin,NA,ĩ3ĩ1,VT,NA,NA,hills1990syntactic,ayut11
iìn,NA,ĩ3ĩ1,VT,NA,NA,oxnard2020,bate11
īìn,NA,ĩ3ĩ1,VT,NA,NA,pensinger1974diccionario,chay11
īin,NA,ĩ3ĩ1,VT,NA,NA,kuiper1991syntactic,diux11
iìn,NA,ĩ3ĩ1,VT,NA,NA,hernandez2020san-martin,dura11
iìn,NA,ĩ3ĩ1,VT,NA,NA,oxnard2020,flor12
iīn,NA,ĩ3ĩ1,VT,NA,NA,dyk1965vocabulario,gran11
īin,NA,ĩ3ĩ1,VT,NA,NA,johnson1988syntactic,jami11
iìn,NA,ĩ3ĩ1,VT,NA,NA,oxnard2020,mont12
īin,NA,ĩ3ĩ1,VT,NA,NA,alexander1988syntactic,ocot11
iì̢,NA,ĩ3ĩ1,VT,NA,NA,daly1977mixteco,peno11
iìn,NA,ĩ3ĩ1,CVC,NA,NA,oxnard2020,pied12
ii̱n,NA,ĩ3ĩ1,VT,NA,NA,north1976gramatica,prog12
īin,NA,ĩ3ĩ1,VT,NA,NA,shields1988syntactic,prog12
iìn,NA,ĩ3ĩ1,VT,NA,NA,oxnard2020,tlah11
īin,NA,ĩ3ĩ1,VT,NA,NA,farris1992syntactic,yoso11
iǐn,NA,ĩ3ĩ15,VT,NA,NA,oxnard2020,bate11
iǐn,NA,ĩ3ĩ15,VT,NA,NA,oxnard2020,flor12
iǐn,NA,ĩ3ĩ15,CVC,NA,NA,oxnard2020,pied12
iin,NA,ĩ3ĩ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
īīn,NA,ĩ3ĩ3,VT,NA,NA,zylstra1991syntactic,alac11
iin,NA,ĩ3ĩ3,VT,NA,NA,alexander1980gramatica,atat11
īīn,NA,ĩ3ĩ3,VT,NA,NA,hills1990syntactic,ayut11
iin,NA,ĩ3ĩ3,VT,NA,NA,oxnard2020,bate11
īīn,NA,ĩ3ĩ3,VT,NA,NA,pensinger1974diccionario,chay11
īīn,NA,ĩ3ĩ3,VT,NA,NA,kuiper1991syntactic,diux11
iin,NA,ĩ3ĩ3,VT,NA,NA,hernandez2020san-martin,dura11
iin,NA,ĩ3ĩ3,VT,NA,NA,oxnard2020,flor12
iin,NA,ĩ3ĩ3,VT,NA,NA,dyk1965vocabulario,gran11
īīn,NA,ĩ3ĩ3,VT,NA,NA,johnson1988syntactic,jami11
iin,NA,ĩ3ĩ3,VT,NA,NA,oxnard2020,mont12
īīn,NA,ĩ3ĩ3,VT,NA,NA,alexander1988syntactic,ocot11
ii̢,NA,ĩ3ĩ3,VT,NA,NA,daly1977mixteco,peno11
iin,NA,ĩ3ĩ3,CVC,NA,NA,oxnard2020,pied12
iin,NA,ĩ3ĩ3,VT,NA,NA,north1976gramatica,prog12
īīn,NA,ĩ3ĩ3,VT,NA,NA,shields1988syntactic,prog12
iin,NA,ĩ3ĩ3,VT,NA,NA,oxnard2020,tlah11
īīn,NA,ĩ3ĩ3,VT,NA,NA,farris1992syntactic,yoso11
iĭ̢,NA,ĩ3ĩ35,VT,NA,NA,daly1977mixteco,peno11
iín,NA,ĩ3ĩ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
īín,NA,ĩ3ĩ5,VT,NA,NA,zylstra1991syntactic,alac11
iín,NA,ĩ3ĩ5,VT,NA,NA,alexander1980gramatica,atat11
īín,NA,ĩ3ĩ5,VT,NA,NA,hills1990syntactic,ayut11
iín,NA,ĩ3ĩ5,VT,NA,NA,oxnard2020,bate11
īín,NA,ĩ3ĩ5,VT,NA,NA,pensinger1974diccionario,chay11
īín,NA,ĩ3ĩ5,VT,NA,NA,kuiper1991syntactic,diux11
iín,NA,ĩ3ĩ5,VT,NA,NA,hernandez2020san-martin,dura11
iín,NA,ĩ3ĩ5,VT,NA,NA,oxnard2020,flor12
iín,NA,ĩ3ĩ5,VT,NA,NA,dyk1965vocabulario,gran11
īín,NA,ĩ3ĩ5,VT,NA,NA,johnson1988syntactic,jami11
iín,NA,ĩ3ĩ5,VT,NA,NA,oxnard2020,mont12
īín,NA,ĩ3ĩ5,VT,NA,NA,alexander1988syntactic,ocot11
ií̢,NA,ĩ3ĩ5,VT,NA,NA,daly1977mixteco,peno11
iín,NA,ĩ3ĩ5,CVC,NA,NA,oxnard2020,pied12
iín,NA,ĩ3ĩ5,VT,NA,NA,north1976gramatica,prog12
īín,NA,ĩ3ĩ5,VT,NA,NA,shields1988syntactic,prog12
iín,NA,ĩ3ĩ5,VT,NA,NA,oxnard2020,tlah11
īín,NA,ĩ3ĩ5,VT,NA,NA,farris1992syntactic,yoso11
iîn,NA,ĩ3ĩ51,VT,NA,NA,oxnard2020,bate11
īîn,NA,ĩ3ĩ51,VT,NA,NA,kuiper1991syntactic,diux11
iîn,NA,ĩ3ĩ51,VT,NA,NA,oxnard2020,flor12
iîn,NA,ĩ3ĩ51,CVC,NA,NA,oxnard2020,pied12
í,NA,i5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
í,NA,i5,V,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
í,NA,i5,VT,NA,NA,alexander1980gramatica,atat11
í,NA,i5,VT,NA,NA,hills1990syntactic,ayut11
í,NA,i5,VT,NA,NA,oxnard2020,bate11
í,NA,i5,VT,NA,NA,pensinger1974diccionario,chay11
í,NA,i5,VT,NA,NA,"pike1974downstepping, small1990syntactic",coat11
í,NA,i5,VT,NA,NA,bradley1991preliminary,conc11
í,NA,i5,VT,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
í,NA,i5,VT,NA,NA,hernandez2020san-martin,dura11
í,NA,i5,VT,NA,NA,oxnard2020,flor12
í,NA,i5,VT,NA,NA,dyk1965vocabulario,gran11
í,NA,i5,VT,NA,NA,johnson1988syntactic,jami11
í,NA,i5,VT,NA,NA,bradley1970a-linguistic,jica11
í,NA,i5,VT,NA,NA,overholt1961tonemic,metl11
í,NA,i5,VT,NA,NA,oxnard2020,mont12
í,NA,i5,VT,NA,NA,alexander1988syntactic,ocot11
í,NA,i5,VT,NA,NA,daly1977mixteco,peno11
í,NA,i5,CVC,NA,NA,oxnard2020,pied12
í,NA,i5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
í,NA,i5,VT,NA,NA,oxnard2020,tlah11
í,NA,i5,VT,NA,NA,farris1992syntactic,yoso11
í,NA,i5,VT,NA,NA,NA,NA
í,NA,i5,V,NA,NA,NA,NA
ín$,NA,ĩ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
í̧,NA,ĩ5,V,NA,NA,"josserand1983mixtec,",alac11
ín$,NA,ĩ5,VT,NA,NA,zylstra1991syntactic,alac11
ín$,NA,ĩ5,VT,NA,NA,alexander1980gramatica,atat11
ín$,NA,ĩ5,VT,NA,NA,hills1990syntactic,ayut11
ín$,NA,ĩ5,VT,NA,NA,oxnard2020,bate11
ín$,NA,ĩ5,VT,NA,NA,pensinger1974diccionario,chay11
í̢,NA,ĩ5,VT,NA,NA,pike1974downstepping,coat11
ín$,NA,ĩ5,VT,NA,NA,small1990syntactic,coat11
ín$,NA,ĩ5,VT,NA,NA,bradley1991preliminary,conc11
í̢,NA,ĩ5,VT,NA,NA,pike1976stress,diux11
ín,NA,ĩ5,VT,NA,NA,kuiper1991syntactic,diux11
ín$,NA,ĩ5,VT,NA,NA,hernandez2020san-martin,dura11
ín$,NA,ĩ5,VT,NA,NA,oxnard2020,flor12
ín$,NA,ĩ5,VT,NA,NA,dyk1965vocabulario,gran11
ín$,NA,ĩ5,VT,NA,NA,johnson1988syntactic,jami11
í̢,NA,ĩ5,VT,NA,NA,bradley1970a-linguistic,jica11
ín,NA,ĩ5,VT,NA,NA,overholt1961tonemic,metl11
ín,NA,ĩ5,VT,NA,NA,oxnard2020,mont12
ín$,NA,ĩ5,VT,NA,NA,alexander1988syntactic,ocot11
í̢,NA,ĩ5,VT,NA,NA,daly1977mixteco,peno11
ín,NA,ĩ5,CVC,NA,NA,oxnard2020,pied12
ín,NA,ĩ5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
ín,NA,ĩ5,VT,NA,NA,oxnard2020,tlah11
ín,NA,ĩ5,VT,NA,NA,farris1992syntactic,yoso11
í̧,NA,ĩ5,VT,NA,NA,NA,NA
í̧,NA,ĩ5,V,NA,NA,NA,NA
î,NA,i51,VT,NA,NA,oxnard2020,bate11
î,NA,i51,VT,NA,NA,"pike1974downstepping, small1990syntactic",coat11
î,NA,i51,VT,NA,NA,kuiper1991syntactic,diux11
î,NA,i51,VT,NA,NA,oxnard2020,flor12
î,NA,i51,CVC,NA,NA,oxnard2020,pied12
î,NA,i51,VT,NA,NA,NA,NA
în$,NA,ĩ51,VT,NA,NA,oxnard2020,bate11
î̢,NA,ĩ51,VT,NA,NA,pike1974downstepping,coat11
în$,NA,ĩ51,VT,NA,NA,small1990syntactic,coat11
în,NA,ĩ51,VT,NA,NA,kuiper1991syntactic,diux11
în$,NA,ĩ51,VT,NA,NA,oxnard2020,flor12
în,NA,ĩ51,CVC,NA,NA,oxnard2020,pied12
î̧,NA,ĩ51,VT,NA,NA,NA,NA
i᷅,NA,i53,VT,NA,NA,NA,NA
íìn,NA,ĩ5ĩ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
íin,NA,ĩ5ĩ1,VT,NA,NA,zylstra1991syntactic,alac11
íīn,NA,ĩ5ĩ1,VT,NA,NA,alexander1980gramatica,atat11
ɨ́ɨ̄n,NA,ĩ5ĩ1,VT,NA,NA,alexander1980gramatica,atat11
íin,NA,ĩ5ĩ1,VT,NA,NA,hills1990syntactic,ayut11
íìn,NA,ĩ5ĩ1,VT,NA,NA,oxnard2020,bate11
íìn,NA,ĩ5ĩ1,VT,NA,NA,pensinger1974diccionario,chay11
íīn,NA,ĩ5ĩ1,VT,NA,NA,small1990syntactic,coat11
íin,NA,ĩ5ĩ1,VT,NA,NA,kuiper1991syntactic,diux11
íìn,NA,ĩ5ĩ1,VT,NA,NA,hernandez2020san-martin,dura11
íìn,NA,ĩ5ĩ1,VT,NA,NA,oxnard2020,flor12
íīn,NA,ĩ5ĩ1,VT,NA,NA,dyk1965vocabulario,gran11
íin,NA,ĩ5ĩ1,VT,NA,NA,johnson1988syntactic,jami11
íìn,NA,ĩ5ĩ1,VT,NA,NA,oxnard2020,mont12
íin,NA,ĩ5ĩ1,VT,NA,NA,alexander1988syntactic,ocot11
íì̢,NA,ĩ5ĩ1,VT,NA,NA,daly1977mixteco,peno11
íìn,NA,ĩ5ĩ1,CVC,NA,NA,oxnard2020,pied12
íin,NA,ĩ5ĩ1,VT,NA,NA,shields1988syntactic,prog12
íi̱n,NA,ĩ5ĩ1,VT,NA,NA,north1976gramatica,prog12
íìn,NA,ĩ5ĩ1,VT,NA,NA,oxnard2020,tlah11
íin,NA,ĩ5ĩ1,VT,NA,NA,farris1992syntactic,yoso11
íǐn,NA,ĩ5ĩ15,VT,NA,NA,oxnard2020,bate11
íǐn,NA,ĩ5ĩ15,VT,NA,NA,oxnard2020,flor12
íǐn,NA,ĩ5ĩ15,CVC,NA,NA,oxnard2020,pied12
íin,NA,ĩ5ĩ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
íīn,NA,ĩ5ĩ3,VT,NA,NA,zylstra1991syntactic,alac11
íin,NA,ĩ5ĩ3,VT,NA,NA,alexander1980gramatica,atat11
íīn,NA,ĩ5ĩ3,VT,NA,NA,hills1990syntactic,ayut11
íin,NA,ĩ5ĩ3,VT,NA,NA,oxnard2020,bate11
íīn,NA,ĩ5ĩ3,VT,NA,NA,pensinger1974diccionario,chay11
íīn,NA,ĩ5ĩ3,VT,NA,NA,kuiper1991syntactic,diux11
íin,NA,ĩ5ĩ3,VT,NA,NA,hernandez2020san-martin,dura11
íin,NA,ĩ5ĩ3,VT,NA,NA,oxnard2020,flor12
íin,NA,ĩ5ĩ3,VT,NA,NA,dyk1965vocabulario,gran11
íīn,NA,ĩ5ĩ3,VT,NA,NA,johnson1988syntactic,jami11
